id,name,business_id,created_at,externalReference,cost,type
1282,Free dessert,365,2025-07-12 19:43:51.000,127ba7b0,500,FREE_PRODUCT
1283,10% off next visit,365,2025-07-12 19:43:51.000,e546fdfc,300,DISCOUNT
1284,10% off next visit,366,2025-07-12 19:43:51.000,59068ddd,300,DISCOUNT
1285,Free coffee,366,2025-07-12 19:43:51.000,1cecff48,150,FREE_PRODUCT
1286,20% off any purchase,366,2025-07-12 19:43:51.000,f20e8e60,800,DISCOUNT
1287,Birthday bonus,366,2025-07-12 19:43:51.000,fda97ddb,0,OTHER
1288,Free dessert,367,2025-07-12 19:43:51.000,8c61bc54,500,FREE_PRODUCT
1289,20% off any purchase,367,2025-07-12 19:43:51.000,cf72bef6,800,DISCOUNT
1290,10% off next visit,367,2025-07-12 19:43:51.000,262ea57d,300,DISCOUNT
1291,Free coffee,368,2025-07-12 19:43:51.000,b982de89,150,FREE_PRODUCT
1292,20% off any purchase,368,2025-07-12 19:43:51.000,0dafd359,800,DISCOUNT
1293,Birthday bonus,368,2025-07-12 19:43:51.000,e038c286,0,OTHER
1294,Birthday bonus,369,2025-07-12 19:43:51.000,58798c06,0,OTHER
1295,20% off any purchase,369,2025-07-12 19:43:51.000,3c2999b4,800,DISCOUNT
1296,10% off next visit,369,2025-07-12 19:43:51.000,3c7e67c5,300,DISCOUNT
1297,Free coffee,369,2025-07-12 19:43:51.000,17741c64,150,FREE_PRODUCT
1298,Free dessert,369,2025-07-12 19:43:51.000,e97c1f13,500,FREE_PRODUCT
1299,Buy 9 get 1 free,370,2025-07-12 19:43:51.000,9a47ae7d,0,FREE_PRODUCT
1300,Complimentary upgrade,370,2025-07-12 19:43:51.000,f3491d93,0,OTHER
1301,15% discount,370,2025-07-12 19:43:51.000,96cf9db7,0,DISCOUNT
1302,Free product,370,2025-07-12 19:43:51.000,6f760270,0,FREE_PRODUCT
1303,20% off any purchase,371,2025-07-12 19:43:51.000,7fde6f67,800,DISCOUNT
1304,Free dessert,371,2025-07-12 19:43:51.000,475a0e6d,500,FREE_PRODUCT
1305,Free coffee,371,2025-07-12 19:43:51.000,abb42b9e,150,FREE_PRODUCT
1306,Birthday bonus,371,2025-07-12 19:43:51.000,b2e3de36,0,OTHER
1307,10% off next visit,371,2025-07-12 19:43:51.000,ae911247,300,DISCOUNT
1308,20% off any purchase,372,2025-07-12 19:43:51.000,cff9a53b,800,DISCOUNT
1309,Free dessert,372,2025-07-12 19:43:51.000,62f2a330,500,FREE_PRODUCT
1310,Birthday bonus,372,2025-07-12 19:43:51.000,a0309082,0,OTHER
1311,Free coffee,372,2025-07-12 19:43:51.000,bdfa326f,150,FREE_PRODUCT
1312,10% off next visit,372,2025-07-12 19:43:51.000,c707174f,300,DISCOUNT
1313,15% discount,373,2025-07-12 19:43:51.000,a56d3ec1,0,DISCOUNT
1314,Buy 9 get 1 free,373,2025-07-12 19:43:51.000,7c8b9761,0,FREE_PRODUCT
1315,Complimentary upgrade,373,2025-07-12 19:43:51.000,08c261c2,0,OTHER
1316,Free product,373,2025-07-12 19:43:51.000,671924f7,0,FREE_PRODUCT
1317,Free dessert,374,2025-07-12 19:43:51.000,6837e704,500,FREE_PRODUCT
1318,Birthday bonus,374,2025-07-12 19:43:51.000,620de855,0,OTHER
1319,Free coffee,374,2025-07-12 19:43:51.000,fc6213b0,150,FREE_PRODUCT
1320,20% off any purchase,374,2025-07-12 19:43:51.000,e809127b,800,DISCOUNT
1321,Birthday bonus,375,2025-07-12 19:43:51.000,192c0069,0,OTHER
1322,Free coffee,375,2025-07-12 19:43:51.000,9c994e28,150,FREE_PRODUCT
1323,Free dessert,375,2025-07-12 19:43:51.000,24f40f99,500,FREE_PRODUCT
1324,10% off next visit,375,2025-07-12 19:43:51.000,3f0a3a1e,300,DISCOUNT
1325,Free coffee,376,2025-07-12 19:43:51.000,a285156c,150,FREE_PRODUCT
1326,Birthday bonus,376,2025-07-12 19:43:51.000,2098c5a6,0,OTHER
1327,20% off any purchase,376,2025-07-12 19:43:51.000,0a3beb84,800,DISCOUNT
1328,10% off next visit,376,2025-07-12 19:43:51.000,04e5347f,300,DISCOUNT
1329,20% off any purchase,377,2025-07-12 19:43:51.000,f3c82276,800,DISCOUNT
1330,Birthday bonus,377,2025-07-12 19:43:51.000,f0cc648e,0,OTHER
1331,15% discount,378,2025-07-12 19:43:51.000,97ea9cc0,0,DISCOUNT
1332,Free product,378,2025-07-12 19:43:51.000,c8c1c91f,0,FREE_PRODUCT
1333,Free dessert,379,2025-07-12 19:43:51.000,7caa20c4,500,FREE_PRODUCT
1334,Free coffee,379,2025-07-12 19:43:51.000,a2c421af,150,FREE_PRODUCT
1335,20% off any purchase,379,2025-07-12 19:43:51.000,afc3f43f,800,DISCOUNT
1336,Birthday bonus,379,2025-07-12 19:43:51.000,8433a0c6,0,OTHER
1337,10% off next visit,379,2025-07-12 19:43:51.000,094a75f8,300,DISCOUNT
1338,Complimentary upgrade,380,2025-07-12 19:43:51.000,f3847736,0,OTHER
1339,15% discount,380,2025-07-12 19:43:51.000,bfc7518f,0,DISCOUNT
1340,Free product,380,2025-07-12 19:43:51.000,de495f80,0,FREE_PRODUCT
1341,Buy 9 get 1 free,380,2025-07-12 19:43:51.000,b1e80801,0,FREE_PRODUCT
1342,Buy 9 get 1 free,381,2025-07-12 19:43:51.000,a2a71d7a,0,FREE_PRODUCT
1343,Complimentary upgrade,381,2025-07-12 19:43:51.000,8ff10039,0,OTHER
1344,15% discount,381,2025-07-12 19:43:51.000,902e959d,0,DISCOUNT
1345,Free product,381,2025-07-12 19:43:51.000,8596cc13,0,FREE_PRODUCT
1346,Exclusive member offer,382,2025-07-12 19:43:51.000,d9de57ec,0,OTHER
1347,Member discount 5%,382,2025-07-12 19:43:51.000,f1ee4b85,0,DISCOUNT
1348,Exclusive member offer,383,2025-07-12 19:43:51.000,11ddce14,0,OTHER
1349,Member discount 5%,383,2025-07-12 19:43:51.000,b8d1919d,0,DISCOUNT
1350,Free product,384,2025-07-12 19:43:51.000,9d93dff5,0,FREE_PRODUCT
1351,Complimentary upgrade,384,2025-07-12 19:43:51.000,ef3e6145,0,OTHER
1352,Complimentary upgrade,385,2025-07-12 19:43:51.000,6b896f84,0,OTHER
1353,Free product,385,2025-07-12 19:43:51.000,f7142aa6,0,FREE_PRODUCT
1354,Buy 9 get 1 free,385,2025-07-12 19:43:51.000,f5bed7fb,0,FREE_PRODUCT
1355,Birthday bonus,386,2025-07-12 19:43:51.000,246f4c43,0,OTHER
1356,Free coffee,386,2025-07-12 19:43:51.000,74b2364c,150,FREE_PRODUCT
1357,Birthday bonus,387,2025-07-12 19:43:51.000,de5466e0,0,OTHER
1358,10% off next visit,387,2025-07-12 19:43:51.000,76f6e087,300,DISCOUNT
1359,Free coffee,387,2025-07-12 19:43:51.000,722ee86d,150,FREE_PRODUCT
1360,20% off any purchase,387,2025-07-12 19:43:51.000,71321a47,800,DISCOUNT
1361,Free dessert,387,2025-07-12 19:43:51.000,6faa564d,500,FREE_PRODUCT
1362,15% discount,388,2025-07-12 19:43:51.000,3a901cb8,0,DISCOUNT
1363,Free product,388,2025-07-12 19:43:51.000,a43ca5ba,0,FREE_PRODUCT
1364,Free product,389,2025-07-12 19:43:51.000,240d463e,0,FREE_PRODUCT
1365,Complimentary upgrade,389,2025-07-12 19:43:51.000,c0c6afce,0,OTHER
1366,15% discount,389,2025-07-12 19:43:51.000,5ebbfb9d,0,DISCOUNT
1367,Complimentary upgrade,390,2025-07-12 19:43:51.000,a0d0ba14,0,OTHER
1368,15% discount,390,2025-07-12 19:43:51.000,16075454,0,DISCOUNT
1369,Buy 9 get 1 free,390,2025-07-12 19:43:51.000,e241eb36,0,FREE_PRODUCT
1370,Free product,390,2025-07-12 19:43:51.000,1a748bd5,0,FREE_PRODUCT
1371,20% off any purchase,391,2025-07-12 19:43:51.000,a116b950,800,DISCOUNT
1372,Free dessert,391,2025-07-12 19:43:51.000,9c0717dc,500,FREE_PRODUCT
1373,Free coffee,391,2025-07-12 19:43:51.000,0124644a,150,FREE_PRODUCT
1374,10% off next visit,391,2025-07-12 19:43:51.000,a7460083,300,DISCOUNT
1375,Birthday bonus,391,2025-07-12 19:43:51.000,a2e7c9d7,0,OTHER
1376,20% off any purchase,392,2025-07-12 19:43:51.000,b15cbc26,800,DISCOUNT
1377,Birthday bonus,392,2025-07-12 19:43:51.000,978728b9,0,OTHER
1378,Free dessert,392,2025-07-12 19:43:51.000,c3a0124f,500,FREE_PRODUCT
1379,Free coffee,392,2025-07-12 19:43:51.000,ad96dfb5,150,FREE_PRODUCT
1380,10% off next visit,392,2025-07-12 19:43:51.000,a0fe02e8,300,DISCOUNT
1381,20% off any purchase,393,2025-07-12 19:43:51.000,53708580,800,DISCOUNT
1382,Free coffee,393,2025-07-12 19:43:51.000,16fdc3a0,150,FREE_PRODUCT
1383,Complimentary upgrade,394,2025-07-12 19:43:51.000,5f45840f,0,OTHER
1384,Buy 9 get 1 free,394,2025-07-12 19:43:51.000,a2d1969c,0,FREE_PRODUCT
1385,Member discount 5%,395,2025-07-12 19:43:51.000,3d319054,0,DISCOUNT
1386,Exclusive member offer,395,2025-07-12 19:43:51.000,b6877c47,0,OTHER
1387,Free dessert,396,2025-07-12 19:43:51.000,bc25c142,500,FREE_PRODUCT
1388,Birthday bonus,396,2025-07-12 19:43:51.000,9b608dd1,0,OTHER
1389,Free coffee,396,2025-07-12 19:43:51.000,892e739e,150,FREE_PRODUCT
1390,10% off next visit,396,2025-07-12 19:43:51.000,e83fd9a3,300,DISCOUNT
1391,20% off any purchase,396,2025-07-12 19:43:51.000,102fb62b,800,DISCOUNT
1392,Buy 9 get 1 free,397,2025-07-12 19:43:51.000,4d9ee752,0,FREE_PRODUCT
1393,15% discount,397,2025-07-12 19:43:51.000,965efc9f,0,DISCOUNT
1394,Complimentary upgrade,397,2025-07-12 19:43:51.000,4a3797d6,0,OTHER
1395,Free product,397,2025-07-12 19:43:51.000,4148cb33,0,FREE_PRODUCT
1396,10% off next visit,398,2025-07-12 19:43:51.000,f9ace87f,300,DISCOUNT
1397,Free coffee,398,2025-07-12 19:43:51.000,57c10c83,150,FREE_PRODUCT
1398,Free product,399,2025-07-12 19:43:51.000,82ca232e,0,FREE_PRODUCT
1399,Complimentary upgrade,399,2025-07-12 19:43:51.000,82fc8118,0,OTHER
1400,Buy 9 get 1 free,399,2025-07-12 19:43:51.000,a3f1c8f4,0,FREE_PRODUCT
1401,15% discount,399,2025-07-12 19:43:51.000,9e84958c,0,DISCOUNT
1402,Free product,400,2025-07-12 19:43:51.000,9ed0756a,0,FREE_PRODUCT
1403,15% discount,400,2025-07-12 19:43:51.000,aaf56d20,0,DISCOUNT
1404,Birthday bonus,401,2025-07-12 19:43:51.000,1578cebf,0,OTHER
1405,20% off any purchase,401,2025-07-12 19:43:51.000,c3d11c6a,800,DISCOUNT
1406,Free dessert,401,2025-07-12 19:43:51.000,27c59302,500,FREE_PRODUCT
1407,10% off next visit,401,2025-07-12 19:43:51.000,3f8ffe77,300,DISCOUNT
1408,Free coffee,401,2025-07-12 19:43:51.000,3a17c3a3,150,FREE_PRODUCT
1409,Birthday bonus,402,2025-07-12 19:43:51.000,44c8c6cc,0,OTHER
1410,Free dessert,402,2025-07-12 19:43:51.000,f8f05904,500,FREE_PRODUCT
1411,Complimentary upgrade,403,2025-07-12 19:43:51.000,51315175,0,OTHER
1412,Buy 9 get 1 free,403,2025-07-12 19:43:51.000,0cb17e49,0,FREE_PRODUCT
1413,Free product,403,2025-07-12 19:43:51.000,d654a3fa,0,FREE_PRODUCT
1414,15% discount,403,2025-07-12 19:43:51.000,a3dafc36,0,DISCOUNT
1415,Complimentary upgrade,404,2025-07-12 19:43:51.000,0bc41463,0,OTHER
1416,Free product,404,2025-07-12 19:43:51.000,d46cd7d3,0,FREE_PRODUCT
1417,Buy 9 get 1 free,404,2025-07-12 19:43:51.000,179c1eb5,0,FREE_PRODUCT
1418,15% discount,404,2025-07-12 19:43:51.000,a8e9f742,0,DISCOUNT
1419,Member discount 5%,405,2025-07-12 19:43:51.000,2d30a191,0,DISCOUNT
1420,Exclusive member offer,405,2025-07-12 19:43:51.000,17720750,0,OTHER
1421,Free product,406,2025-07-12 19:43:51.000,61e9c3f1,0,FREE_PRODUCT
1422,Complimentary upgrade,406,2025-07-12 19:43:51.000,6121576d,0,OTHER
1423,15% discount,406,2025-07-12 19:43:51.000,86c5625b,0,DISCOUNT
1424,Birthday bonus,407,2025-07-12 19:43:51.000,132bb96f,0,OTHER
1425,Free dessert,407,2025-07-12 19:43:51.000,ffa069ac,500,FREE_PRODUCT
1426,10% off next visit,407,2025-07-12 19:43:51.000,3ff7b292,300,DISCOUNT
1427,20% off any purchase,407,2025-07-12 19:43:51.000,385ca4eb,800,DISCOUNT
1428,Free coffee,407,2025-07-12 19:43:51.000,75dd4c39,150,FREE_PRODUCT
1429,Free product,408,2025-07-12 19:43:51.000,4201f34c,0,FREE_PRODUCT
1430,Buy 9 get 1 free,408,2025-07-12 19:43:51.000,bf7f6293,0,FREE_PRODUCT
1431,Complimentary upgrade,408,2025-07-12 19:43:51.000,f7f84bae,0,OTHER
1432,15% discount,408,2025-07-12 19:43:51.000,a806ed0a,0,DISCOUNT
1433,Member discount 5%,409,2025-07-12 19:43:51.000,5172174b,0,DISCOUNT
1434,Exclusive member offer,409,2025-07-12 19:43:51.000,ff9ae083,0,OTHER
1435,15% discount,410,2025-07-12 19:43:51.000,596e7e2b,0,DISCOUNT
1436,Free product,410,2025-07-12 19:43:51.000,61d99aee,0,FREE_PRODUCT
1437,15% discount,411,2025-07-12 19:43:51.000,e2b3d952,0,DISCOUNT
1438,Free product,411,2025-07-12 19:43:51.000,dc7e0720,0,FREE_PRODUCT
1439,Complimentary upgrade,411,2025-07-12 19:43:51.000,fab5224e,0,OTHER
1440,Buy 9 get 1 free,411,2025-07-12 19:43:51.000,74e9b201,0,FREE_PRODUCT
1441,20% off any purchase,412,2025-07-12 19:43:51.000,ad75a392,800,DISCOUNT
1442,Free coffee,412,2025-07-12 19:43:51.000,c7b6a4c8,150,FREE_PRODUCT
1443,Birthday bonus,412,2025-07-12 19:43:51.000,6154a253,0,OTHER
1444,Free dessert,413,2025-07-12 19:43:51.000,59f55dbd,500,FREE_PRODUCT
1445,Birthday bonus,413,2025-07-12 19:43:51.000,4cc693b8,0,OTHER
1446,10% off next visit,414,2025-07-12 19:43:51.000,788753d0,300,DISCOUNT
1447,Birthday bonus,414,2025-07-12 19:43:51.000,a235c313,0,OTHER
1448,Free coffee,415,2025-07-12 19:43:51.000,f2319217,150,FREE_PRODUCT
1449,Birthday bonus,415,2025-07-12 19:43:51.000,23b203c6,0,OTHER
1450,Free dessert,415,2025-07-12 19:43:51.000,49b54cec,500,FREE_PRODUCT
1451,20% off any purchase,416,2025-07-12 19:43:51.000,189e39de,800,DISCOUNT
1452,Birthday bonus,416,2025-07-12 19:43:51.000,e7bf2ded,0,OTHER
1453,Birthday bonus,417,2025-07-12 19:43:51.000,d25312f0,0,OTHER
1454,Free dessert,417,2025-07-12 19:43:51.000,04bf47a3,500,FREE_PRODUCT
1455,10% off next visit,417,2025-07-12 19:43:51.000,caea73f1,300,DISCOUNT
1456,Exclusive member offer,418,2025-07-12 19:43:51.000,88eb3862,0,OTHER
1457,Member discount 5%,418,2025-07-12 19:43:51.000,5e4d50ed,0,DISCOUNT
1458,Exclusive member offer,419,2025-07-12 19:43:51.000,ae9869f1,0,OTHER
1459,Member discount 5%,419,2025-07-12 19:43:51.000,8a955cbd,0,DISCOUNT
1460,20% off any purchase,420,2025-07-12 19:43:51.000,1e28dd89,800,DISCOUNT
1461,10% off next visit,420,2025-07-12 19:43:51.000,e022e08e,300,DISCOUNT
1462,Free coffee,420,2025-07-12 19:43:51.000,9ad14a53,150,FREE_PRODUCT
1463,Birthday bonus,420,2025-07-12 19:43:51.000,7bbbf03c,0,OTHER
1464,Free product,421,2025-07-12 19:43:51.000,2f7a08b3,0,FREE_PRODUCT
1465,Complimentary upgrade,421,2025-07-12 19:43:51.000,12d0163f,0,OTHER
1466,15% discount,421,2025-07-12 19:43:51.000,8823d8cc,0,DISCOUNT
1467,Free dessert,422,2025-07-12 19:43:51.000,ec689362,500,FREE_PRODUCT
1468,Birthday bonus,422,2025-07-12 19:43:51.000,3a8646b3,0,OTHER
1469,20% off any purchase,422,2025-07-12 19:43:51.000,fbcdbb66,800,DISCOUNT
1470,10% off next visit,422,2025-07-12 19:43:51.000,fb1c1fda,300,DISCOUNT
1471,Free coffee,422,2025-07-12 19:43:51.000,2cda240b,150,FREE_PRODUCT
1472,10% off next visit,423,2025-07-12 19:43:51.000,b076f860,300,DISCOUNT
1473,Free coffee,423,2025-07-12 19:43:51.000,96d9be13,150,FREE_PRODUCT
1474,20% off any purchase,423,2025-07-12 19:43:51.000,6ac52fa6,800,DISCOUNT
1475,Free product,424,2025-07-12 19:43:51.000,65ee1842,0,FREE_PRODUCT
1476,Buy 9 get 1 free,424,2025-07-12 19:43:51.000,3b372068,0,FREE_PRODUCT
1477,Complimentary upgrade,424,2025-07-12 19:43:51.000,ddebce1d,0,OTHER
1478,Exclusive member offer,425,2025-07-12 19:43:51.000,cd94d520,0,OTHER
1479,Member discount 5%,425,2025-07-12 19:43:51.000,b911b46b,0,DISCOUNT
1480,Complimentary upgrade,426,2025-07-12 19:43:51.000,aeefcfbc,0,OTHER
1481,Buy 9 get 1 free,426,2025-07-12 19:43:51.000,d94a8369,0,FREE_PRODUCT
1482,Free product,426,2025-07-12 19:43:51.000,23539c21,0,FREE_PRODUCT
1483,Free coffee,427,2025-07-12 19:43:51.000,75de9f03,150,FREE_PRODUCT
1484,Birthday bonus,427,2025-07-12 19:43:51.000,2aaf6d20,0,OTHER
1485,20% off any purchase,427,2025-07-12 19:43:51.000,deaa4cd5,800,DISCOUNT
1486,10% off next visit,427,2025-07-12 19:43:51.000,21dd0f69,300,DISCOUNT
1487,Free dessert,427,2025-07-12 19:43:51.000,0d03d8f4,500,FREE_PRODUCT
1488,Free dessert,428,2025-07-12 19:43:51.000,0824b849,500,FREE_PRODUCT
1489,10% off next visit,428,2025-07-12 19:43:51.000,68fe150f,300,DISCOUNT
1490,20% off any purchase,428,2025-07-12 19:43:51.000,82a05a33,800,DISCOUNT
1491,20% off any purchase,429,2025-07-12 19:43:51.000,fed8b70b,800,DISCOUNT
1492,Birthday bonus,429,2025-07-12 19:43:51.000,80990c5c,0,OTHER
1493,Free dessert,429,2025-07-12 19:43:51.000,d56210f9,500,FREE_PRODUCT
1494,Free coffee,429,2025-07-12 19:43:51.000,bca8aed3,150,FREE_PRODUCT
1495,10% off next visit,429,2025-07-12 19:43:51.000,43532ec2,300,DISCOUNT
1496,10% off next visit,430,2025-07-12 19:43:51.000,25aa78bf,300,DISCOUNT
1497,Free dessert,430,2025-07-12 19:43:51.000,bfa927ff,500,FREE_PRODUCT
1498,Free coffee,430,2025-07-12 19:43:51.000,a0f3aa5b,150,FREE_PRODUCT
1499,Birthday bonus,430,2025-07-12 19:43:51.000,1fb73d1a,0,OTHER
1500,10% off next visit,431,2025-07-12 19:43:51.000,3dcf2810,300,DISCOUNT
1501,20% off any purchase,431,2025-07-12 19:43:51.000,5a2ef63c,800,DISCOUNT
1502,Free dessert,431,2025-07-12 19:43:51.000,5dc3a6ae,500,FREE_PRODUCT
1503,Free coffee,431,2025-07-12 19:43:51.000,017f24f7,150,FREE_PRODUCT
1504,Free product,432,2025-07-12 19:43:51.000,679e7d88,0,FREE_PRODUCT
1505,15% discount,432,2025-07-12 19:43:51.000,080e1e4a,0,DISCOUNT
1506,Buy 9 get 1 free,432,2025-07-12 19:43:51.000,d9aef1e7,0,FREE_PRODUCT
1507,Complimentary upgrade,432,2025-07-12 19:43:51.000,3624f1dd,0,OTHER
1508,Free dessert,433,2025-07-12 19:43:51.000,ff05451f,500,FREE_PRODUCT
1509,Free coffee,433,2025-07-12 19:43:51.000,a64523c6,150,FREE_PRODUCT
1510,20% off any purchase,433,2025-07-12 19:43:51.000,9306cfaa,800,DISCOUNT
1511,Free dessert,434,2025-07-12 19:43:51.000,59d34c91,500,FREE_PRODUCT
1512,Birthday bonus,434,2025-07-12 19:43:51.000,1dcc2dc0,0,OTHER
1513,Free coffee,434,2025-07-12 19:43:51.000,4b7b0f99,150,FREE_PRODUCT
1514,Free dessert,435,2025-07-12 19:43:51.000,a467eb06,500,FREE_PRODUCT
1515,Free coffee,435,2025-07-12 19:43:51.000,41f3fcde,150,FREE_PRODUCT
1516,10% off next visit,435,2025-07-12 19:43:51.000,2f6d706b,300,DISCOUNT
1517,Free product,436,2025-07-12 19:43:51.000,a42d91d1,0,FREE_PRODUCT
1518,15% discount,436,2025-07-12 19:43:51.000,16185581,0,DISCOUNT
1519,Complimentary upgrade,436,2025-07-12 19:43:51.000,2d54da66,0,OTHER
1520,Buy 9 get 1 free,436,2025-07-12 19:43:51.000,91b0e311,0,FREE_PRODUCT
1521,10% off next visit,437,2025-07-12 19:43:51.000,ca2d5dc7,300,DISCOUNT
1522,20% off any purchase,437,2025-07-12 19:43:51.000,d59cb98e,800,DISCOUNT
1523,10% off next visit,438,2025-07-12 19:43:51.000,1cc4bda6,300,DISCOUNT
1524,Birthday bonus,438,2025-07-12 19:43:51.000,603dac26,0,OTHER
1525,Exclusive member offer,439,2025-07-12 19:43:51.000,de62ddee,0,OTHER
1526,Member discount 5%,439,2025-07-12 19:43:51.000,65c52e0c,0,DISCOUNT
1527,15% discount,440,2025-07-12 19:43:51.000,2819681b,0,DISCOUNT
1528,Free product,440,2025-07-12 19:43:51.000,b70d2974,0,FREE_PRODUCT
1529,Complimentary upgrade,440,2025-07-12 19:43:51.000,eb0b5b5d,0,OTHER
1530,Free product,441,2025-07-12 19:43:51.000,c24ba0f7,0,FREE_PRODUCT
1531,Complimentary upgrade,441,2025-07-12 19:43:51.000,b9a1c5c5,0,OTHER
1532,Buy 9 get 1 free,441,2025-07-12 19:43:51.000,94642869,0,FREE_PRODUCT
1533,15% discount,441,2025-07-12 19:43:51.000,89214930,0,DISCOUNT
1534,Exclusive member offer,442,2025-07-12 19:43:51.000,b92cc438,0,OTHER
1535,Member discount 5%,442,2025-07-12 19:43:51.000,5b40807a,0,DISCOUNT
1536,Complimentary upgrade,443,2025-07-12 19:43:51.000,558f78ac,0,OTHER
1537,Free product,443,2025-07-12 19:43:51.000,9c91cf30,0,FREE_PRODUCT
1538,Buy 9 get 1 free,443,2025-07-12 19:43:51.000,122b4c11,0,FREE_PRODUCT
1539,15% discount,443,2025-07-12 19:43:51.000,7e917a82,0,DISCOUNT
1540,Buy 9 get 1 free,444,2025-07-12 19:43:51.000,470c2ffd,0,FREE_PRODUCT
1541,Complimentary upgrade,444,2025-07-12 19:43:51.000,7e5d0292,0,OTHER
1542,Birthday bonus,445,2025-07-12 19:43:51.000,4e72f58f,0,OTHER
1543,10% off next visit,445,2025-07-12 19:43:51.000,d08b3347,300,DISCOUNT
1544,20% off any purchase,445,2025-07-12 19:43:51.000,5869930f,800,DISCOUNT
1545,Free coffee,445,2025-07-12 19:43:51.000,37058832,150,FREE_PRODUCT
1546,Free dessert,445,2025-07-12 19:43:51.000,3a3812ea,500,FREE_PRODUCT
1547,20% off any purchase,446,2025-07-12 19:43:51.000,ecbdf6c1,800,DISCOUNT
1548,Free coffee,446,2025-07-12 19:43:51.000,9cf09ed6,150,FREE_PRODUCT
1549,10% off next visit,446,2025-07-12 19:43:51.000,8aef3f82,300,DISCOUNT
1550,Free dessert,446,2025-07-12 19:43:51.000,b3d3855f,500,FREE_PRODUCT
1551,Birthday bonus,446,2025-07-12 19:43:51.000,150c6853,0,OTHER
1552,Free dessert,447,2025-07-12 19:43:51.000,6a0d8c6d,500,FREE_PRODUCT
1553,10% off next visit,447,2025-07-12 19:43:51.000,e41dcf8b,300,DISCOUNT
1554,20% off any purchase,447,2025-07-12 19:43:51.000,a581e136,800,DISCOUNT
1555,Birthday bonus,447,2025-07-12 19:43:51.000,0b7db3ca,0,OTHER
1556,Free dessert,448,2025-07-12 19:43:51.000,4bb74e7f,500,FREE_PRODUCT
1557,Free coffee,448,2025-07-12 19:43:51.000,3ff07ad3,150,FREE_PRODUCT
1558,20% off any purchase,448,2025-07-12 19:43:51.000,b83f0199,800,DISCOUNT
1559,Buy 9 get 1 free,449,2025-07-12 19:43:51.000,c8d2f764,0,FREE_PRODUCT
1560,15% discount,449,2025-07-12 19:43:51.000,48b27900,0,DISCOUNT
1561,Free product,449,2025-07-12 19:43:51.000,3e7e1522,0,FREE_PRODUCT
1562,Complimentary upgrade,449,2025-07-12 19:43:51.000,ad913ee8,0,OTHER
1563,Exclusive member offer,450,2025-07-12 19:43:51.000,29794b7a,0,OTHER
1564,Member discount 5%,450,2025-07-12 19:43:51.000,d6cbdbea,0,DISCOUNT
1565,15% discount,451,2025-07-12 19:43:51.000,4120f619,0,DISCOUNT
1566,Complimentary upgrade,451,2025-07-12 19:43:51.000,27323568,0,OTHER
1567,Free product,451,2025-07-12 19:43:51.000,47fdcb6d,0,FREE_PRODUCT
1568,Buy 9 get 1 free,451,2025-07-12 19:43:51.000,0840c1c1,0,FREE_PRODUCT
1569,Free coffee,452,2025-07-12 19:43:51.000,1b53ea4b,150,FREE_PRODUCT
1570,Birthday bonus,452,2025-07-12 19:43:51.000,d376ed13,0,OTHER
1571,10% off next visit,452,2025-07-12 19:43:51.000,24c95376,300,DISCOUNT
1572,Free dessert,453,2025-07-12 19:43:51.000,4747c391,500,FREE_PRODUCT
1573,Free coffee,453,2025-07-12 19:43:51.000,a80e1508,150,FREE_PRODUCT
1574,10% off next visit,453,2025-07-12 19:43:51.000,aab2e98e,300,DISCOUNT
1575,Birthday bonus,453,2025-07-12 19:43:51.000,6970372f,0,OTHER
1576,Birthday bonus,454,2025-07-12 19:43:51.000,ef412b06,0,OTHER
1577,20% off any purchase,454,2025-07-12 19:43:51.000,44e09512,800,DISCOUNT
1578,10% off next visit,454,2025-07-12 19:43:51.000,fbaf9f89,300,DISCOUNT
1579,Free dessert,454,2025-07-12 19:43:51.000,1f8df56d,500,FREE_PRODUCT
1580,Free coffee,454,2025-07-12 19:43:51.000,2c24ce4b,150,FREE_PRODUCT
1581,Buy 9 get 1 free,455,2025-07-12 19:43:51.000,ba73a1d7,0,FREE_PRODUCT
1582,15% discount,455,2025-07-12 19:43:51.000,9e8d3085,0,DISCOUNT
1583,Member discount 5%,456,2025-07-12 19:43:51.000,5243dab5,0,DISCOUNT
1584,Exclusive member offer,456,2025-07-12 19:43:51.000,cbc0fbfa,0,OTHER
1585,20% off any purchase,457,2025-07-12 19:43:51.000,49e09758,800,DISCOUNT
1586,Free coffee,457,2025-07-12 19:43:51.000,7fa988b4,150,FREE_PRODUCT
1587,Free dessert,457,2025-07-12 19:43:51.000,fb222e4c,500,FREE_PRODUCT
1588,Birthday bonus,458,2025-07-12 19:43:51.000,47c33a76,0,OTHER
1589,20% off any purchase,458,2025-07-12 19:43:51.000,5219e5d9,800,DISCOUNT
1590,Member discount 5%,459,2025-07-12 19:43:51.000,e3d5e865,0,DISCOUNT
1591,Exclusive member offer,459,2025-07-12 19:43:51.000,a657db28,0,OTHER
1592,Exclusive member offer,460,2025-07-12 19:43:51.000,ac7abb5f,0,OTHER
1593,Member discount 5%,460,2025-07-12 19:43:51.000,9102ddc3,0,DISCOUNT
1594,Birthday bonus,461,2025-07-12 19:43:51.000,9bc7fa10,0,OTHER
1595,20% off any purchase,461,2025-07-12 19:43:51.000,a0386ef6,800,DISCOUNT
1596,Free coffee,461,2025-07-12 19:43:51.000,00ef88bf,150,FREE_PRODUCT
