id,quantity,price_each,external_ticket_id,external_product_id
1151,4,77.7,457,86
1152,4,40.18,457,88
1153,4,74.71,458,85
1154,5,57.31,459,86
1155,1,52.77,459,87
1156,2,20.9,459,84
1157,3,49.22,460,85
1158,3,21.3,460,88
1159,4,33.02,461,88
1160,4,21.72,462,86
1161,5,77.48,462,87
1162,2,22.98,463,85
1163,4,56.52,463,84
1164,2,65.68,463,84
1165,4,15.31,464,86
1166,2,56.92,464,85
1167,4,16.19,464,84
1168,2,22.23,465,87
1169,4,50.89,465,88
1170,3,7.01,466,89
1171,1,6.76,467,89
1172,4,49.03,468,93
1173,3,55.19,469,94
1174,3,65.71,469,94
1175,4,31.52,469,89
1176,4,69.9,470,95
1177,5,23.8,471,92
1178,1,78.92,472,94
1179,1,51.43,472,89
1180,5,39.79,473,98
1181,1,29.17,473,96
1182,5,17.22,474,91
1183,5,70.35,474,97
1184,1,11.97,474,90
1185,2,71.92,475,90
1186,4,53.69,475,92
1187,2,18.51,475,99
1188,1,10.23,475,89
1189,2,58.1,476,99
1190,4,76.22,476,99
1191,1,53.91,476,97
1192,2,74.68,477,98
1193,1,52.23,477,95
1194,4,53.01,477,97
1195,3,8.84,478,90
1196,5,30.68,479,94
1197,4,78.43,480,94
1198,3,64.21,480,91
1199,1,43.99,481,96
1200,3,13.29,481,93
1201,2,40.99,481,96
1202,2,48.91,481,91
1203,5,79.25,482,90
1204,3,79.75,482,98
1205,4,51.22,482,92
1206,2,66.58,483,92
1207,2,56.63,483,89
1208,2,68.83,483,95
1209,3,34.95,484,96
1210,3,61.1,484,95
1211,1,43.17,484,93
1212,3,56.32,484,92
1213,5,69.54,485,89
1214,3,37.69,485,91
1215,5,12.73,485,96
1216,1,30.25,486,98
1217,1,54.91,486,91
1218,3,77.98,487,91
1219,2,50.9,488,95
1220,2,4.65,488,92
1221,4,40.11,488,98
1222,2,52.92,488,95
1223,3,51.32,489,96
1224,3,2.9,489,90
1225,1,11.52,489,99
1226,5,19.54,489,98
1227,5,16.13,490,96
1228,1,27.37,491,97
1229,2,33.62,491,89
1230,1,42.47,492,98
1231,5,57.67,492,99
1232,1,60.77,492,92
1233,1,16.09,492,98
1234,1,5.05,493,98
1235,2,52.91,493,90
1236,5,22.03,493,89
1237,4,78.21,494,110
1238,1,21.37,494,100
1239,3,42.77,495,105
1240,5,43.98,495,103
1241,1,53.68,495,100
1242,2,4.87,495,102
1243,5,30.01,496,102
1244,5,34.92,496,108
1245,4,37.57,497,104
1246,4,75.34,497,102
1247,3,45.96,498,110
1248,5,49.19,498,106
1249,1,23.07,499,108
1250,1,55.35,499,106
1251,3,13.41,500,103
1252,3,2.77,500,106
1253,2,31.53,500,101
1254,5,66.06,501,107
1255,1,43.26,501,111
1256,5,69.5,501,108
1257,3,75.83,502,106
1258,2,28.92,502,111
1259,1,55.56,503,111
1260,2,53.29,503,102
1261,4,46.27,503,104
1262,5,34.62,504,107
1263,2,36.24,504,105
1264,5,75.45,505,103
1265,3,51.58,505,101
1266,3,33.71,505,105
1267,1,51.5,505,101
1268,3,45.22,506,107
1269,4,40.83,507,110
1270,5,56.43,507,106
1271,4,56.8,508,111
1272,2,7.86,509,102
1273,5,29.56,509,100
1274,3,73.3,510,103
1275,3,18.62,511,111
1276,5,32.7,511,104
1277,5,66.41,511,100
1278,3,25.27,512,101
1279,1,29.28,512,111
1280,2,33.36,512,100
1281,1,35.6,512,103
1282,1,14.14,513,110
1283,3,19.64,513,106
1284,3,25.34,513,106
1285,2,43.84,513,104
1286,2,12.91,514,111
1287,4,2.45,514,111
1288,2,10.63,514,104
1289,1,12.43,514,106
1290,3,11.27,515,107
1291,5,40.65,515,110
1292,2,27.34,515,106
1293,5,58.63,515,111
1294,1,11.84,516,105
1295,4,78.16,517,111
1296,1,35.88,517,104
1297,3,39.9,517,106
1298,2,23.93,518,101
1299,3,79.55,518,103
1300,5,49.67,519,103
1301,1,23.36,520,103
1302,2,35.25,520,109
1303,2,9.09,520,100
1304,4,33.77,520,104
1305,1,41.77,521,110
1306,1,25.73,521,104
1307,3,23.88,521,105
1308,4,21.26,521,100
1309,2,24.25,522,104
1310,5,9.86,522,102
1311,3,75.97,522,105
1312,3,30.12,523,114
1313,5,43.25,523,114
1314,1,71.2,524,113
1315,5,11.39,524,116
1316,2,17.05,524,115
1317,1,7.84,524,116
1318,5,58.22,525,112
1319,2,16.95,525,116
1320,4,7.28,526,115
1321,2,24.59,527,116
1322,1,63.96,527,113
1323,4,40.61,527,116
1324,5,62.79,528,115
1325,5,23.18,528,113
1326,1,14.48,528,113
1327,5,56.34,528,116
1328,3,57.24,529,116
1329,1,15.35,529,112
1330,2,23.09,530,112
1331,2,79.18,530,113
1332,5,11.06,530,114
1333,2,33.85,531,116
1334,3,27.32,531,112
1335,1,66.27,531,113
1336,5,53.27,532,116
1337,5,44.97,533,115
1338,2,27.29,533,113
1339,5,51.12,533,115
1340,3,13.57,534,115
1341,1,40.68,534,115
1342,2,65.62,534,113
1343,2,46.43,534,113
1344,4,55.61,535,113
1345,1,13.19,535,115
1346,5,12.71,536,112
1347,1,12.31,537,112
1348,1,44.3,538,114
1349,2,25.98,539,115
1350,2,21.02,539,116
1351,3,50.94,539,112
1352,1,66.34,539,112
1353,2,2.09,540,113
1354,1,19.68,540,115
1355,2,29.56,540,114
1356,2,73.89,540,115
1357,2,9.94,541,114
1358,1,49.15,542,113
1359,2,71.66,543,114
1360,5,65.77,543,114
1361,1,23.15,543,115
1362,3,74.76,543,112
1363,2,32.47,544,115
1364,1,10.83,544,115
1365,3,13.28,544,114
1366,4,35.06,545,115
1367,5,63.89,545,114
1368,2,64.57,545,113
1369,4,8.52,546,115
1370,5,47.07,546,113
1371,3,45.55,547,113
1372,3,37.91,548,116
1373,4,20.91,548,113
1374,4,59.18,549,115
1375,3,6.22,549,112
1376,1,13.46,550,113
1377,1,21.11,550,112
1378,2,60.35,551,114
1379,4,34.1,551,114
1380,4,62.95,551,112
1381,3,10.68,551,112
1382,1,32.92,552,115
1383,4,45.22,552,114
1384,2,23.2,553,112
1385,5,31.45,553,113
1386,2,33.23,553,112
1387,2,32.6,553,116
1388,3,52.91,554,115
1389,4,14.86,554,114
1390,4,17.19,554,112
1391,1,8.07,554,116
1392,5,10.3,555,113
1393,5,2.86,555,114
1394,2,23.0,556,116
1395,3,2.66,557,114
1396,3,77.96,558,112
1397,3,33.77,558,116
1398,1,41.17,558,113
1399,1,47.8,558,115
1400,1,71.05,559,112
1401,2,70.98,559,113
1402,2,79.49,559,116
1403,5,79.4,559,116
1404,3,30.1,560,115
1405,1,71.47,560,115
1406,2,18.29,560,116
1407,1,64.77,561,113
1408,3,44.68,561,112
1409,4,9.34,561,114
1410,2,74.86,561,113
1411,1,15.98,562,115
1412,2,75.31,563,116
1413,4,5.09,563,114
1414,4,33.9,563,116
1415,2,36.38,563,116
1416,5,37.11,564,112
1417,5,78.24,564,112
1418,2,56.58,564,116
1419,1,14.06,564,112
1420,2,32.28,565,115
1421,1,8.69,566,112
1422,4,61.92,566,113
1423,4,27.64,566,114
1424,3,79.72,566,115
1425,4,4.99,567,113
1426,4,13.35,567,113
1427,3,46.32,567,116
1428,4,18.65,568,113
1429,1,76.31,568,115
1430,3,21.66,568,113
1431,1,13.06,568,114
1432,5,18.7,569,114
1433,2,66.78,569,112
1434,4,28.68,569,114
1435,2,17.49,569,115
1436,3,73.18,570,116
1437,4,66.2,570,116
1438,5,17.49,570,116
1439,5,13.28,570,114
1440,3,10.86,571,115
1441,3,42.61,571,112
1442,4,75.58,571,113
1443,4,51.84,571,116
1444,4,56.32,572,113
1445,5,31.45,572,114
1446,3,65.47,573,112
1447,4,52.62,574,115
1448,5,77.98,575,114
1449,1,74.26,575,115
1450,4,31.1,575,116
1451,5,14.69,575,115
1452,1,64.86,576,118
1453,1,40.72,577,126
1454,5,9.78,577,124
1455,5,47.34,577,117
1456,3,68.43,577,120
1457,2,68.79,578,118
1458,1,75.29,579,120
1459,5,24.12,579,127
1460,3,25.98,579,123
1461,2,2.32,579,123
1462,5,65.96,580,126
1463,3,28.14,580,126
1464,4,20.86,580,123
1465,2,75.27,581,123
1466,2,33.44,581,122
1467,5,14.36,581,120
1468,1,57.38,581,119
1469,5,14.41,582,122
1470,2,9.27,582,117
1471,4,2.9,582,126
1472,2,78.71,583,127
1473,3,17.12,584,120
1474,4,62.09,584,127
1475,5,69.62,585,118
1476,3,71.78,586,118
1477,1,40.55,586,122
1478,2,32.48,586,124
1479,2,55.61,587,123
1480,3,2.79,588,119
1481,5,51.23,588,117
1482,5,48.8,589,117
1483,2,42.7,589,121
1484,1,17.04,589,117
1485,5,3.8,589,125
1486,1,27.55,590,120
1487,1,58.76,590,119
1488,3,57.23,591,127
1489,2,21.51,592,120
1490,3,77.03,592,118
1491,5,63.87,592,126
1492,3,14.92,592,120
1493,5,60.27,593,122
1494,5,10.39,593,123
1495,4,17.58,593,122
1496,3,72.04,593,118
1497,5,66.48,594,127
1498,5,29.48,594,117
1499,1,16.03,594,122
1500,3,31.01,595,122
1501,1,2.75,595,128
1502,2,45.81,596,123
1503,3,48.94,596,125
1504,2,10.03,596,121
1505,3,65.44,597,120
1506,2,5.87,597,124
1507,4,5.65,597,121
1508,4,11.3,597,124
1509,5,3.66,598,117
1510,5,79.06,598,124
1511,3,52.29,599,118
1512,4,8.22,600,122
1513,4,49.76,600,123
1514,3,56.32,600,124
1515,1,19.47,601,117
1516,2,15.27,602,120
1517,3,65.66,602,125
1518,1,74.86,602,117
1519,3,70.9,602,117
1520,5,63.75,603,123
1521,3,56.5,603,119
1522,5,37.93,603,119
1523,5,43.15,604,126
1524,2,9.16,605,121
1525,1,29.53,605,120
1526,2,56.21,605,118
1527,4,6.7,605,117
1528,3,18.28,606,126
1529,4,53.11,607,125
1530,1,73.3,607,120
1531,3,32.07,607,124
1532,1,23.67,608,119
1533,3,76.22,608,126
1534,2,3.29,609,124
1535,3,22.72,610,125
1536,1,29.65,610,120
1537,2,32.96,610,123
1538,5,28.03,610,124
1539,4,17.13,611,120
1540,4,15.78,611,121
1541,5,49.38,611,125
1542,4,10.52,611,117
1543,5,22.76,612,118
1544,4,32.65,613,120
1545,3,40.62,613,119
1546,2,29.12,613,121
1547,5,24.46,613,117
1548,2,26.58,614,118
1549,2,16.61,614,124
1550,3,3.62,615,121
1551,1,15.32,615,117
1552,5,29.47,615,124
1553,5,2.08,615,120
1554,2,42.97,616,119
1555,2,62.47,616,118
1556,3,64.7,616,122
1557,3,37.78,617,122
1558,3,57.39,617,125
1559,5,39.78,617,121
1560,2,53.43,618,119
1561,3,40.83,618,120
1562,5,59.8,618,123
1563,3,18.09,618,118
1564,5,72.14,619,124
1565,5,15.65,619,127
1566,3,71.26,619,123
1567,5,11.59,620,124
1568,5,77.52,620,122
1569,3,10.59,620,117
1570,5,45.53,621,119
1571,3,39.97,621,118
1572,3,3.22,621,117
1573,1,35.57,622,127
1574,1,5.89,622,119
1575,3,70.54,622,125
1576,2,79.68,623,120
1577,4,47.65,623,118
1578,3,19.07,623,124
1579,3,73.78,624,126
1580,5,12.86,625,120
1581,3,12.58,625,125
1582,2,25.48,625,118
1583,4,9.49,626,125
1584,4,56.14,626,125
1585,3,38.53,626,123
1586,4,34.8,626,123
1587,1,60.96,627,126
1588,3,63.36,627,126
1589,5,31.1,627,126
1590,5,72.19,627,121
1591,4,64.98,628,125
1592,3,48.36,629,121
1593,2,42.27,630,133
1594,3,51.0,631,134
1595,1,64.84,631,133
1596,5,9.56,632,130
1597,4,6.34,633,129
1598,3,33.56,633,130
1599,2,67.65,633,133
1600,3,66.09,633,134
1601,2,13.05,634,134
1602,3,54.07,635,133
1603,4,30.65,635,131
1604,4,32.09,635,135
1605,1,24.11,636,129
1606,5,32.38,636,133
1607,2,38.5,637,134
1608,4,23.6,637,130
1609,3,41.05,637,135
1610,2,29.45,638,134
1611,5,28.46,638,134
1612,4,7.32,639,135
1613,4,31.37,639,132
1614,5,53.4,639,133
1615,5,76.51,640,131
1616,5,50.16,640,132
1617,1,5.5,640,135
1618,4,27.25,641,130
1619,2,10.22,641,130
1620,4,60.95,641,132
1621,1,6.83,641,131
1622,5,51.24,642,129
1623,2,27.05,642,134
1624,4,31.46,642,134
1625,3,19.59,643,134
1626,2,35.86,643,133
1627,2,8.71,643,129
1628,1,17.88,643,135
1629,5,44.63,644,129
1630,3,16.45,644,134
1631,5,40.7,644,135
1632,2,46.49,644,132
1633,4,50.79,645,135
1634,1,46.39,645,130
1635,5,25.26,645,129
1636,4,19.98,645,133
1637,3,32.45,646,131
1638,1,70.05,646,130
1639,3,7.83,646,133
1640,5,56.41,647,129
1641,3,17.64,648,135
1642,1,12.86,648,133
1643,3,74.09,648,134
1644,1,20.38,648,129
1645,4,48.66,649,133
1646,1,10.12,650,132
1647,5,19.57,650,131
1648,4,39.25,650,135
1649,2,43.67,651,135
1650,2,35.52,652,132
1651,5,12.75,652,132
1652,1,71.98,652,131
1653,3,17.1,652,132
1654,2,34.22,653,135
1655,2,65.38,654,129
1656,3,29.27,655,134
1657,1,53.21,656,129
1658,3,75.19,656,130
1659,4,57.01,656,135
1660,3,72.02,656,135
1661,2,43.09,657,131
1662,3,56.43,657,133
1663,1,6.21,657,132
1664,2,67.63,658,133
1665,2,25.79,658,133
1666,1,78.28,659,134
1667,4,52.69,659,132
1668,3,47.88,660,131
1669,1,6.66,660,135
1670,5,31.95,660,129
1671,4,16.39,661,132
1672,5,6.08,661,131
1673,3,65.2,662,133
1674,2,61.07,662,131
1675,5,35.86,662,132
1676,5,38.15,663,133
1677,5,61.98,663,131
1678,2,76.9,663,132
1679,3,8.67,664,130
1680,5,25.07,664,133
1681,4,5.01,664,131
1682,3,68.11,665,132
1683,4,3.35,665,129
1684,4,4.89,665,131
1685,3,71.97,666,133
1686,3,69.79,667,130
1687,2,51.17,667,130
1688,5,53.17,667,130
1689,5,26.75,668,133
1690,2,6.74,668,134
1691,3,78.07,668,129
1692,3,44.15,668,129
1693,1,41.86,669,130
1694,2,27.41,669,131
1695,4,7.57,669,132
1696,3,13.16,669,131
1697,4,75.51,670,131
1698,5,4.43,670,131
1699,1,24.69,670,130
1700,5,57.83,671,134
1701,5,63.11,671,134
1702,3,75.32,671,132
1703,1,76.77,672,130
1704,5,64.26,673,133
1705,5,24.86,674,130
1706,3,20.96,674,135
1707,2,36.71,675,132
1708,5,19.97,676,135
1709,4,19.92,676,135
1710,2,74.21,676,130
1711,4,54.58,676,134
1712,3,11.2,677,132
1713,4,41.39,677,130
1714,5,40.55,677,135
1715,2,11.42,678,131
1716,4,3.87,679,130
1717,2,33.38,680,133
1718,2,57.53,680,129
1719,3,72.0,680,131
1720,1,59.62,681,131
1721,3,61.1,682,134
1722,2,59.21,682,134
1723,5,73.47,682,133
1724,1,13.88,682,129
1725,2,41.68,683,133
1726,3,75.69,683,129
1727,2,25.19,683,131
1728,1,46.0,683,133
1729,2,76.37,684,129
1730,2,35.58,684,131
1731,5,70.61,684,131
1732,3,39.96,685,130
1733,2,24.5,685,131
1734,5,60.77,685,130
1735,1,48.67,686,129
1736,5,43.96,686,130
1737,4,42.63,687,142
1738,4,25.01,687,136
1739,1,36.66,687,139
1740,4,22.52,687,142
1741,3,64.68,688,141
1742,3,37.37,689,141
1743,5,54.42,689,136
1744,3,71.6,689,136
1745,1,21.18,690,140
1746,4,13.81,691,142
1747,2,59.22,691,138
1748,2,17.49,691,136
1749,4,45.5,692,137
1750,5,20.31,693,138
1751,4,43.38,693,137
1752,3,67.57,693,138
1753,4,40.24,693,141
1754,1,77.11,694,142
1755,3,34.73,694,139
1756,3,53.53,695,138
1757,4,56.98,695,142
1758,4,67.53,695,142
1759,4,48.88,695,141
1760,4,6.74,696,142
1761,3,22.41,696,138
1762,1,22.93,697,141
1763,2,28.51,697,142
1764,1,26.06,697,139
1765,5,49.64,698,137
1766,3,73.15,699,142
1767,5,17.48,700,137
1768,5,32.85,700,141
1769,2,24.63,700,137
1770,1,4.81,701,136
1771,5,10.0,701,139
1772,2,51.26,702,141
1773,4,12.23,703,141
1774,3,69.23,703,136
1775,1,41.35,703,141
1776,4,3.57,703,141
1777,2,66.85,704,142
1778,3,63.21,704,139
1779,5,59.99,704,138
1780,3,37.79,704,136
1781,1,19.34,705,139
1782,5,23.73,705,138
1783,5,41.51,705,139
1784,1,79.47,705,141
1785,4,62.15,706,139
1786,2,65.16,707,136
1787,1,45.75,707,137
1788,4,48.29,707,136
1789,1,61.86,708,138
1790,4,26.29,708,138
1791,1,22.92,709,137
1792,5,63.99,709,140
1793,4,26.42,709,141
1794,2,27.1,709,141
1795,2,61.04,710,145
1796,5,60.36,710,145
1797,2,36.13,710,144
1798,1,71.07,710,150
1799,4,2.72,711,144
1800,4,79.67,711,153
1801,3,42.75,711,152
1802,3,45.98,711,145
1803,5,49.15,712,150
1804,4,18.43,712,148
1805,2,14.81,712,150
1806,1,79.48,713,143
1807,3,56.71,713,146
1808,1,43.94,713,148
1809,1,6.77,713,150
1810,3,51.05,714,146
1811,3,24.17,714,149
1812,3,45.77,715,153
1813,2,8.04,715,145
1814,1,58.99,715,147
1815,2,22.51,715,144
1816,3,46.9,716,152
1817,5,23.62,716,152
1818,4,18.33,716,143
1819,2,79.15,716,144
1820,1,27.22,717,143
1821,2,41.91,717,150
1822,4,53.86,717,148
1823,3,41.03,717,144
1824,4,29.69,718,151
1825,3,43.39,718,152
1826,2,76.52,718,153
1827,3,57.49,718,149
1828,5,72.18,719,153
1829,4,18.67,720,151
1830,2,31.83,720,145
1831,1,17.28,720,148
1832,3,73.43,721,151
1833,4,33.07,722,147
1834,3,50.77,722,152
1835,1,69.33,722,150
1836,1,30.82,723,152
1837,1,34.73,724,144
1838,1,36.58,724,143
1839,5,59.52,725,148
1840,3,72.02,725,145
1841,4,34.48,726,153
1842,3,8.55,727,150
1843,1,23.49,727,146
1844,3,23.35,728,148
1845,5,74.56,729,144
1846,2,26.77,730,153
1847,4,8.34,731,146
1848,3,67.31,731,153
1849,2,60.3,731,145
1850,2,46.07,732,149
1851,2,67.15,732,147
1852,2,15.81,732,147
1853,3,47.14,733,148
1854,5,37.07,733,153
1855,2,4.87,733,152
1856,4,14.14,733,152
1857,2,28.69,734,151
1858,5,66.73,734,147
1859,1,42.04,734,146
1860,5,53.35,735,145
1861,5,72.3,736,148
1862,1,51.1,736,143
1863,2,34.87,736,148
1864,3,52.53,736,144
1865,5,16.52,737,143
1866,4,65.12,737,150
1867,5,46.93,737,149
1868,4,38.94,737,146
1869,4,25.41,738,146
1870,5,10.41,738,149
1871,3,76.41,738,149
1872,5,4.23,738,151
1873,5,60.64,739,145
1874,3,63.51,739,143
1875,4,14.9,740,143
1876,2,17.63,740,145
1877,3,25.99,740,145
1878,2,68.91,740,149
1879,1,39.23,741,148
1880,1,38.72,741,153
1881,4,56.5,741,150
1882,4,12.02,742,145
1883,5,32.72,743,144
1884,3,40.09,743,152
1885,1,19.29,743,152
1886,2,61.89,743,148
1887,1,52.36,744,145
1888,4,16.66,744,146
1889,3,35.96,744,148
1890,4,53.02,744,149
1891,1,22.36,745,149
1892,2,14.76,745,153
1893,5,67.07,745,150
1894,1,29.01,745,144
1895,5,41.54,746,153
1896,4,2.9,746,153
1897,5,64.96,747,161
1898,1,63.27,748,160
1899,5,61.25,748,155
1900,2,2.54,748,158
1901,4,5.79,749,158
1902,1,11.48,749,161
1903,4,30.63,749,159
1904,3,35.2,749,158
1905,3,34.53,750,161
1906,3,25.22,750,154
1907,5,10.71,750,154
1908,2,58.69,751,161
1909,5,46.39,752,154
1910,1,27.47,752,154
1911,4,41.99,753,155
1912,1,16.35,754,158
1913,1,67.27,754,160
1914,1,63.9,754,158
1915,3,50.02,754,162
1916,5,38.89,755,160
1917,3,60.26,755,156
1918,3,41.12,755,154
1919,4,18.16,756,160
1920,1,19.26,757,154
1921,3,19.24,757,158
1922,5,66.5,757,160
1923,3,28.57,758,159
1924,2,43.51,759,156
1925,4,21.94,759,154
1926,5,77.48,759,161
1927,5,78.83,759,155
1928,3,37.22,760,161
1929,1,14.16,760,156
1930,5,29.43,760,160
1931,2,31.27,761,162
1932,2,31.52,761,155
1933,1,32.87,761,157
1934,1,46.52,761,156
1935,4,72.24,762,158
1936,3,62.1,762,155
1937,2,69.01,763,161
1938,4,24.33,763,161
1939,2,74.07,763,156
1940,4,24.5,763,162
1941,4,47.25,764,160
1942,2,49.56,765,162
1943,1,48.77,765,160
1944,1,76.24,766,154
1945,5,70.91,766,160
1946,5,41.88,766,157
1947,2,37.71,766,157
1948,2,24.85,767,154
1949,2,47.05,767,161
1950,2,55.33,767,161
1951,5,67.35,768,156
1952,1,55.2,769,160
1953,3,70.9,770,162
1954,1,57.83,770,162
1955,1,36.2,770,154
1956,3,65.31,770,154
1957,1,10.08,771,158
1958,5,60.78,771,155
1959,2,30.58,771,159
1960,2,73.21,771,161
1961,4,72.14,772,161
1962,3,63.42,773,158
1963,5,23.47,773,154
1964,2,13.55,773,158
1965,1,19.24,773,159
1966,5,51.44,774,161
1967,4,54.52,774,156
1968,3,51.67,775,154
1969,2,47.49,775,156
1970,5,2.94,775,159
1971,5,60.15,775,162
1972,5,31.2,776,170
1973,2,69.92,776,170
1974,2,39.75,776,169
1975,2,19.5,777,167
1976,5,62.69,777,164
1977,2,29.81,777,170
1978,2,30.36,778,163
1979,4,50.86,778,168
1980,1,36.84,779,171
1981,2,19.81,780,170
1982,2,5.14,780,172
1983,1,72.68,781,165
1984,5,25.62,781,166
1985,4,9.67,782,163
1986,3,63.62,782,164
1987,2,39.31,782,170
1988,1,39.13,782,164
1989,5,35.52,783,164
1990,1,21.64,784,169
1991,5,23.12,784,173
1992,2,27.63,784,170
1993,5,24.13,784,173
1994,5,41.24,785,173
1995,4,10.69,785,165
1996,4,2.51,785,171
1997,3,9.38,786,170
1998,3,51.75,786,171
1999,2,17.1,786,164
2000,2,18.63,786,171
2001,5,18.4,787,173
2002,2,27.25,787,166
2003,4,63.29,787,165
2004,5,63.52,788,167
2005,2,74.76,788,170
2006,3,30.92,788,167
2007,3,58.68,788,168
2008,1,61.45,789,169
2009,1,77.56,789,168
2010,2,78.05,789,167
2011,1,65.85,789,166
2012,1,27.1,790,169
2013,3,45.53,790,166
2014,2,50.17,790,170
2015,4,75.44,791,172
2016,4,76.26,791,163
2017,4,55.65,791,170
2018,1,6.38,792,168
2019,1,38.8,793,164
2020,3,78.22,793,169
2021,2,70.17,793,172
2022,2,27.57,794,171
2023,3,45.42,794,167
2024,1,12.96,794,164
2025,3,76.66,794,168
2026,3,38.53,795,170
2027,3,27.97,795,173
2028,2,11.3,796,169
2029,5,31.13,797,172
2030,5,40.38,798,172
2031,3,51.48,798,164
2032,5,9.19,798,171
2033,5,73.95,799,172
2034,3,38.33,800,165
2035,3,7.7,800,173
2036,5,28.51,800,171
2037,4,71.37,800,169
2038,1,19.57,801,169
2039,5,37.7,802,173
2040,2,62.05,802,172
2041,3,71.67,802,172
2042,1,4.05,803,172
2043,1,62.8,803,171
2044,2,17.73,804,165
2045,4,79.3,804,166
2046,1,67.06,805,169
2047,1,36.63,805,166
2048,4,5.84,805,170
2049,4,17.49,805,169
2050,2,61.02,806,164
2051,4,16.9,807,164
2052,5,30.07,807,167
2053,5,10.74,807,170
2054,1,29.67,808,167
2055,1,35.86,808,173
2056,3,19.89,808,164
2057,4,70.32,808,163
2058,1,12.98,809,166
2059,2,46.04,809,165
2060,5,14.15,809,170
2061,3,50.17,810,165
2062,4,15.45,810,171
2063,2,59.87,810,173
2064,4,17.92,811,169
2065,3,4.22,812,170
2066,5,31.41,813,172
2067,2,9.19,814,164
2068,1,77.56,814,170
2069,4,68.78,814,171
2070,4,72.16,815,167
2071,2,27.18,815,171
2072,3,76.64,815,173
2073,1,39.27,815,172
2074,2,53.42,816,164
2075,4,24.02,816,172
2076,3,57.42,817,170
2077,5,42.55,817,172
2078,3,61.27,817,165
2079,4,51.29,818,166
2080,2,32.95,819,163
2081,5,39.5,819,168
2082,4,50.46,820,171
2083,4,11.19,820,167
2084,3,28.6,821,170
2085,5,37.59,821,164
2086,4,52.1,822,171
2087,2,9.38,822,170
2088,1,11.38,822,167
2089,5,78.78,823,164
2090,5,16.24,823,171
2091,2,13.05,823,173
2092,2,62.52,823,166
2093,5,69.07,824,171
2094,1,64.42,824,168
2095,1,55.07,825,173
2096,5,19.65,825,165
2097,1,76.81,826,169
2098,3,32.4,826,171
2099,4,71.71,826,170
2100,2,74.0,827,178
2101,5,76.82,827,174
2102,4,12.94,827,177
2103,4,48.13,828,175
2104,3,7.5,828,176
2105,2,71.63,828,174
2106,5,75.66,828,175
2107,1,51.67,829,178
2108,3,42.89,829,179
2109,5,38.75,829,179
2110,2,7.49,830,179
2111,3,70.27,830,174
2112,4,67.36,830,176
2113,1,50.9,830,177
2114,1,79.81,831,178
2115,4,34.89,832,179
2116,1,69.48,832,176
2117,3,72.57,832,179
2118,5,27.65,832,179
2119,2,47.69,833,175
2120,5,35.83,833,176
2121,1,79.79,833,179
2122,4,45.73,833,178
2123,5,67.38,834,179
2124,3,47.25,835,179
2125,5,34.9,835,177
2126,4,46.72,836,178
2127,1,75.34,836,179
2128,4,54.19,836,174
2129,2,46.22,836,174
2130,1,58.87,837,176
2131,3,65.83,837,176
2132,3,77.94,837,175
2133,3,36.79,837,174
2134,4,60.76,838,175
2135,4,68.82,838,176
2136,3,50.08,838,179
2137,1,51.88,839,176
2138,3,28.29,840,177
2139,3,60.87,840,175
2140,3,3.24,840,175
2141,5,26.22,840,178
2142,2,9.28,841,189
2143,3,43.56,842,186
2144,2,73.86,842,181
2145,3,79.96,843,187
2146,1,40.57,844,183
2147,2,70.26,844,187
2148,2,13.34,844,184
2149,4,34.33,845,188
2150,5,16.99,845,182
2151,5,47.31,845,190
2152,5,71.31,845,186
2153,4,30.88,846,183
2154,3,44.15,846,181
2155,2,27.09,846,183
2156,5,26.45,847,189
2157,2,58.17,847,190
2158,5,66.04,847,183
2159,4,22.99,847,180
2160,2,3.72,848,187
2161,1,55.2,849,181
2162,3,46.44,849,180
2163,4,18.79,850,187
2164,3,43.99,850,190
2165,1,77.73,851,180
2166,3,47.82,851,181
2167,5,6.96,851,186
2168,2,4.3,852,187
2169,1,27.88,852,181
2170,4,12.8,853,185
2171,2,9.48,853,185
2172,2,57.17,853,184
2173,4,9.08,853,184
2174,3,37.23,854,181
2175,3,9.45,855,180
2176,3,4.16,856,189
2177,5,31.24,856,181
2178,2,16.7,856,189
2179,4,16.18,856,183
2180,4,57.1,857,182
2181,5,13.61,857,187
2182,3,74.93,858,181
2183,2,49.07,859,189
2184,3,75.15,859,190
2185,5,66.88,859,187
2186,1,54.16,859,181
2187,2,63.94,860,180
2188,3,6.57,860,187
2189,5,9.7,860,188
