id,type,value,reward_id,business_id,enable,expiresInHours
2480,NEW_CLIENT,5,1234,351,1,720
2481,TRANSACTION,10,1235,352,1,2160
2482,BIRTHDAY,2,1236,352,1,4320
2483,NEW_CLIENT,2,1237,352,1,720
2484,TRANSACTION,3,1237,352,1,4320
2485,NEW_CLIENT,1,1238,353,1,2160
2486,TRANSACTION,5,1238,353,1,4320
2487,BIRTHDAY,1,1239,353,1,720
2488,NEW_CLIENT,10,1240,353,1,4320
2489,TRANSACTION,5,1241,353,1,4320
2490,NEW_CLIENT,3,1242,354,1,4320
2491,TRANSACTION,2,1243,354,1,720
2492,BIRTHDAY,3,1243,354,1,720
2493,TRANSACTION,10,1244,355,1,4320
2494,BIRTHDAY,3,1245,355,1,720
2495,TRANSACTION,2,1245,355,1,2160
2496,NEW_CLIENT,3,1245,355,1,2160
2497,TRANSACTION,1,1246,355,1,1440
2498,TRANSACTION,3,1247,355,1,1440
2499,NEW_CLIENT,5,1247,355,1,720
2500,BIRTHDAY,5,1248,356,1,4320
2501,NEW_CLIENT,1,1248,356,1,2160
2502,TRANSACTION,2,1248,356,1,720
2503,TRANSACTION,1,1249,356,1,2160
2504,BIRTHDAY,10,1249,356,1,4320
2505,BIRTHDAY,2,1250,356,1,1440
2506,NEW_CLIENT,5,1250,356,1,2160
2507,TRANSACTION,2,1250,356,1,4320
2508,BIRTHDAY,10,1251,356,1,1440
2509,TRANSACTION,3,1251,356,1,2160
2510,NEW_CLIENT,5,1251,356,1,4320
2511,BIRTHDAY,2,1252,357,1,2160
2512,NEW_CLIENT,10,1253,357,1,2160
2513,TRANSACTION,1,1254,357,1,4320
2514,NEW_CLIENT,2,1254,357,1,720
2515,BIRTHDAY,10,1255,357,1,4320
2516,NEW_CLIENT,1,1255,357,1,2160
2517,TRANSACTION,3,1256,357,1,4320
2518,NEW_CLIENT,3,1256,357,1,2160
2519,BIRTHDAY,5,1257,358,1,720
2520,TRANSACTION,3,1257,358,1,4320
2521,NEW_CLIENT,1,1257,358,1,4320
2522,NEW_CLIENT,2,1258,358,1,2160
2523,BIRTHDAY,3,1259,358,1,4320
2524,NEW_CLIENT,5,1260,359,1,2160
2525,BIRTHDAY,10,1260,359,1,4320
2526,TRANSACTION,1,1261,359,1,4320
2527,NEW_CLIENT,3,1261,359,1,1440
2528,BIRTHDAY,5,1261,359,1,720
2529,BIRTHDAY,10,1262,360,1,720
2530,BIRTHDAY,5,1263,360,1,1440
2531,NEW_CLIENT,5,1263,360,1,1440
2532,TRANSACTION,10,1263,360,1,1440
2533,TRANSACTION,5,1264,361,1,720
2534,NEW_CLIENT,5,1264,361,1,4320
2535,TRANSACTION,5,1265,361,1,1440
2536,NEW_CLIENT,2,1265,361,1,2160
2537,NEW_CLIENT,10,1266,361,1,1440
2538,BIRTHDAY,5,1266,361,1,4320
2539,TRANSACTION,1,1266,361,1,4320
2540,TRANSACTION,10,1267,362,1,720
2541,NEW_CLIENT,2,1267,362,1,4320
2542,BIRTHDAY,10,1267,362,1,1440
2543,NEW_CLIENT,1,1268,362,1,2160
2544,TRANSACTION,10,1268,362,1,1440
2545,BIRTHDAY,5,1268,362,1,4320
2546,TRANSACTION,10,1269,362,1,1440
2547,NEW_CLIENT,2,1269,362,1,720
2548,BIRTHDAY,1,1270,363,1,2160
2549,TRANSACTION,1,1270,363,1,2160
2550,NEW_CLIENT,3,1270,363,1,2160
2551,BIRTHDAY,3,1271,363,1,1440
2552,TRANSACTION,3,1272,363,1,1440
2553,NEW_CLIENT,10,1272,363,1,1440
2554,BIRTHDAY,10,1273,363,1,720
2555,NEW_CLIENT,2,1273,363,1,720
2556,TRANSACTION,3,1273,363,1,720
2557,NEW_CLIENT,2,1274,363,1,4320
2558,TRANSACTION,5,1274,363,1,2160
2559,BIRTHDAY,10,1275,364,1,720
2560,NEW_CLIENT,10,1276,364,1,1440
2561,BIRTHDAY,10,1276,364,1,2160
2562,BIRTHDAY,1,1277,364,1,1440
2563,NEW_CLIENT,10,1278,364,1,2160
2564,TRANSACTION,5,1278,364,1,720
2565,BIRTHDAY,2,1278,364,1,4320
2566,TRANSACTION,1,1279,365,1,4320
2567,BIRTHDAY,1,1279,365,1,720
2568,TRANSACTION,3,1280,365,1,2160
2569,BIRTHDAY,5,1280,365,1,4320
2570,BIRTHDAY,3,1281,365,1,2160
2571,TRANSACTION,5,1281,365,1,4320
2572,BIRTHDAY,10,1282,365,1,720
2573,BIRTHDAY,3,1283,365,1,720
2574,TRANSACTION,10,1283,365,1,2160
2575,NEW_CLIENT,10,1283,365,1,720
2576,NEW_CLIENT,10,1284,366,1,1440
2577,TRANSACTION,10,1284,366,1,1440
2578,BIRTHDAY,2,1284,366,1,2160
2579,TRANSACTION,2,1285,366,1,720
2580,NEW_CLIENT,5,1286,366,1,2160
2581,TRANSACTION,2,1287,366,1,720
2582,BIRTHDAY,3,1287,366,1,2160
2583,NEW_CLIENT,2,1287,366,1,720
2584,BIRTHDAY,2,1288,367,1,4320
2585,TRANSACTION,5,1288,367,1,2160
2586,NEW_CLIENT,3,1288,367,1,2160
2587,TRANSACTION,5,1289,367,1,720
2588,NEW_CLIENT,5,1289,367,1,720
2589,BIRTHDAY,10,1289,367,1,2160
2590,NEW_CLIENT,5,1290,367,1,1440
2591,BIRTHDAY,3,1290,367,1,720
2592,TRANSACTION,5,1291,368,1,4320
2593,BIRTHDAY,1,1291,368,1,4320
2594,NEW_CLIENT,10,1291,368,1,1440
2595,NEW_CLIENT,3,1292,368,1,720
2596,BIRTHDAY,3,1292,368,1,720
2597,NEW_CLIENT,10,1293,368,1,720
2598,NEW_CLIENT,5,1294,369,1,2160
2599,TRANSACTION,5,1294,369,1,2160
2600,NEW_CLIENT,10,1295,369,1,4320
2601,BIRTHDAY,10,1295,369,1,1440
2602,TRANSACTION,1,1295,369,1,1440
2603,TRANSACTION,10,1296,369,1,2160
2604,BIRTHDAY,2,1297,369,1,4320
2605,NEW_CLIENT,2,1297,369,1,4320
2606,NEW_CLIENT,10,1298,369,1,2160
2607,NEW_CLIENT,5,1299,370,1,1440
2608,BIRTHDAY,3,1299,370,1,720
2609,NEW_CLIENT,2,1300,370,1,720
2610,BIRTHDAY,1,1301,370,1,2160
2611,NEW_CLIENT,10,1301,370,1,2160
2612,BIRTHDAY,1,1302,370,1,2160
2613,NEW_CLIENT,1,1302,370,1,4320
2614,NEW_CLIENT,2,1303,371,1,4320
2615,TRANSACTION,3,1303,371,1,720
2616,NEW_CLIENT,5,1304,371,1,720
2617,TRANSACTION,10,1305,371,1,1440
2618,NEW_CLIENT,3,1305,371,1,4320
2619,BIRTHDAY,3,1306,371,1,4320
2620,TRANSACTION,2,1306,371,1,1440
2621,BIRTHDAY,5,1307,371,1,2160
2622,NEW_CLIENT,2,1307,371,1,2160
2623,TRANSACTION,2,1307,371,1,1440
2624,NEW_CLIENT,1,1308,372,1,2160
2625,BIRTHDAY,3,1308,372,1,4320
2626,NEW_CLIENT,5,1309,372,1,2160
2627,BIRTHDAY,2,1310,372,1,1440
2628,NEW_CLIENT,1,1310,372,1,2160
2629,BIRTHDAY,2,1311,372,1,4320
2630,BIRTHDAY,2,1312,372,1,2160
2631,NEW_CLIENT,3,1312,372,1,1440
2632,TRANSACTION,2,1312,372,1,2160
2633,NEW_CLIENT,2,1313,373,1,720
2634,BIRTHDAY,3,1313,373,1,2160
2635,TRANSACTION,3,1313,373,1,2160
2636,TRANSACTION,1,1314,373,1,2160
2637,NEW_CLIENT,5,1314,373,1,4320
2638,BIRTHDAY,1,1314,373,1,720
2639,TRANSACTION,3,1315,373,1,2160
2640,BIRTHDAY,5,1315,373,1,2160
2641,BIRTHDAY,5,1316,373,1,720
2642,TRANSACTION,3,1317,374,1,2160
2643,NEW_CLIENT,1,1318,374,1,2160
2644,BIRTHDAY,3,1319,374,1,720
2645,NEW_CLIENT,10,1319,374,1,2160
2646,TRANSACTION,3,1319,374,1,2160
2647,TRANSACTION,3,1320,374,1,2160
2648,BIRTHDAY,2,1320,374,1,2160
2649,NEW_CLIENT,5,1320,374,1,1440
2650,BIRTHDAY,3,1321,375,1,1440
2651,TRANSACTION,3,1321,375,1,720
2652,BIRTHDAY,3,1322,375,1,2160
2653,TRANSACTION,3,1322,375,1,720
2654,BIRTHDAY,1,1323,375,1,720
2655,TRANSACTION,2,1323,375,1,4320
2656,BIRTHDAY,3,1324,375,1,4320
2657,TRANSACTION,3,1324,375,1,4320
2658,NEW_CLIENT,1,1324,375,1,720
2659,TRANSACTION,3,1325,376,1,2160
2660,NEW_CLIENT,5,1325,376,1,4320
2661,BIRTHDAY,2,1325,376,1,1440
2662,TRANSACTION,5,1326,376,1,4320
2663,BIRTHDAY,5,1326,376,1,720
2664,BIRTHDAY,2,1327,376,1,4320
2665,NEW_CLIENT,10,1327,376,1,4320
2666,TRANSACTION,3,1327,376,1,720
2667,TRANSACTION,3,1328,376,1,720
2668,BIRTHDAY,10,1329,377,1,720
2669,NEW_CLIENT,5,1329,377,1,2160
2670,TRANSACTION,1,1330,377,1,2160
2671,BIRTHDAY,1,1331,378,1,4320
2672,NEW_CLIENT,10,1332,378,1,2160
2673,NEW_CLIENT,3,1333,379,1,2160
2674,BIRTHDAY,1,1333,379,1,720
2675,TRANSACTION,3,1333,379,1,2160
2676,BIRTHDAY,2,1334,379,1,1440
2677,TRANSACTION,10,1334,379,1,4320
2678,NEW_CLIENT,3,1334,379,1,2160
2679,BIRTHDAY,1,1335,379,1,720
2680,NEW_CLIENT,5,1335,379,1,720
2681,TRANSACTION,2,1335,379,1,720
2682,NEW_CLIENT,10,1336,379,1,1440
2683,BIRTHDAY,10,1336,379,1,720
2684,TRANSACTION,1,1336,379,1,4320
2685,BIRTHDAY,1,1337,379,1,720
2686,NEW_CLIENT,3,1337,379,1,1440
2687,NEW_CLIENT,5,1338,380,1,720
2688,TRANSACTION,10,1338,380,1,1440
2689,NEW_CLIENT,10,1339,380,1,1440
2690,NEW_CLIENT,2,1340,380,1,4320
2691,TRANSACTION,2,1340,380,1,1440
2692,BIRTHDAY,2,1341,380,1,720
2693,TRANSACTION,5,1341,380,1,2160
2694,BIRTHDAY,5,1342,381,1,4320
2695,NEW_CLIENT,5,1342,381,1,1440
2696,TRANSACTION,10,1342,381,1,1440
2697,NEW_CLIENT,3,1343,381,1,4320
2698,TRANSACTION,10,1343,381,1,1440
2699,BIRTHDAY,2,1344,381,1,1440
2700,TRANSACTION,10,1344,381,1,2160
2701,BIRTHDAY,5,1345,381,1,1440
2702,TRANSACTION,5,1345,381,1,4320
2703,NEW_CLIENT,5,1345,381,1,1440
2704,BIRTHDAY,5,1346,382,1,1440
2705,TRANSACTION,2,1346,382,1,2160
2706,BIRTHDAY,2,1347,382,1,720
2707,NEW_CLIENT,1,1347,382,1,1440
2708,NEW_CLIENT,1,1348,383,1,1440
2709,NEW_CLIENT,1,1349,383,1,1440
2710,NEW_CLIENT,3,1350,384,1,1440
2711,TRANSACTION,5,1350,384,1,4320
2712,BIRTHDAY,2,1350,384,1,1440
2713,NEW_CLIENT,5,1351,384,1,720
2714,BIRTHDAY,10,1352,385,1,4320
2715,TRANSACTION,3,1353,385,1,2160
2716,NEW_CLIENT,1,1353,385,1,720
2717,BIRTHDAY,3,1353,385,1,2160
2718,NEW_CLIENT,2,1354,385,1,2160
2719,TRANSACTION,5,1354,385,1,1440
2720,BIRTHDAY,3,1354,385,1,2160
2721,TRANSACTION,5,1355,386,1,2160
2722,BIRTHDAY,2,1355,386,1,1440
2723,NEW_CLIENT,10,1355,386,1,4320
2724,BIRTHDAY,5,1356,386,1,2160
2725,NEW_CLIENT,3,1356,386,1,2160
2726,BIRTHDAY,3,1357,387,1,720
2727,TRANSACTION,1,1357,387,1,720
2728,NEW_CLIENT,10,1357,387,1,2160
2729,TRANSACTION,5,1358,387,1,720
2730,BIRTHDAY,5,1358,387,1,2160
2731,TRANSACTION,2,1359,387,1,2160
2732,NEW_CLIENT,5,1360,387,1,1440
2733,BIRTHDAY,5,1360,387,1,2160
2734,NEW_CLIENT,10,1361,387,1,4320
2735,BIRTHDAY,1,1361,387,1,1440
2736,BIRTHDAY,5,1362,388,1,1440
2737,TRANSACTION,1,1363,388,1,4320
2738,BIRTHDAY,2,1364,389,1,1440
2739,TRANSACTION,5,1365,389,1,1440
2740,BIRTHDAY,10,1365,389,1,2160
2741,NEW_CLIENT,5,1365,389,1,2160
2742,TRANSACTION,5,1366,389,1,2160
2743,BIRTHDAY,3,1366,389,1,1440
2744,NEW_CLIENT,5,1366,389,1,1440
2745,TRANSACTION,2,1367,390,1,2160
2746,BIRTHDAY,10,1367,390,1,1440
2747,NEW_CLIENT,3,1367,390,1,4320
2748,TRANSACTION,2,1368,390,1,1440
2749,NEW_CLIENT,3,1368,390,1,4320
2750,BIRTHDAY,10,1368,390,1,720
2751,NEW_CLIENT,2,1369,390,1,2160
2752,BIRTHDAY,2,1369,390,1,2160
2753,TRANSACTION,1,1370,390,1,2160
2754,BIRTHDAY,1,1371,391,1,1440
2755,TRANSACTION,3,1371,391,1,720
2756,NEW_CLIENT,5,1372,391,1,2160
2757,BIRTHDAY,3,1372,391,1,720
2758,TRANSACTION,10,1372,391,1,2160
2759,BIRTHDAY,10,1373,391,1,4320
2760,TRANSACTION,2,1374,391,1,1440
2761,TRANSACTION,10,1375,391,1,4320
2762,BIRTHDAY,5,1375,391,1,1440
2763,BIRTHDAY,5,1376,392,1,2160
2764,TRANSACTION,1,1376,392,1,1440
2765,BIRTHDAY,3,1377,392,1,720
2766,TRANSACTION,10,1378,392,1,720
2767,BIRTHDAY,2,1379,392,1,720
2768,TRANSACTION,1,1379,392,1,2160
2769,NEW_CLIENT,3,1379,392,1,2160
2770,BIRTHDAY,3,1380,392,1,720
2771,NEW_CLIENT,5,1380,392,1,720
2772,TRANSACTION,3,1380,392,1,4320
2773,TRANSACTION,2,1381,393,1,4320
2774,TRANSACTION,5,1382,393,1,2160
2775,NEW_CLIENT,3,1382,393,1,1440
2776,NEW_CLIENT,1,1383,394,1,4320
2777,TRANSACTION,5,1383,394,1,4320
2778,TRANSACTION,10,1384,394,1,2160
2779,NEW_CLIENT,5,1384,394,1,1440
2780,BIRTHDAY,2,1384,394,1,1440
2781,BIRTHDAY,5,1385,395,1,4320
2782,BIRTHDAY,3,1386,395,1,4320
2783,TRANSACTION,5,1386,395,1,4320
2784,NEW_CLIENT,2,1386,395,1,720
2785,TRANSACTION,2,1387,396,1,4320
2786,TRANSACTION,3,1388,396,1,2160
2787,NEW_CLIENT,5,1388,396,1,1440
2788,NEW_CLIENT,2,1389,396,1,4320
2789,TRANSACTION,10,1389,396,1,1440
2790,BIRTHDAY,1,1389,396,1,1440
2791,TRANSACTION,1,1390,396,1,720
2792,NEW_CLIENT,10,1391,396,1,4320
2793,BIRTHDAY,1,1391,396,1,720
2794,BIRTHDAY,2,1392,397,1,1440
2795,NEW_CLIENT,5,1393,397,1,2160
2796,NEW_CLIENT,5,1394,397,1,2160
2797,TRANSACTION,5,1395,397,1,2160
2798,TRANSACTION,1,1396,398,1,4320
2799,BIRTHDAY,10,1397,398,1,720
2800,TRANSACTION,2,1397,398,1,720
2801,TRANSACTION,1,1398,399,1,720
2802,NEW_CLIENT,5,1398,399,1,4320
2803,BIRTHDAY,1,1398,399,1,2160
2804,BIRTHDAY,10,1399,399,1,720
2805,TRANSACTION,1,1399,399,1,720
2806,NEW_CLIENT,1,1399,399,1,2160
2807,BIRTHDAY,5,1400,399,1,2160
2808,BIRTHDAY,3,1401,399,1,2160
2809,NEW_CLIENT,2,1401,399,1,2160
2810,BIRTHDAY,1,1402,400,1,4320
2811,TRANSACTION,1,1403,400,1,1440
2812,TRANSACTION,1,1404,401,1,4320
2813,NEW_CLIENT,2,1405,401,1,720
2814,TRANSACTION,2,1405,401,1,1440
2815,TRANSACTION,1,1406,401,1,2160
2816,BIRTHDAY,10,1407,401,1,2160
2817,NEW_CLIENT,2,1408,401,1,2160
2818,TRANSACTION,3,1408,401,1,1440
2819,BIRTHDAY,5,1408,401,1,2160
2820,BIRTHDAY,2,1409,402,1,720
2821,BIRTHDAY,1,1410,402,1,1440
2822,TRANSACTION,2,1410,402,1,1440
2823,BIRTHDAY,5,1411,403,1,4320
2824,TRANSACTION,2,1411,403,1,1440
2825,NEW_CLIENT,5,1411,403,1,2160
2826,TRANSACTION,3,1412,403,1,4320
2827,NEW_CLIENT,2,1412,403,1,2160
2828,BIRTHDAY,3,1412,403,1,1440
2829,NEW_CLIENT,5,1413,403,1,1440
2830,TRANSACTION,10,1413,403,1,1440
2831,NEW_CLIENT,3,1414,403,1,1440
2832,BIRTHDAY,3,1414,403,1,4320
2833,TRANSACTION,5,1414,403,1,2160
2834,NEW_CLIENT,1,1415,404,1,720
2835,BIRTHDAY,5,1415,404,1,4320
2836,TRANSACTION,3,1415,404,1,720
2837,NEW_CLIENT,1,1416,404,1,720
2838,TRANSACTION,1,1416,404,1,2160
2839,TRANSACTION,3,1417,404,1,2160
2840,NEW_CLIENT,2,1417,404,1,2160
2841,BIRTHDAY,1,1417,404,1,4320
2842,TRANSACTION,3,1418,404,1,1440
2843,BIRTHDAY,2,1418,404,1,720
2844,BIRTHDAY,2,1419,405,1,1440
2845,TRANSACTION,2,1419,405,1,1440
2846,NEW_CLIENT,2,1420,405,1,720
2847,TRANSACTION,2,1420,405,1,2160
2848,BIRTHDAY,3,1421,406,1,1440
2849,TRANSACTION,5,1422,406,1,720
2850,NEW_CLIENT,10,1422,406,1,2160
2851,BIRTHDAY,10,1422,406,1,1440
2852,NEW_CLIENT,2,1423,406,1,2160
2853,TRANSACTION,3,1423,406,1,2160
2854,BIRTHDAY,3,1423,406,1,4320
2855,NEW_CLIENT,1,1424,407,1,1440
2856,TRANSACTION,2,1424,407,1,2160
2857,NEW_CLIENT,10,1425,407,1,720
2858,TRANSACTION,5,1425,407,1,2160
2859,BIRTHDAY,2,1426,407,1,720
2860,TRANSACTION,5,1426,407,1,4320
2861,NEW_CLIENT,5,1426,407,1,720
2862,TRANSACTION,3,1427,407,1,720
2863,NEW_CLIENT,5,1427,407,1,1440
2864,BIRTHDAY,1,1427,407,1,2160
2865,NEW_CLIENT,5,1428,407,1,720
2866,NEW_CLIENT,10,1429,408,1,4320
2867,BIRTHDAY,3,1429,408,1,720
2868,TRANSACTION,2,1430,408,1,1440
2869,BIRTHDAY,10,1430,408,1,2160
2870,NEW_CLIENT,2,1430,408,1,720
2871,TRANSACTION,10,1431,408,1,1440
2872,TRANSACTION,3,1432,408,1,720
2873,BIRTHDAY,5,1433,409,1,4320
2874,NEW_CLIENT,5,1433,409,1,1440
2875,NEW_CLIENT,10,1434,409,1,2160
2876,TRANSACTION,10,1435,410,1,1440
2877,NEW_CLIENT,5,1436,410,1,2160
2878,NEW_CLIENT,2,1437,411,1,1440
2879,TRANSACTION,5,1437,411,1,2160
2880,BIRTHDAY,1,1437,411,1,4320
2881,NEW_CLIENT,1,1438,411,1,4320
2882,BIRTHDAY,1,1439,411,1,2160
2883,NEW_CLIENT,2,1439,411,1,720
2884,BIRTHDAY,1,1440,411,1,720
2885,NEW_CLIENT,1,1440,411,1,2160
2886,TRANSACTION,1,1440,411,1,720
2887,NEW_CLIENT,1,1441,412,1,2160
2888,BIRTHDAY,3,1441,412,1,2160
2889,TRANSACTION,3,1441,412,1,1440
2890,NEW_CLIENT,2,1442,412,1,720
2891,NEW_CLIENT,2,1443,412,1,1440
2892,BIRTHDAY,1,1443,412,1,4320
2893,TRANSACTION,3,1443,412,1,2160
2894,TRANSACTION,1,1444,413,1,1440
2895,NEW_CLIENT,2,1444,413,1,1440
2896,BIRTHDAY,2,1444,413,1,1440
2897,TRANSACTION,2,1445,413,1,1440
2898,NEW_CLIENT,1,1445,413,1,2160
2899,TRANSACTION,1,1446,414,1,2160
2900,NEW_CLIENT,1,1446,414,1,2160
2901,BIRTHDAY,3,1446,414,1,1440
2902,NEW_CLIENT,5,1447,414,1,1440
2903,TRANSACTION,3,1448,415,1,4320
2904,BIRTHDAY,10,1448,415,1,4320
2905,TRANSACTION,10,1449,415,1,720
2906,BIRTHDAY,1,1449,415,1,4320
2907,NEW_CLIENT,5,1449,415,1,2160
2908,NEW_CLIENT,1,1450,415,1,1440
2909,BIRTHDAY,5,1450,415,1,720
2910,TRANSACTION,10,1450,415,1,4320
2911,TRANSACTION,10,1451,416,1,720
2912,BIRTHDAY,1,1452,416,1,4320
2913,TRANSACTION,1,1452,416,1,720
2914,NEW_CLIENT,10,1452,416,1,1440
2915,TRANSACTION,5,1453,417,1,4320
2916,NEW_CLIENT,5,1453,417,1,4320
2917,BIRTHDAY,1,1453,417,1,720
2918,TRANSACTION,10,1454,417,1,4320
2919,BIRTHDAY,3,1454,417,1,720
2920,NEW_CLIENT,5,1455,417,1,2160
2921,TRANSACTION,2,1455,417,1,2160
2922,BIRTHDAY,10,1455,417,1,1440
2923,NEW_CLIENT,2,1456,418,1,1440
2924,TRANSACTION,3,1456,418,1,720
2925,BIRTHDAY,2,1456,418,1,2160
2926,NEW_CLIENT,1,1457,418,1,720
2927,BIRTHDAY,2,1457,418,1,2160
2928,TRANSACTION,10,1457,418,1,720
2929,TRANSACTION,1,1458,419,1,2160
2930,NEW_CLIENT,5,1459,419,1,720
2931,TRANSACTION,1,1460,420,1,720
2932,BIRTHDAY,2,1461,420,1,720
2933,NEW_CLIENT,3,1462,420,1,1440
2934,TRANSACTION,10,1462,420,1,2160
2935,BIRTHDAY,3,1463,420,1,1440
2936,NEW_CLIENT,3,1463,420,1,1440
2937,TRANSACTION,5,1463,420,1,720
2938,TRANSACTION,5,1464,421,1,4320
2939,BIRTHDAY,1,1464,421,1,4320
2940,NEW_CLIENT,2,1464,421,1,2160
2941,NEW_CLIENT,2,1465,421,1,2160
2942,BIRTHDAY,3,1465,421,1,1440
2943,TRANSACTION,5,1465,421,1,4320
2944,TRANSACTION,3,1466,421,1,1440
2945,BIRTHDAY,1,1467,422,1,4320
2946,TRANSACTION,5,1467,422,1,4320
2947,TRANSACTION,5,1468,422,1,2160
2948,NEW_CLIENT,5,1468,422,1,1440
2949,NEW_CLIENT,1,1469,422,1,720
2950,BIRTHDAY,1,1469,422,1,1440
2951,TRANSACTION,10,1470,422,1,2160
2952,BIRTHDAY,1,1470,422,1,2160
2953,NEW_CLIENT,2,1470,422,1,2160
2954,TRANSACTION,1,1471,422,1,720
2955,BIRTHDAY,1,1472,423,1,1440
2956,TRANSACTION,5,1473,423,1,1440
2957,NEW_CLIENT,10,1473,423,1,720
2958,BIRTHDAY,1,1473,423,1,720
2959,BIRTHDAY,2,1474,423,1,1440
2960,NEW_CLIENT,10,1474,423,1,720
2961,TRANSACTION,1,1475,424,1,720
2962,BIRTHDAY,5,1475,424,1,1440
2963,NEW_CLIENT,1,1475,424,1,2160
2964,NEW_CLIENT,3,1476,424,1,720
2965,TRANSACTION,1,1476,424,1,1440
2966,BIRTHDAY,10,1477,424,1,720
2967,BIRTHDAY,3,1478,425,1,720
2968,NEW_CLIENT,2,1478,425,1,4320
2969,NEW_CLIENT,3,1479,425,1,1440
2970,TRANSACTION,1,1480,426,1,4320
2971,BIRTHDAY,3,1481,426,1,2160
2972,NEW_CLIENT,5,1482,426,1,4320
2973,BIRTHDAY,1,1483,427,1,2160
2974,NEW_CLIENT,3,1483,427,1,720
2975,BIRTHDAY,10,1484,427,1,1440
2976,TRANSACTION,2,1485,427,1,720
2977,NEW_CLIENT,2,1485,427,1,1440
2978,BIRTHDAY,10,1485,427,1,2160
2979,NEW_CLIENT,1,1486,427,1,2160
2980,TRANSACTION,5,1486,427,1,2160
2981,BIRTHDAY,2,1487,427,1,1440
2982,NEW_CLIENT,10,1487,427,1,1440
2983,TRANSACTION,1,1487,427,1,2160
2984,NEW_CLIENT,1,1488,428,1,2160
2985,BIRTHDAY,2,1488,428,1,720
2986,TRANSACTION,5,1488,428,1,4320
2987,TRANSACTION,3,1489,428,1,4320
2988,NEW_CLIENT,3,1489,428,1,720
2989,BIRTHDAY,5,1490,428,1,2160
2990,NEW_CLIENT,3,1490,428,1,1440
2991,BIRTHDAY,2,1491,429,1,720
2992,NEW_CLIENT,2,1491,429,1,2160
2993,TRANSACTION,10,1491,429,1,2160
2994,NEW_CLIENT,5,1492,429,1,720
2995,BIRTHDAY,3,1492,429,1,720
2996,TRANSACTION,5,1493,429,1,2160
2997,NEW_CLIENT,5,1493,429,1,2160
2998,TRANSACTION,2,1494,429,1,1440
2999,NEW_CLIENT,1,1494,429,1,1440
3000,BIRTHDAY,2,1494,429,1,1440
3001,BIRTHDAY,3,1495,429,1,2160
3002,TRANSACTION,1,1495,429,1,1440
3003,BIRTHDAY,1,1496,430,1,2160
3004,BIRTHDAY,10,1497,430,1,1440
3005,TRANSACTION,10,1497,430,1,2160
3006,NEW_CLIENT,2,1497,430,1,2160
3007,TRANSACTION,5,1498,430,1,720
3008,NEW_CLIENT,5,1498,430,1,2160
3009,NEW_CLIENT,5,1499,430,1,2160
3010,BIRTHDAY,5,1499,430,1,1440
3011,TRANSACTION,10,1499,430,1,4320
3012,TRANSACTION,5,1500,431,1,4320
3013,BIRTHDAY,10,1500,431,1,2160
3014,NEW_CLIENT,10,1500,431,1,2160
3015,BIRTHDAY,5,1501,431,1,4320
3016,TRANSACTION,10,1501,431,1,4320
3017,TRANSACTION,2,1502,431,1,2160
3018,NEW_CLIENT,2,1502,431,1,720
3019,BIRTHDAY,5,1502,431,1,2160
3020,NEW_CLIENT,10,1503,431,1,720
3021,NEW_CLIENT,3,1504,432,1,1440
3022,BIRTHDAY,1,1504,432,1,720
3023,TRANSACTION,1,1504,432,1,4320
3024,BIRTHDAY,2,1505,432,1,2160
3025,TRANSACTION,5,1505,432,1,4320
3026,BIRTHDAY,10,1506,432,1,4320
3027,TRANSACTION,3,1506,432,1,2160
3028,NEW_CLIENT,10,1507,432,1,4320
3029,NEW_CLIENT,3,1508,433,1,1440
3030,BIRTHDAY,5,1508,433,1,2160
3031,BIRTHDAY,5,1509,433,1,720
3032,BIRTHDAY,1,1510,433,1,1440
3033,TRANSACTION,3,1510,433,1,4320
3034,NEW_CLIENT,3,1510,433,1,1440
3035,NEW_CLIENT,10,1511,434,1,720
3036,TRANSACTION,3,1511,434,1,4320
3037,BIRTHDAY,5,1512,434,1,1440
3038,TRANSACTION,10,1512,434,1,2160
3039,BIRTHDAY,5,1513,434,1,1440
3040,BIRTHDAY,1,1514,435,1,4320
3041,TRANSACTION,5,1514,435,1,2160
3042,NEW_CLIENT,3,1514,435,1,720
3043,NEW_CLIENT,10,1515,435,1,1440
3044,BIRTHDAY,5,1516,435,1,2160
3045,NEW_CLIENT,1,1516,435,1,720
3046,TRANSACTION,3,1516,435,1,2160
3047,TRANSACTION,5,1517,436,1,1440
3048,BIRTHDAY,2,1518,436,1,720
3049,BIRTHDAY,5,1519,436,1,2160
3050,NEW_CLIENT,2,1519,436,1,4320
3051,NEW_CLIENT,5,1520,436,1,2160
3052,TRANSACTION,10,1521,437,1,1440
3053,NEW_CLIENT,2,1521,437,1,1440
3054,TRANSACTION,3,1522,437,1,2160
3055,TRANSACTION,3,1523,438,1,4320
3056,NEW_CLIENT,3,1523,438,1,4320
3057,NEW_CLIENT,2,1524,438,1,2160
3058,TRANSACTION,3,1524,438,1,2160
3059,NEW_CLIENT,10,1525,439,1,2160
3060,TRANSACTION,10,1525,439,1,720
3061,NEW_CLIENT,5,1526,439,1,720
3062,TRANSACTION,3,1527,440,1,1440
3063,BIRTHDAY,10,1528,440,1,2160
3064,TRANSACTION,3,1528,440,1,4320
3065,TRANSACTION,10,1529,440,1,4320
3066,BIRTHDAY,3,1529,440,1,2160
3067,NEW_CLIENT,2,1530,441,1,4320
