customer_id,business_id,business_industry,business_tier,business_loyalty_type,business_country_id,gender,age,country_id,city_id,language,device,has_push_token,is_pass_updated,is_ghost,days_as_customer,days_inactive,recency_bucket,n_deposits,n_withdrawals,total_deposited,avg_deposit_amount,max_deposit_amount,avg_days_between_purchases,n_rewards_earned,n_rewards_redeemed,reward_redemption_rate,n_push_received,n_push_total,push_receive_rate,n_reviews,avg_review_rating,was_referred,n_raffles_entered,churn,_synthetic_profile
129,3,Supermarket,GROW,BALANCE,1,FEMALE,42,1,7,ES,APPLE,1,0,0,388,3,recent,45,10,3549.02,78.87,149.53,8.0,17,8,0.471,3,3,1.0,0,,0,1,0,loyal_active
130,3,Supermarket,GROW,BALANCE,1,FEMALE,49,1,4,ES,ANDROID,1,1,0,540,147,churned,2,0,220.01,110.0,119.63,81.0,0,0,0,1,4,0.25,1,1.0,0,0,1,soft_churned
131,3,Supermarket,GROW,BALANCE,1,FEMALE,47,1,15,ES,BOTH,1,1,0,730,32,moderate,1,0,47.36,47.36,47.36,,0,0,0,1,2,0.5,0,,0,0,0,ghost
132,3,Supermarket,GROW,BALANCE,1,FEMALE,55,1,5,ES,APPLE,1,1,0,269,3,recent,18,5,1529.64,84.98,145.2,11.8,8,6,0.75,5,6,0.833,0,,0,2,0,loyal_active
133,3,Supermarket,GROW,BALANCE,1,MALE,60,1,4,ES,APPLE,1,0,0,692,87,at_risk,15,1,1251.34,83.42,146.61,39.4,2,2,1.0,5,6,0.833,1,5.0,1,1,0,at_risk
134,3,Supermarket,GROW,BALANCE,1,MALE,47,1,7,ES,ANDROID,1,0,0,150,64,at_risk,6,0,403.5,67.25,133.34,13.0,1,0,0.0,8,9,0.889,0,,0,0,0,at_risk
135,3,Supermarket,GROW,BALANCE,1,FEMALE,27,1,3,ES,APPLE,1,1,0,648,355,churned,6,0,551.02,91.84,142.45,47.2,1,1,1.0,6,8,0.75,0,,1,0,1,hard_churned
136,3,Supermarket,GROW,BALANCE,1,MALE,36,1,15,ES,BOTH,1,1,0,103,12,recent,38,9,2708.3,71.27,147.08,1.9,5,3,0.6,4,6,0.667,1,4.0,0,0,0,loyal_active
137,3,Supermarket,GROW,BALANCE,1,FEMALE,54,1,7,ES,APPLE,1,1,0,127,4,recent,57,3,4913.58,86.2,148.65,1.5,21,14,0.667,4,4,1.0,0,,1,0,0,loyal_active
138,3,Supermarket,GROW,BALANCE,1,MALE,24,1,13,ES,BOTH,1,0,0,220,65,at_risk,9,1,746.98,83.0,144.02,14.9,1,1,1.0,3,4,0.75,1,5.0,1,0,0,at_risk
139,3,Supermarket,GROW,BALANCE,1,FEMALE,38,1,14,ES,APPLE,1,1,0,344,7,recent,61,4,5267.22,86.35,146.08,5.0,13,8,0.615,4,6,0.667,0,,0,2,0,loyal_active
140,3,Supermarket,GROW,BALANCE,1,MALE,32,1,5,ES,APPLE,1,0,0,341,6,recent,23,6,2095.16,91.09,143.42,13.1,10,4,0.4,4,4,1.0,0,,0,1,0,loyal_active
141,3,Supermarket,GROW,BALANCE,1,FEMALE,45,1,7,ES,ANDROID,1,1,0,730,477,churned,0,0,0,0,0,,0,0,0,3,6,0.5,0,,0,0,1,ghost
142,3,Supermarket,GROW,BALANCE,1,FEMALE,37,1,5,ES,ANDROID,1,1,1,730,409,churned,2,0,226.16,113.08,149.0,158.0,0,0,0,2,4,0.5,0,,0,1,1,ghost
143,3,Supermarket,GROW,BALANCE,1,FEMALE,35,1,13,ES,APPLE,1,1,0,655,43,moderate,25,3,2193.38,87.74,144.56,23.6,11,7,0.636,7,8,0.875,0,,0,2,0,regular_active
144,3,Supermarket,GROW,BALANCE,1,FEMALE,42,1,6,ES,APPLE,1,0,0,527,190,churned,6,1,557.89,92.98,118.88,52.4,2,1,0.5,1,5,0.2,1,4.0,0,1,1,hard_churned
145,3,Supermarket,GROW,BALANCE,1,MALE,54,1,10,ES,ANDROID,1,1,0,396,52,moderate,17,3,1649.66,97.04,146.63,17.1,4,3,0.75,4,6,0.667,0,,0,1,0,regular_active
146,3,Supermarket,GROW,BALANCE,1,FEMALE,54,1,13,ES,APPLE,1,0,0,439,257,churned,6,1,360.31,60.05,93.0,19.6,0,0,0,2,3,0.667,0,,0,1,1,hard_churned
147,3,Supermarket,GROW,BALANCE,1,FEMALE,30,1,3,ES,BOTH,1,1,0,230,20,recent,8,1,672.4,84.05,133.57,25.9,3,2,0.667,7,8,0.875,0,,0,0,0,regular_active
148,3,Supermarket,GROW,BALANCE,1,MALE,44,1,10,ES,APPLE,1,0,0,703,347,churned,4,0,389.54,97.38,141.95,82.3,0,0,0,4,7,0.571,1,3.0,0,1,1,hard_churned
149,3,Supermarket,GROW,BALANCE,1,FEMALE,44,1,2,ES,BOTH,1,1,0,701,312,churned,6,0,521.98,87.0,134.23,43.6,0,0,0,3,7,0.429,0,,0,1,1,hard_churned
150,3,Supermarket,GROW,BALANCE,1,FEMALE,59,1,10,ES,ANDROID,1,1,0,728,29,recent,29,5,2463.75,84.96,147.39,23.9,11,8,0.727,3,6,0.5,0,,0,0,0,loyal_active
151,3,Supermarket,GROW,BALANCE,1,MALE,34,1,13,ES,APPLE,1,1,0,113,7,recent,29,1,2612.44,90.08,145.57,2.8,9,7,0.778,0,1,0.0,1,5.0,0,0,0,loyal_active
152,3,Supermarket,GROW,BALANCE,1,FEMALE,56,1,11,ES,ANDROID,1,1,0,730,535,churned,2,0,152.83,76.42,119.09,48.0,0,0,0,4,7,0.571,0,,1,1,1,ghost
153,3,Supermarket,GROW,BALANCE,1,FEMALE,27,1,14,ES,BOTH,1,1,0,605,27,recent,56,14,4349.35,77.67,147.95,9.7,29,16,0.552,2,2,1.0,0,,0,0,0,loyal_active
154,3,Supermarket,GROW,BALANCE,1,MALE,49,1,15,ES,APPLE,1,1,0,730,596,churned,2,0,281.57,140.78,141.39,47.0,0,0,0,2,4,0.5,0,,0,0,1,ghost
155,3,Supermarket,GROW,BALANCE,1,FEMALE,54,1,9,ES,APPLE,1,1,0,118,26,recent,48,4,4333.29,90.28,148.82,1.4,2,0,0.0,4,5,0.8,0,,0,1,0,loyal_active
156,3,Supermarket,GROW,BALANCE,1,FEMALE,56,1,4,ES,BOTH,1,1,0,576,15,recent,68,17,5617.74,82.61,149.87,7.8,35,23,0.657,5,6,0.833,0,,0,0,0,loyal_active
157,3,Supermarket,GROW,BALANCE,1,MALE,25,1,2,ES,APPLE,1,1,0,682,16,recent,35,6,3125.47,89.3,146.54,18.0,7,5,0.714,3,3,1.0,0,,0,0,0,loyal_active
158,3,Supermarket,GROW,BALANCE,1,FEMALE,40,1,8,ES,APPLE,1,1,0,503,31,moderate,5,1,362.38,72.48,113.22,107.5,2,2,1.0,8,8,1.0,1,3.0,0,0,0,regular_active
159,3,Supermarket,GROW,BALANCE,1,FEMALE,38,1,6,ES,ANDROID,1,0,0,615,58,moderate,23,6,1921.25,83.53,143.33,23.7,2,2,1.0,6,6,1.0,0,,0,0,0,regular_active
160,3,Supermarket,GROW,BALANCE,1,MALE,29,1,13,ES,APPLE,1,1,0,498,117,churned,8,1,709.28,88.66,149.28,50.1,1,1,1.0,3,4,0.75,0,,0,0,1,soft_churned
161,3,Supermarket,GROW,BALANCE,1,OTHER,44,1,13,ES,NONE,0,0,0,38,16,recent,15,2,1416.58,94.44,146.38,0.8,1,0,0.0,4,6,0.667,0,,1,1,0,loyal_active
162,3,Supermarket,GROW,BALANCE,1,OTHER,34,1,1,ES,ANDROID,1,1,0,605,139,churned,4,0,224.15,56.04,74.17,148.0,0,0,0,2,4,0.5,0,,1,0,1,soft_churned
163,3,Supermarket,GROW,BALANCE,1,FEMALE,50,1,9,ES,APPLE,1,0,0,202,64,at_risk,6,0,576.75,96.12,135.87,18.8,0,0,0,10,12,0.833,0,,1,0,0,at_risk
164,3,Supermarket,GROW,BALANCE,1,FEMALE,32,1,14,ES,APPLE,1,1,0,121,61,at_risk,15,3,1336.98,89.13,140.8,3.4,5,3,0.6,4,6,0.667,1,5.0,0,1,0,at_risk
165,3,Supermarket,GROW,BALANCE,1,MALE,34,1,1,ES,APPLE,1,0,0,513,29,recent,17,1,1445.68,85.04,136.54,25.0,0,0,0,9,9,1.0,0,,0,0,0,regular_active
166,3,Supermarket,GROW,BALANCE,1,MALE,40,1,5,ES,ANDROID,1,1,0,337,4,recent,65,10,5732.71,88.2,147.31,4.5,18,13,0.722,1,1,1.0,0,,0,0,0,loyal_active
167,3,Supermarket,GROW,BALANCE,1,FEMALE,29,1,4,ES,ANDROID,1,1,0,268,63,at_risk,15,2,1375.74,91.72,139.06,12.4,6,3,0.5,7,7,1.0,0,,1,1,0,at_risk
168,3,Supermarket,GROW,BALANCE,1,FEMALE,25,1,5,ES,BOTH,1,1,1,730,286,churned,1,0,47.64,47.64,47.64,,0,0,0,4,4,1.0,0,,0,1,1,ghost
169,3,Supermarket,GROW,BALANCE,1,MALE,41,1,7,ES,APPLE,1,1,0,400,364,churned,1,0,46.89,46.89,46.89,,0,0,0,3,7,0.429,0,,0,1,1,hard_churned
170,3,Supermarket,GROW,BALANCE,1,MALE,35,1,6,ES,APPLE,1,0,0,339,43,moderate,18,5,1631.17,90.62,147.1,11.4,8,5,0.625,5,6,0.833,0,,1,0,0,regular_active
171,3,Supermarket,GROW,BALANCE,1,MALE,30,1,4,ES,ANDROID,1,1,0,438,20,recent,38,7,3596.7,94.65,148.48,10.5,18,11,0.611,1,1,1.0,0,,0,0,0,loyal_active
172,3,Supermarket,GROW,BALANCE,1,MALE,35,1,7,ES,ANDROID,1,0,0,111,15,recent,18,3,1576.28,87.57,149.29,4.9,1,0,0.0,3,4,0.75,0,,1,0,0,loyal_active
173,3,Supermarket,GROW,BALANCE,1,MALE,48,1,14,ES,APPLE,1,0,0,407,192,churned,6,1,452.89,75.48,143.77,36.4,2,1,0.5,2,4,0.5,0,,0,1,1,hard_churned
174,3,Supermarket,GROW,BALANCE,1,FEMALE,21,1,14,ES,APPLE,1,0,0,320,62,at_risk,7,0,656.77,93.82,144.78,34.8,0,0,0,3,3,1.0,0,,0,1,0,at_risk
175,3,Supermarket,GROW,BALANCE,1,FEMALE,36,1,2,ES,APPLE,1,1,0,241,27,recent,11,2,793.49,72.14,129.03,19.1,5,2,0.4,4,4,1.0,1,5.0,0,0,0,regular_active
176,3,Supermarket,GROW,BALANCE,1,MALE,54,1,4,ES,BOTH,1,1,0,574,25,recent,68,14,5470.26,80.45,148.4,7.5,24,13,0.542,5,5,1.0,0,,1,1,0,loyal_active
177,3,Supermarket,GROW,BALANCE,1,MALE,49,1,1,ES,NONE,0,0,0,89,21,recent,61,18,5489.59,89.99,149.21,0.7,29,19,0.655,7,7,1.0,0,,0,1,0,loyal_active
178,3,Supermarket,GROW,BALANCE,1,OTHER,52,1,7,ES,NONE,0,0,0,296,104,churned,5,0,307.06,61.41,111.41,25.8,1,1,1.0,3,6,0.5,0,,0,1,1,soft_churned
179,3,Supermarket,GROW,BALANCE,1,FEMALE,39,1,6,ES,APPLE,1,0,0,354,35,moderate,16,1,1263.61,78.98,140.11,17.1,2,0,0.0,3,5,0.6,1,5.0,0,0,0,regular_active
180,3,Supermarket,GROW,BALANCE,1,FEMALE,40,1,2,ES,APPLE,1,1,0,517,63,at_risk,8,2,575.07,71.88,118.94,27.0,4,2,0.5,8,8,1.0,0,,0,0,0,at_risk
181,3,Supermarket,GROW,BALANCE,1,MALE,46,1,14,ES,APPLE,1,0,0,541,61,at_risk,7,1,755.76,107.97,149.63,36.0,0,0,0,8,9,0.889,0,,0,1,0,at_risk
182,3,Supermarket,GROW,BALANCE,1,FEMALE,23,1,13,ES,APPLE,1,1,0,674,113,churned,10,1,1043.39,104.34,143.12,51.6,0,0,0,2,6,0.333,0,,1,1,1,soft_churned
183,3,Supermarket,GROW,BALANCE,1,FEMALE,28,1,11,ES,APPLE,1,1,0,437,204,churned,3,0,144.69,48.23,53.22,66.5,0,0,0,5,7,0.714,0,,0,1,1,hard_churned
184,3,Supermarket,GROW,BALANCE,1,FEMALE,53,1,5,ES,BOTH,1,0,0,643,24,recent,12,2,915.25,76.27,142.55,47.4,1,1,1.0,6,7,0.857,0,,0,0,0,regular_active
185,3,Supermarket,GROW,BALANCE,1,MALE,39,1,7,ES,ANDROID,1,0,0,588,167,churned,1,0,120.22,120.22,120.22,,0,0,0,2,8,0.25,0,,0,1,1,hard_churned
186,3,Supermarket,GROW,BALANCE,1,FEMALE,60,1,6,ES,APPLE,1,1,0,496,30,recent,24,2,1839.57,76.65,149.38,18.7,10,7,0.7,2,2,1.0,0,,0,1,0,regular_active
187,3,Supermarket,GROW,BALANCE,1,FEMALE,30,1,11,ES,BOTH,1,1,0,718,2,recent,56,12,4344.35,77.58,147.33,12.3,24,10,0.417,4,4,1.0,0,,0,0,0,loyal_active
188,3,Supermarket,GROW,BALANCE,1,MALE,49,1,14,ES,APPLE,1,1,0,142,10,recent,19,3,1751.49,92.18,143.59,6.4,2,2,1.0,3,3,1.0,0,,0,1,0,loyal_active
189,3,Supermarket,GROW,BALANCE,1,FEMALE,56,1,12,ES,NONE,0,0,0,113,49,moderate,9,1,770.6,85.62,136.38,6.2,0,0,0,5,5,1.0,0,,0,2,0,regular_active
190,3,Supermarket,GROW,BALANCE,1,FEMALE,33,1,2,ES,ANDROID,1,0,0,474,94,churned,4,0,438.65,109.66,149.95,92.7,1,1,1.0,2,4,0.5,0,,0,0,1,soft_churned
191,3,Supermarket,GROW,BALANCE,1,FEMALE,27,1,7,ES,ANDROID,1,1,0,477,157,churned,1,0,52.72,52.72,52.72,,0,0,0,2,5,0.4,0,,0,0,1,hard_churned
192,3,Supermarket,GROW,BALANCE,1,FEMALE,55,1,3,ES,BOTH,1,0,0,581,30,recent,14,2,725.43,51.82,91.76,39.1,2,1,0.5,2,3,0.667,0,,0,1,0,regular_active
193,3,Supermarket,GROW,BALANCE,1,MALE,55,1,2,ES,BOTH,1,1,0,83,4,recent,70,17,5585.0,79.79,149.06,0.7,15,8,0.533,6,8,0.75,0,,0,1,0,loyal_active
194,3,Supermarket,GROW,BALANCE,1,FEMALE,24,1,4,ES,BOTH,1,0,0,211,124,churned,6,1,482.19,80.36,133.58,13.4,1,1,1.0,4,6,0.667,0,,0,0,1,soft_churned
195,3,Supermarket,GROW,BALANCE,1,FEMALE,31,1,2,ES,APPLE,1,1,0,278,41,moderate,17,1,1219.17,71.72,141.19,12.8,0,0,0,3,4,0.75,1,5.0,0,1,0,regular_active
196,3,Supermarket,GROW,BALANCE,1,MALE,23,1,12,ES,APPLE,1,0,0,518,27,recent,10,0,748.96,74.9,128.86,48.8,0,0,0,5,5,1.0,0,,0,0,0,regular_active
197,3,Supermarket,GROW,BALANCE,1,FEMALE,36,1,14,ES,BOTH,1,0,0,487,74,at_risk,8,2,583.98,73.0,133.29,49.9,0,0,0,7,7,1.0,0,,1,1,0,at_risk
198,3,Supermarket,GROW,BALANCE,1,FEMALE,23,1,4,ES,APPLE,1,1,0,609,33,moderate,15,1,1580.88,105.39,148.9,36.4,5,4,0.8,3,3,1.0,0,,0,0,0,regular_active
199,3,Supermarket,GROW,BALANCE,1,FEMALE,26,1,14,ES,APPLE,1,0,0,193,13,recent,61,15,5396.35,88.46,149.44,2.5,14,8,0.571,4,4,1.0,0,,1,1,0,loyal_active
200,3,Supermarket,GROW,BALANCE,1,FEMALE,33,1,3,ES,APPLE,1,1,0,557,11,recent,62,17,4903.24,79.08,144.82,8.4,7,6,0.857,3,3,1.0,0,,0,0,0,loyal_active
201,3,Supermarket,GROW,BALANCE,1,FEMALE,60,1,13,ES,ANDROID,1,1,0,304,20,recent,16,4,1392.08,87.0,147.83,13.8,8,5,0.625,10,10,1.0,0,,0,0,0,regular_active
202,3,Supermarket,GROW,BALANCE,1,FEMALE,30,1,3,ES,BOTH,1,0,0,268,97,churned,5,1,592.11,118.42,149.14,34.2,0,0,0,2,5,0.4,0,,1,1,1,soft_churned
203,3,Supermarket,GROW,BALANCE,1,FEMALE,57,1,10,ES,APPLE,1,1,0,472,200,churned,2,0,194.94,97.47,116.39,142.0,0,0,0,3,6,0.5,0,,0,1,1,hard_churned
204,3,Supermarket,GROW,BALANCE,1,FEMALE,58,1,10,ES,ANDROID,1,1,0,594,112,churned,10,0,919.53,91.95,144.92,38.2,2,1,0.5,1,7,0.143,1,5.0,0,2,1,soft_churned
205,3,Supermarket,GROW,BALANCE,1,MALE,31,1,12,ES,BOTH,1,0,1,730,171,churned,0,0,0,0,0,,0,0,0,2,4,0.5,0,,0,2,1,ghost
206,3,Supermarket,GROW,BALANCE,1,FEMALE,54,1,1,ES,ANDROID,1,1,0,581,93,churned,5,1,498.17,99.63,128.43,89.8,0,0,0,1,6,0.167,0,,0,0,1,soft_churned
207,3,Supermarket,GROW,BALANCE,1,FEMALE,26,1,10,ES,ANDROID,1,0,0,645,33,moderate,14,3,1096.96,78.35,144.58,43.9,2,1,0.5,6,8,0.75,1,4.0,0,0,0,regular_active
208,3,Supermarket,GROW,BALANCE,1,FEMALE,28,1,12,ES,ANDROID,1,0,0,643,25,recent,25,3,2265.61,90.62,149.01,22.5,0,0,0,4,4,1.0,0,,0,1,0,regular_active
209,3,Supermarket,GROW,BALANCE,1,MALE,24,1,9,ES,APPLE,1,1,0,209,53,moderate,9,2,717.16,79.68,149.15,17.6,3,1,0.333,5,5,1.0,0,,0,1,0,regular_active
210,3,Supermarket,GROW,BALANCE,1,FEMALE,40,1,6,ES,NONE,0,0,0,536,140,churned,8,0,726.83,90.85,116.57,46.4,2,2,1.0,2,5,0.4,0,,0,1,1,soft_churned
211,3,Supermarket,GROW,BALANCE,1,MALE,58,1,9,ES,ANDROID,1,1,0,511,248,churned,1,0,63.87,63.87,63.87,,0,0,0,5,10,0.5,0,,0,0,1,hard_churned
212,3,Supermarket,GROW,BALANCE,1,FEMALE,46,1,10,ES,ANDROID,1,1,0,347,28,recent,33,1,2556.99,77.48,149.06,8.7,10,8,0.8,5,7,0.714,0,,0,1,0,loyal_active
213,3,Supermarket,GROW,BALANCE,1,FEMALE,50,1,6,ES,APPLE,1,1,0,255,21,recent,21,2,1725.75,82.18,148.55,10.4,6,1,0.167,6,6,1.0,0,,1,1,0,loyal_active
214,3,Supermarket,GROW,BALANCE,1,FEMALE,47,1,7,ES,ANDROID,1,1,0,529,36,moderate,12,3,1021.64,85.14,134.48,43.3,5,4,0.8,4,4,1.0,0,,0,0,0,regular_active
215,3,Supermarket,GROW,BALANCE,1,OTHER,42,1,7,ES,BOTH,1,1,0,575,38,moderate,20,1,1685.16,84.26,149.43,26.3,4,3,0.75,6,7,0.857,0,,0,0,0,regular_active
216,3,Supermarket,GROW,BALANCE,1,FEMALE,47,1,8,ES,APPLE,1,1,0,660,277,churned,2,0,249.87,124.94,142.39,17.0,0,0,0,2,3,0.667,0,,0,0,1,hard_churned
217,3,Supermarket,GROW,BALANCE,1,FEMALE,32,1,10,ES,APPLE,1,0,0,472,14,recent,27,4,2319.46,85.91,148.58,14.3,0,0,0,4,4,1.0,0,,0,1,0,loyal_active
218,3,Supermarket,GROW,BALANCE,1,FEMALE,30,1,14,ES,APPLE,1,0,0,355,19,recent,54,6,4388.97,81.28,148.36,5.6,13,7,0.538,4,5,0.8,0,,0,0,0,loyal_active
219,3,Supermarket,GROW,BALANCE,1,MALE,36,1,14,ES,BOTH,1,1,0,413,61,at_risk,9,2,861.63,95.74,148.49,33.8,4,3,0.75,5,6,0.833,0,,1,0,0,at_risk
220,3,Supermarket,GROW,BALANCE,1,MALE,38,1,9,ES,APPLE,1,1,0,171,81,at_risk,15,2,1213.93,80.93,140.2,5.6,1,1,1.0,5,6,0.833,0,,0,0,0,at_risk
221,3,Supermarket,GROW,BALANCE,1,FEMALE,60,1,5,ES,APPLE,1,0,0,110,60,moderate,18,2,1518.49,84.36,149.71,2.5,4,2,0.5,6,6,1.0,0,,0,1,0,regular_active
222,3,Supermarket,GROW,BALANCE,1,FEMALE,34,1,11,ES,APPLE,1,0,0,718,58,moderate,25,4,2349.26,93.97,145.42,25.5,7,3,0.429,5,5,1.0,0,,0,1,0,regular_active
223,3,Supermarket,GROW,BALANCE,1,FEMALE,32,1,7,ES,ANDROID,1,1,0,597,317,churned,6,0,552.54,92.09,143.77,48.8,0,0,0,3,5,0.6,0,,0,1,1,hard_churned
224,3,Supermarket,GROW,BALANCE,1,FEMALE,47,1,7,ES,APPLE,1,1,0,477,51,moderate,9,1,894.17,99.35,148.63,49.0,0,0,0,2,3,0.667,0,,0,1,0,regular_active
225,3,Supermarket,GROW,BALANCE,1,FEMALE,29,1,14,ES,BOTH,1,1,0,578,112,churned,8,1,747.32,93.41,147.26,28.1,0,0,0,2,7,0.286,0,,0,1,1,soft_churned
226,3,Supermarket,GROW,BALANCE,1,FEMALE,30,1,13,ES,APPLE,1,1,0,665,231,churned,2,0,175.38,87.69,117.67,166.0,0,0,0,4,7,0.571,1,1.0,0,0,1,hard_churned
227,3,Supermarket,GROW,BALANCE,1,FEMALE,27,1,9,ES,APPLE,1,0,0,528,227,churned,1,0,28.58,28.58,28.58,,0,0,0,1,2,0.5,0,,0,1,1,hard_churned
228,3,Supermarket,GROW,BALANCE,1,FEMALE,48,1,11,ES,APPLE,1,1,0,426,268,churned,6,0,481.17,80.2,118.51,21.6,1,1,1.0,6,9,0.667,0,,0,0,1,hard_churned
229,3,Supermarket,GROW,BALANCE,1,MALE,39,1,2,ES,ANDROID,1,1,0,730,277,churned,2,0,174.54,87.27,119.62,50.0,0,0,0,5,9,0.556,0,,1,0,1,ghost
230,3,Supermarket,GROW,BALANCE,1,FEMALE,21,1,5,ES,APPLE,1,1,0,505,20,recent,49,2,4389.42,89.58,147.84,8.3,2,2,1.0,6,8,0.75,1,3.0,0,0,0,loyal_active
231,3,Supermarket,GROW,BALANCE,1,FEMALE,49,1,9,ES,APPLE,1,1,0,501,27,recent,39,10,3190.73,81.81,148.88,10.7,21,12,0.571,4,4,1.0,1,3.0,0,0,0,loyal_active
232,3,Supermarket,GROW,BALANCE,1,FEMALE,55,1,13,ES,ANDROID,1,1,0,142,36,moderate,14,3,1243.49,88.82,149.75,6.6,0,0,0,6,6,1.0,1,3.0,0,0,0,regular_active
233,3,Supermarket,GROW,BALANCE,1,MALE,33,1,13,ES,APPLE,1,1,0,577,98,churned,10,2,863.62,86.36,137.82,44.7,1,0,0.0,7,9,0.778,0,,0,0,1,soft_churned
234,3,Supermarket,GROW,BALANCE,1,FEMALE,32,1,10,ES,APPLE,1,1,0,179,122,churned,10,2,759.52,75.95,135.43,5.1,1,1,1.0,2,6,0.333,1,5.0,0,0,1,soft_churned
235,3,Supermarket,GROW,BALANCE,1,MALE,58,1,11,ES,APPLE,1,1,1,730,105,churned,1,0,128.68,128.68,128.68,,0,0,0,0,4,0.0,1,3.0,0,0,1,ghost
236,3,Supermarket,GROW,BALANCE,1,MALE,55,1,6,ES,ANDROID,1,0,0,573,30,recent,65,11,5672.15,87.26,149.18,7.7,17,11,0.647,5,6,0.833,0,,0,2,0,loyal_active
237,3,Supermarket,GROW,BALANCE,1,FEMALE,32,1,1,ES,APPLE,1,1,0,332,64,at_risk,13,2,1403.16,107.94,148.97,20.2,4,2,0.5,7,8,0.875,0,,0,0,0,at_risk
238,3,Supermarket,GROW,BALANCE,1,FEMALE,38,1,6,ES,ANDROID,1,0,0,666,368,churned,5,1,459.99,92.0,149.24,48.8,0,0,0,4,6,0.667,0,,0,0,1,hard_churned
239,3,Supermarket,GROW,BALANCE,1,FEMALE,48,1,4,ES,APPLE,1,1,0,567,80,at_risk,4,0,265.02,66.25,95.52,90.3,1,1,1.0,6,7,0.857,1,4.0,0,0,0,at_risk
240,3,Supermarket,GROW,BALANCE,1,FEMALE,31,1,8,ES,ANDROID,1,0,0,341,73,at_risk,11,2,978.01,88.91,136.67,23.0,2,2,1.0,5,7,0.714,0,,0,1,0,at_risk
241,3,Supermarket,GROW,BALANCE,1,MALE,45,1,9,ES,ANDROID,1,1,0,669,59,moderate,8,2,809.41,101.18,135.28,63.6,3,2,0.667,1,1,1.0,0,,0,0,0,regular_active
242,3,Supermarket,GROW,BALANCE,1,MALE,35,1,5,ES,APPLE,1,1,0,558,314,churned,4,0,292.67,73.17,118.06,68.3,0,0,0,6,6,1.0,1,5.0,0,1,1,hard_churned
243,3,Supermarket,GROW,BALANCE,1,FEMALE,29,1,14,ES,APPLE,1,1,0,700,24,recent,16,1,1448.88,90.56,149.19,31.9,5,4,0.8,5,6,0.833,0,,0,1,0,regular_active
244,3,Supermarket,GROW,BALANCE,1,MALE,26,1,2,ES,APPLE,1,1,0,121,26,recent,9,0,818.58,90.95,133.34,7.5,3,3,1.0,4,4,1.0,0,,1,1,0,regular_active
245,4,Language School,GROW,BALANCE,1,FEMALE,31,1,7,ES,ANDROID,1,1,0,521,288,churned,4,0,497.14,124.29,239.71,69.0,0,0,0,1,1,1.0,0,,0,0,1,hard_churned
246,4,Language School,GROW,BALANCE,1,OTHER,60,1,6,ES,APPLE,1,0,0,162,3,recent,49,2,7756.28,158.29,246.11,2.8,3,1,0.333,2,3,0.667,0,,0,0,0,loyal_active
247,4,Language School,GROW,BALANCE,1,FEMALE,41,1,6,ES,APPLE,1,1,0,171,85,at_risk,6,0,778.78,129.8,180.9,11.6,2,2,1.0,0,0,0,0,,0,0,0,at_risk
248,4,Language School,GROW,BALANCE,1,FEMALE,28,1,12,ES,APPLE,1,1,0,570,25,recent,18,4,3032.21,168.46,248.23,28.4,1,1,1.0,4,4,1.0,1,5.0,0,1,0,regular_active
249,4,Language School,GROW,BALANCE,1,MALE,27,1,5,ES,APPLE,1,0,0,114,72,at_risk,9,2,1444.35,160.48,221.42,4.0,1,0,0.0,2,2,1.0,0,,0,1,0,at_risk
250,4,Language School,GROW,BALANCE,1,FEMALE,56,1,4,ES,ANDROID,1,0,0,464,7,recent,48,12,6668.52,138.93,248.28,8.9,2,2,1.0,4,4,1.0,0,,0,1,0,loyal_active
251,4,Language School,GROW,BALANCE,1,MALE,44,1,4,ES,BOTH,1,1,0,520,67,at_risk,12,1,1711.58,142.63,218.64,32.3,5,2,0.4,2,4,0.5,0,,0,1,0,at_risk
252,4,Language School,GROW,BALANCE,1,MALE,55,1,6,ES,APPLE,1,1,0,314,18,recent,17,1,2634.21,154.95,238.63,17.1,0,0,0,1,2,0.5,0,,0,0,0,loyal_active
253,4,Language School,GROW,BALANCE,1,MALE,33,1,2,ES,ANDROID,1,1,0,730,416,churned,1,0,163.88,163.88,163.88,,0,0,0,3,3,1.0,0,,0,1,1,ghost
254,4,Language School,GROW,BALANCE,1,FEMALE,21,1,10,ES,APPLE,1,1,1,730,697,churned,1,0,93.74,93.74,93.74,,0,0,0,1,2,0.5,0,,0,0,1,ghost
255,4,Language School,GROW,BALANCE,1,MALE,54,1,7,ES,BOTH,1,1,0,315,18,recent,38,6,6315.43,166.2,249.44,7.4,6,4,0.667,0,1,0.0,0,,0,1,0,loyal_active
256,4,Language School,GROW,BALANCE,1,FEMALE,49,1,8,ES,ANDROID,1,1,0,126,6,recent,27,4,4194.4,155.35,247.38,4.0,7,4,0.571,4,4,1.0,0,,0,0,0,loyal_active
257,4,Language School,GROW,BALANCE,1,OTHER,50,1,4,ES,BOTH,1,1,0,246,17,recent,31,5,3617.19,116.68,234.46,6.4,12,9,0.75,1,2,0.5,0,,0,0,0,loyal_active
258,4,Language School,GROW,BALANCE,1,FEMALE,39,1,10,ES,BOTH,1,1,0,259,46,moderate,21,2,3480.62,165.74,242.46,9.2,0,0,0,5,6,0.833,0,,1,0,0,regular_active
259,4,Language School,GROW,BALANCE,1,FEMALE,45,1,11,ES,APPLE,1,0,0,665,104,churned,6,1,869.06,144.84,183.44,36.0,0,0,0,0,5,0.0,0,,0,1,1,soft_churned
