A,B
2532,12132
2533,12146
2534,12174
2535,12165
2536,12158
2537,12165
2538,12173
2539,12166
2540,12160
2541,12173
2542,12162
2543,12181
2544,12202
2545,12197
2546,12204
2547,12205
2548,12203
2549,12232
2550,12218
2551,12223
2552,12233
2553,12208
2554,12229
2555,12218
2556,12229
2557,12211
2558,12233
2559,12222
2560,12250
2561,12247
2562,12258
2563,12275
2564,12281
2565,12282
2566,12277
2567,12275
2568,12270
2569,12293
2570,12292
2571,12297
2572,12285
2573,12286
2574,12308
2575,12321
2576,12319
2577,12321
2578,12382
2579,12357
2580,12332
2581,12359
2582,12384
2583,12344
2584,12346
2585,12398
2586,12393
2587,12431
2588,12434
2589,12405
2590,12428
2591,12426
2592,12407
2593,12420
2594,12433
2595,12460
2596,12467
2597,12470
2598,12473
2599,12482
2600,12474
2601,12474
2602,12480
2603,12465
2604,12487
2605,12503
2606,12506
2607,12506
2608,12499
2609,12504
2610,12505
2611,12499
2612,12490
2613,12513
2614,12519
2615,12522
2616,12525
2617,12532
2618,12533
2619,12535
2620,12538
2621,12553
2622,12555
2623,12567
2624,12561
2625,12562
2626,12557
2627,12583
2628,12582
2629,12583
2630,12572
2631,12574
2632,12571
2633,12573
2634,12598
2635,12599
2636,12602
2637,12588
2638,12587
2639,12601
2640,12587
2641,12594
2642,12610
2643,12653
2644,12637
2645,12635
2646,12639
2647,12629
2648,12646
2649,12664
2650,12673
2651,12672
2652,12686
2653,12673
2654,12688
2655,12679
2656,12671
2657,12673
2658,12701
2659,12704
2660,12715
2661,12726
2662,12746
2663,12750
2664,12729
2665,12729
2666,12730
2667,12732
2668,12743
2669,12750
2670,12725
2671,12744
2672,12735
2673,12718
2674,12767
2675,12798
2676,12865
2677,12827
2678,12849
2679,12859
2680,12783
2681,12804
2682,12848
2683,12798
2684,12864
2685,12847
2686,12789
2687,12884
2688,12893
2689,12892
2690,12890
2691,12898
2692,12959
2693,12952
2694,12921
2695,12967
2696,12928
2697,12955
2698,12910
2699,12922
2700,12952
2701,12960
2702,12933
2703,12913
2704,12964
2705,12954
2706,12932
2707,12949
2708,12910
2709,12930
2710,12951
2711,12949
2712,12952
2713,12922
2714,12974
2715,12974
2716,12971
2717,12974
2718,12987
2719,13021
2720,13002
2721,13018
2722,13080
2723,13112
2724,13107
2725,13120
2726,13140
2727,13133
2728,13130
2729,13130
2730,13115
2731,13132
2732,13211
2733,13149
2734,13185
2735,13145
2736,13158
2737,13177
2738,13172
2739,13155
2740,13205
2741,13161
2742,13169
2743,13196
2744,13201
2745,13184
2746,13190
2747,13187
2748,13208
2749,13170
2750,13177
2751,13205
2752,13175
2753,13187
2754,13177
2755,13202
2756,13177
2757,13217
2758,13226
2759,13228
2760,13215
2761,13214
2762,13225
2763,13216
2764,13240
2765,13259
2766,13258
2767,13273
2768,13267
2769,13283
2770,13287
2771,13319
2772,13346
2773,13293
2774,13300
2775,13314
2776,13348
2777,13338
2778,13305
2779,13330
2780,13351
2781,13329
2782,13319
2783,13330
2784,13317
2785,13340
2786,13342
2787,13334
2788,13334
2789,13335
2790,13353
2791,13359
2792,13383
2793,13380
2794,13378
2795,13385
2796,13390
2797,13424
2798,13409
2799,13387
2800,13388
2801,13411
2802,13426
2803,13409
2804,13415
2805,13408
2806,13393
2807,13433
2808,13433
2809,13446
2810,13437
2811,13459
2812,13545
2813,13507
2814,13540
2815,13501
2816,13503
2817,13501
2818,13550
2819,13597
2820,13580
2821,13598
2822,13595
2823,13593
2824,13579
2825,13633
2826,13652
2827,13651
2828,13648
2829,13648
2830,13636
2831,13723
2832,13707
2833,13689
2834,13732
2835,13667
2836,13694
2837,13771
2838,13770
2839,13764
2840,13758
2841,13770
2842,13761
2843,13751
2844,13789
2845,13840
2846,13847
2847,13817
2848,13835
2849,13813
2850,13831
2851,13790
2852,13837
2853,13809
2854,13814
2855,13818
2856,13824
2857,13848
2858,13821
2859,13810
2860,13823
2861,13844
2862,13954
2863,13938
2864,13941
2865,13982
2866,13972
2867,13943
2868,13929
2869,13945
2870,13975
2871,13991
2872,14009
2873,13997
2874,13999
2875,13997
2876,14039
2877,14014
2878,14047
2879,14033
2880,14014
2881,14046
2882,14028
2883,14040
2884,14018
2885,14022
2886,14028
2887,14043
2888,14095
2889,14067
2890,14099
2891,14133
2892,14132
2893,14124
2894,14113
2895,14126
2896,14122
2897,14118
2898,14116
2899,14185
2900,14139
2901,14149
2902,14157
2903,14135
2904,14174
2905,14143
2906,14194
2907,14191
2908,14214
2909,14241
2910,14203
2911,14237
2912,14210
2913,14206
2914,14225
2915,14229
2916,14202
2917,14208
2918,14242
2919,14240
2920,14213
2921,14233
2922,14227
2923,14236
2924,14205
2925,14221
2926,14275
2927,14283
2928,14278
2929,14246
2930,14275
2931,14278
2932,14273
2933,14247
2934,14247
2935,14297
2936,14262
2937,14257
2938,14289
2939,14243
2940,14254
2941,14275
2942,14243
2943,14258
2944,14285
2945,14297
2946,14260
2947,14310
2948,14303
2949,14309
2950,14347
2951,14338
2952,14345
2953,14337
2954,14336
2955,14331
2956,14339
2957,14339
2958,14361
2959,14409
2960,14418
2961,14415
2962,14423
2963,14424
2964,14436
2965,14461
2966,14461
2967,14459
2968,14447
2969,14474
2970,14471
2971,14479
2972,14479
2973,14480
2974,14489
2975,14500
2976,14503
2977,14506
2978,14497
2979,14489
2980,14484
2981,14498
2982,14509
2983,14517
2984,14540
2985,14527
2986,14521
2987,14552
2988,14554
2989,14551
2990,14549
2991,14558
2992,14572
2993,14585
2994,14577
2995,14580
2996,14573
2997,14600
2998,14590
2999,14604
3000,14602
3001,14602
3002,14589
3003,14646
3004,14607
3005,14608
3006,14637
3007,14652
3008,14635
3009,14629
3010,14614
3011,14616
3012,14639
3013,14653
3014,14617
3015,14677
3016,14706
3017,14672
3018,14731
3019,14710
3020,14707
3021,14714
3022,14678
3023,14684
3024,14695
3025,14704
3026,14711
3027,14722
3028,14691
3029,14699
3030,14674
3031,14718
3032,14692
3033,14686
3034,14719
3035,14689
3036,14710
3037,14715
3038,14674
3039,14756
3040,14759
3041,14749
3042,14806
3043,14770
3044,14760
3045,14772
3046,14766
3047,14771
3048,14791
3049,14802
3050,14821
3051,14780
3052,14800
3053,14766
3054,14812
3055,14774
3056,14795
3057,14818
3058,14820
3059,14770
3060,14838
3061,14838
3062,14851
3063,14846
3064,14844
3065,14853
3066,14850
3067,14877
3068,14874
3069,14885
3070,14874
3071,14903
3072,14877
3073,14885
3074,14889
3075,14895
3076,14867
3077,14898
3078,14884
3079,14895
3080,14902
3081,14898
3082,14888
3083,14891
3084,14882
3085,14876
3086,14897
3087,14908
3088,14877
3089,14905
3090,14915
3091,14939
3092,14942
3093,14936
3094,14949
3095,14953
3096,14974
3097,15003
3098,15003
3099,15010
3100,14978
3101,14985
3102,15016
3103,15015
3104,15015
3105,14992
3106,15011
3107,14979
3108,15016
3109,14974
3110,15005
3111,14977
3112,15012
3113,15010
3114,15036
3115,15036
3116,15056
3117,15040
3118,15028
3119,15054
3120,15049
3121,15032
3122,15067
3123,15068
3124,15088
3125,15092
3126,15117
3127,15078
3128,15107
3129,15109
3130,15078
3131,15112
3132,15133
3133,15142
3134,15129
3135,15131
3136,15133
3137,15131
3138,15130
3139,15191
3140,15154
3141,15195
3142,15173
3143,15217
3144,15224
3145,15229
3146,15200
3147,15216
3148,15239
3149,15201
3150,15215
3151,15250
3152,15249
3153,15241
3154,15284
3155,15262
3156,15271
3157,15313
3158,15276
3159,15286
3160,15320
3161,15311
3162,15287
3163,15313
3164,15296
3165,15326
3166,15270
3167,15267
3168,15302
3169,15293
3170,15300
3171,15318
3172,15323
3173,15277
3174,15303
3175,15273
3176,15284
3177,15289
3178,15292
3179,15294
3180,15311
3181,15278
3182,15333
3183,15399
3184,15399
3185,15388
3186,15367
3187,15378
3188,15393
3189,15365
3190,15384
3191,15372
3192,15387
3193,15401
3194,15399
3195,15414
3196,15403
3197,15406
3198,15412
3199,15433
3200,15508
3201,15444
3202,15511
3203,15483
3204,15506
3205,15456
3206,15456
3207,15456
3208,15505
3209,15464
3210,15480
3211,15455
3212,15453
3213,15471
3214,15514
3215,15447
3216,15475
3217,15508
3218,15496
3219,15499
3220,15467
3221,15451
3222,15458
3223,15451
3224,15446
3225,15442
3226,15511
3227,15485
3228,15518
3229,15521
3230,15539
3231,15581
3232,15595
3233,15592
3234,15590
3235,15594
3236,15606
3237,15599
3238,15599
3239,15619
3240,15627
3241,15623
3242,15634
3243,15634
3244,15634
3245,15634
3246,15647
3247,15655
3248,15662
3249,15655
3250,15649
3251,15661
3252,15654
3253,15666
3254,15667
3255,15672
3256,15667
3257,15731
3258,15735
3259,15718
3260,15710
3261,15753
3262,15753
3263,15757
3264,15752
3265,15742
3266,15759
3267,15781
3268,15777
3269,15778
3270,15803
3271,15809
3272,15810
3273,15812
3274,15811
3275,15819
3276,15821
3277,15826
3278,15836
3279,15848
3280,15842
3281,15848
3282,15836
3283,15838
3284,15870
3285,15867
3286,15870
3287,15853
3288,15854
3289,15854
3290,15889
3291,15893
3292,15896
3293,15914
3294,15897
3295,15907
3296,15904
3297,15902
3298,15908
3299,15901
3300,15958
3301,15988
3302,16001
3303,15992
3304,15999
3305,15992
3306,16004
3307,16012
3308,16019
3309,16008
3310,16043
3311,16033
3312,16058
3313,16029
3314,16031
3315,16039
3316,16031
3317,16061
3318,16031
3319,16035
3320,16041
3321,16029
3322,16037
3323,16058
3324,16061
3325,16021
3326,16034
3327,16067
3328,16023
3329,16098
3330,16077
3331,16091
3332,16079
3333,16093
3334,16082
3335,16074
3336,16109
3337,16112
3338,16168
3339,16131
3340,16131
3341,16155
3342,16149
3343,16150
3344,16131
3345,16194
3346,16192
3347,16198
3348,16238
3349,16224
3350,16246
3351,16239
3352,16278
3353,16233
3354,16225
3355,16278
3356,16257
3357,16238
3358,16262
3359,16251
3360,16259
3361,16253
3362,16225
3363,16258
3364,16242
3365,16225
3366,16248
3367,16281
3368,16248
3369,16301
3370,16299
3371,16307
3372,16309
3373,16315
3374,16324
3375,16302
3376,16335
3377,16336
3378,16323
3379,16312
3380,16305
3381,16284
3382,16305
3383,16316
3384,16285
3385,16341
3386,16343
3387,16340
3388,16354
3389,16350
3390,16357
3391,16396
3392,16393
3393,16394
3394,16388
3395,16411
3396,16412
3397,16408
3398,16401
3399,16399
3400,16415
3401,16421
3402,16420
3403,16419
3404,16428
3405,16453
3406,16446
3407,16448
3408,16456
3409,16502
3410,16527
3411,16526
3412,16500
3413,16470
3414,16482
3415,16521
3416,16488
3417,16485
3418,16461
3419,16522
3420,16482
3421,16474
3422,16497
3423,16506
3424,16501
3425,16480
3426,16490
3427,16527
3428,16474
3429,16558
3430,16564
3431,16587
3432,16581
3433,16575
3434,16573
3435,16558
3436,16584
3437,16579
3438,16570
3439,16537
3440,16567
3441,16546
3442,16546
3443,16569
3444,16560
3445,16532
3446,16583
3447,16546
3448,16589
3449,16628
3450,16597
3451,16626
3452,16599
3453,16650
3454,16651
3455,16670
3456,16668
3457,16679
3458,16699
3459,16722
3460,16754
3461,16744
3462,16756
3463,16737
3464,16734
3465,16735
3466,16759
3467,16744
3468,16730
3469,16764
3470,16764
3471,16771
3472,16774
3473,16780
3474,16771
3475,16781
3476,16781
3477,16785
3478,16775
3479,16794
3480,16803
3481,16799
3482,16820
3483,16826
3484,16836
3485,16831
3486,16843
3487,16840
3488,16844
3489,16850
3490,16854
3491,16852
3492,16855
3493,16892
3494,16882
3495,16913
3496,16896
3497,16925
3498,16942
3499,16946
3500,16988
3501,16966
3502,16974
3503,16983
3504,16985
3505,16957
3506,16988
3507,16939
3508,16956
3509,16984
3510,17000
3511,16964
3512,16962
3513,16988
3514,16998
3515,16946
3516,16966
3517,16972
3518,16927
3519,16947
3520,16933
3521,16978
3522,16961
3523,16967
3524,16960
3525,16973
3526,16941
3527,16928
3528,16995
3529,16944
3530,16938
3531,17071
3532,17041
3533,17072
3534,17048
3535,17069
3536,17012
3537,17024
3538,17071
3539,17047
3540,17053
3541,17045
3542,17063
3543,17029
3544,17087
3545,17159
3546,17179
3547,17179
3548,17172
3549,17233
3550,17251
3551,17218
3552,17250
3553,17211
3554,17197
3555,17197
3556,17237
3557,17248
3558,17233
3559,17189
3560,17221
3561,17213
3562,17228
3563,17205
3564,17184
3565,17187
3566,17207
3567,17239
3568,17237
3569,17205
3570,17214
3571,17184
3572,17253
3573,17262
3574,17267
3575,17268
3576,17276
3577,17275
3578,17284
3579,17286
3580,17286
3581,17300
3582,17357
3583,17326
3584,17307
3585,17348
3586,17294
3587,17346
3588,17332
3589,17299
3590,17312
3591,17338
3592,17317
3593,17311
3594,17311
3595,17294
3596,17346
3597,17340
3598,17296
3599,17381
3600,17423
3601,17414
3602,17424
3603,17425
3604,17453
3605,17448
3606,17456
3607,17434
3608,17439
3609,17452
3610,17458
3611,17436
3612,17458
3613,17459
3614,17463
3615,17461
3616,17469
3617,17477
3618,17481
3619,17482
3620,17483
3621,17474
3622,17474
3623,17486
3624,17485
3625,17496
3626,17534
3627,17548
3628,17528
3629,17517
3630,17528
3631,17547
3632,17553
3633,17539
3634,17557
3635,17565
3636,17564
3637,17575
3638,17551
3639,17553
3640,17520
3641,17547
3642,17563
3643,17533
3644,17543
3645,17575
3646,17568
3647,17599
3648,17595
3649,17609
3650,17607
3651,17613
3652,17677
3653,17662
3654,17618
3655,17618
3656,17630
3657,17623
3658,17678
3659,17682
3660,17752
3661,17726
3662,17749
3663,17723
3664,17700
3665,17737
3666,17692
3667,17716
3668,17750
3669,17742
3670,17731
3671,17736
3672,17737
3673,17744
3674,17704
3675,17724
3676,17732
3677,17688
3678,17759
3679,17714
3680,17720
3681,17706
3682,17733
3683,17725
3684,17693
3685,17757
3686,17684
3687,17709
3688,17757
3689,17707
3690,17714
3691,17694
3692,17698
3693,17774
3694,17778
3695,17780
3696,17774
3697,17784
3698,17787
3699,17842
3700,17808
3701,17808
3702,17870
3703,17857
3704,17874
3705,17871
3706,17862
3707,17870
3708,17877
3709,17885
3710,17894
3711,17892
3712,17894
3713,17894
3714,17886
3715,17915
3716,17915
3717,17904
3718,17920
3719,17961
3720,17954
3721,17966
3722,17951
3723,17954
3724,17961
3725,17928
3726,17971
3727,17952
3728,17949
3729,17944
3730,17967
3731,17941
3732,17938
3733,17973
3734,17949
3735,17933
3736,17945
3737,17953
3738,17957
3739,17945
3740,17994
3741,18060
3742,18038
3743,18073
3744,18000
3745,18016
3746,18044
3747,18020
3748,18030
3749,18044
3750,18048
3751,18004
3752,18067
3753,18014
3754,18006
3755,18051
3756,18064
3757,18063
3758,17999
3759,18033
3760,18029
3761,18087
3762,18082
3763,18079
3764,18094
3765,18095
3766,18104
3767,18117
3768,18130
3769,18129
3770,18125
3771,18142
3772,18137
3773,18154
3774,18144
3775,18160
3776,18169
3777,18211
3778,18204
3779,18189
3780,18198
3781,18240
3782,18231
3783,18244
3784,18211
3785,18237
3786,18180
3787,18201
3788,18219
3789,18192
3790,18233
3791,18230
3792,18192
3793,18224
3794,18181
3795,18181
3796,18192
3797,18183
3798,18244
3799,18247
3800,18282
3801,18287
3802,18288
3803,18261
3804,18278
3805,18267
3806,18264
3807,18269
3808,18294
3809,18283
3810,18273
3811,18257
3812,18406
3813,18362
3814,18372
3815,18393
3816,18385
3817,18350
3818,18387
3819,18400
3820,18372
3821,18382
3822,18354
3823,18365
3824,18352
3825,18354
3826,18402
3827,18366
3828,18379
3829,18417
3830,18408
3831,18417
3832,18411
3833,18427
3834,18442
3835,18471
3836,18447
3837,18449
3838,18445
3839,18471
3840,18428
3841,18479
3842,18453
3843,18452
3844,18464
3845,18438
3846,18444
3847,18470
3848,18468
3849,18439
3850,18464
3851,18462
3852,18489
3853,18465
3854,18484
3855,18488
3856,18489
3857,18445
3858,18437
3859,18431
3860,18464
3861,18544
3862,18532
3863,18496
3864,18533
3865,18545
3866,18528
3867,18524
3868,18499
3869,18522
3870,18518
3871,18519
3872,18494
3873,18515
3874,18495
3875,18527
3876,18515
3877,18499
3878,18559
3879,18568
3880,18558
3881,18574
3882,18594
3883,18605
3884,18610
3885,18580
3886,18607
3887,18587
3888,18596
3889,18605
3890,18629
3891,18620
3892,18625
3893,18638
3894,18634
3895,18635
3896,18636
3897,18643
3898,18655
3899,18667
3900,18670
3901,18669
3902,18691
3903,18695
3904,18698
3905,18698
3906,18710
3907,18740
3908,18727
3909,18721
3910,18750
3911,18745
3912,18763
3913,18764
3914,18773
3915,18779
3916,18794
3917,18796
3918,18827
3919,18799
3920,18843
3921,18820
3922,18818
3923,18841
3924,18818
3925,18812
3926,18824
3927,18806
3928,18807
3929,18818
3930,18823
3931,18811
3932,18840
3933,18822
3934,18826
3935,18843
3936,18877
3937,18859
3938,18899
3939,18897
3940,18932
3941,18921
3942,18926
3943,18946
3944,18955
3945,18972
3946,18980
3947,18986
3948,18990
3949,19018
3950,18976
3951,18967
3952,18997
3953,19005
3954,18971
3955,18964
3956,19066
3957,19087
3958,19107
3959,19112
3960,19121
3961,19123
3962,19125
3963,19122
3964,19133
3965,19143
3966,19150
3967,19139
3968,19142
3969,19142
3970,19145
3971,19151
3972,19183
3973,19188
3974,19215
3975,19221
3976,19225
3977,19207
3978,19199
3979,19201
3980,19197
3981,19211
3982,19196
3983,19206
3984,19239
3985,19263
3986,19337
3987,19310
3988,19310
3989,19338
3990,19277
3991,19343
3992,19344
3993,19331
3994,19270
3995,19325
3996,19333
3997,19290
3998,19335
3999,19283
4000,19283
4001,19286
4002,19298
4003,19337
4004,19342
4005,19342
4006,19307
4007,19353
4008,19350
4009,19362
4010,19356
4011,19357
4012,19421
4013,19443
4014,19424
4015,19424
4016,19435
4017,19435
4018,19431
4019,19419
4020,19450
4021,19434
4022,19437
4023,19446
4024,19481
4025,19487
4026,19493
4027,19519
4028,19516
4029,19559
4030,19559
4031,19519
4032,19536
4033,19522
4034,19531
4035,19529
4036,19534
4037,19559
