A,B
37,1366
36,1367
38,1367
37,1368
37,1369
40,1369
41,1369
42,1369
39,1370
42,1370
40,1370
41,1370
36,1370
38,1370
36,1371
37,1371
38,1371
39,1371
40,1371
42,1371
41,1371
42,1372
36,1372
37,1372
41,1372
39,1373
41,1373
37,1373
36,1374
40,1374
37,1375
40,1375
41,1375
38,1375
42,1375
36,1375
42,1376
41,1376
36,1376
39,1376
40,1376
38,1376
37,1376
38,1377
36,1377
36,1378
37,1378
39,1378
41,1378
40,1378
38,1379
36,1380
37,1380
36,1381
41,1381
38,1381
42,1381
42,1382
40,1382
36,1382
39,1382
41,1382
39,1383
38,1383
36,1383
38,1384
42,1384
37,1384
39,1384
36,1385
39,1385
42,1385
41,1386
39,1386
42,1386
36,1386
38,1386
40,1386
39,1387
37,1387
41,1387
40,1387
38,1387
36,1387
42,1388
39,1388
41,1388
38,1388
37,1388
36,1388
40,1388
41,1389
37,1389
36,1389
42,1390
40,1390
36,1390
39,1390
41,1390
38,1390
41,1391
38,1391
40,1391
39,1391
42,1391
36,1391
41,1392
39,1392
40,1392
38,1392
37,1392
42,1392
40,1393
37,1393
38,1393
42,1393
41,1393
39,1393
36,1394
37,1395
42,1395
39,1395
40,1395
38,1395
36,1395
41,1395
40,1396
38,1396
37,1396
41,1396
42,1396
36,1396
38,1397
39,1397
40,1397
41,1397
37,1397
36,1398
41,1398
42,1398
39,1398
40,1398
37,1398
38,1398
40,1399
42,1399
38,1399
41,1399
39,1399
37,1399
36,1399
40,1400
42,1400
42,1401
37,1401
39,1401
36,1401
41,1401
40,1401
40,1402
38,1402
36,1402
42,1403
41,1403
38,1403
42,1404
36,1404
41,1404
38,1404
41,1405
40,1405
42,1405
37,1405
36,1405
39,1405
38,1405
36,1406
41,1407
39,1407
37,1407
40,1407
38,1407
38,1408
39,1408
36,1408
36,1409
41,1409
42,1409
40,1409
37,1409
39,1409
36,1410
40,1410
37,1410
38,1410
41,1410
42,1410
36,1411
40,1412
37,1412
41,1412
42,1412
36,1412
42,1413
41,1413
38,1413
40,1414
39,1414
41,1414
42,1414
36,1414
39,1415
42,1415
38,1415
42,1416
37,1416
40,1416
39,1416
40,1417
42,1417
37,1417
38,1417
36,1417
39,1417
41,1417
42,1418
37,1418
40,1418
38,1418
39,1418
40,1419
41,1419
37,1420
38,1420
40,1420
41,1420
36,1420
42,1420
39,1420
42,1421
40,1421
38,1421
39,1421
36,1421
41,1421
37,1421
41,1422
39,1422
36,1422
37,1422
42,1422
38,1422
40,1422
40,1423
36,1423
37,1423
37,1424
36,1424
42,1424
39,1424
41,1424
38,1424
40,1424
42,1425
36,1425
40,1425
38,1426
42,1426
41,1426
39,1426
36,1426
37,1426
40,1426
36,1427
38,1427
41,1427
37,1427
39,1427
40,1428
37,1428
36,1428
42,1428
39,1428
38,1428
41,1428
36,1429
41,1429
37,1429
42,1429
38,1429
39,1429
42,1430
41,1430
38,1430
37,1430
40,1430
36,1430
42,1431
41,1431
40,1432
41,1432
39,1432
42,1432
36,1432
37,1432
39,1433
40,1433
41,1433
37,1433
36,1433
37,1434
41,1434
38,1434
40,1434
36,1434
42,1434
40,1435
41,1435
37,1435
36,1435
39,1435
38,1435
42,1435
41,1436
36,1436
38,1436
37,1436
42,1436
39,1436
40,1436
38,1437
40,1437
41,1437
37,1437
37,1438
40,1438
39,1438
38,1438
36,1438
41,1438
42,1438
42,1439
41,1439
40,1440
39,1440
37,1440
41,1440
42,1440
38,1440
39,1441
41,1441
40,1441
37,1441
42,1441
38,1441
36,1441
36,1442
38,1442
39,1442
42,1442
37,1442
37,1443
38,1444
40,1444
40,1445
41,1445
38,1445
39,1446
40,1446
36,1446
41,1446
38,1446
42,1446
37,1446
37,1447
37,1448
38,1448
41,1448
39,1448
36,1448
42,1448
37,1449
39,1450
42,1450
38,1450
40,1450
41,1450
39,1451
37,1451
38,1452
40,1452
38,1453
39,1453
40,1453
42,1453
38,1454
37,1454
41,1454
39,1454
41,1455
37,1455
40,1455
42,1455
36,1456
41,1456
37,1456
40,1456
42,1456
42,1457
39,1457
38,1458
41,1458
39,1459
36,1459
41,1459
42,1459
37,1459
38,1459
40,1459
37,1460
39,1460
38,1461
40,1462
38,1462
39,1462
41,1462
42,1463
38,1464
39,1465
37,1465
42,1465
40,1465
37,1466
39,1466
40,1466
41,1466
36,1466
39,1467
36,1467
41,1467
40,1468
42,1469
39,1469
37,1469
41,1469
36,1469
40,1469
38,1469
38,1470
40,1470
41,1470
36,1470
39,1471
40,1471
37,1471
38,1472
42,1472
41,1472
39,1472
36,1472
41,1473
39,1474
41,1474
42,1474
37,1474
38,1474
40,1474
36,1474
42,1475
39,1475
37,1475
36,1475
41,1475
38,1476
36,1476
40,1476
37,1476
39,1476
41,1476
42,1476
36,1477
37,1477
40,1477
41,1477
36,1478
42,1479
41,1479
41,1480
36,1480
39,1480
40,1480
37,1480
42,1480
38,1480
39,1481
38,1481
41,1482
37,1482
38,1482
36,1482
38,1483
37,1483
42,1483
40,1483
41,1483
39,1484
40,1484
36,1484
42,1484
37,1484
38,1484
42,1485
38,1485
39,1485
40,1485
38,1486
36,1487
42,1487
41,1488
40,1488
38,1488
41,1489
37,1489
41,1490
39,1490
38,1490
40,1491
39,1491
36,1491
37,1491
42,1491
38,1491
38,1492
42,1492
42,1493
38,1493
42,1494
39,1494
37,1494
40,1495
36,1496
41,1496
38,1496
42,1496
39,1496
37,1496
41,1497
39,1497
38,1497
36,1497
39,1498
38,1498
40,1498
41,1498
41,1499
37,1499
40,1500
42,1500
38,1500
39,1500
36,1500
41,1500
40,1501
36,1501
36,1502
37,1502
40,1502
37,1503
42,1503
39,1503
36,1504
39,1504
40,1504
37,1504
38,1504
42,1505
41,1505
40,1505
36,1505
43,1506
44,1506
43,1507
44,1507
44,1508
44,1509
43,1509
43,1510
44,1511
44,1512
43,1513
44,1514
43,1514
44,1515
43,1515
44,1516
43,1516
44,1517
44,1518
43,1519
44,1519
43,1520
44,1521
43,1521
44,1522
43,1522
43,1523
44,1523
43,1524
43,1525
44,1525
43,1526
44,1527
43,1527
43,1528
44,1528
43,1529
44,1530
43,1531
44,1532
44,1533
43,1534
44,1534
44,1535
43,1535
43,1536
44,1536
43,1537
44,1538
43,1538
43,1539
44,1539
44,1540
43,1540
43,1541
44,1542
43,1543
44,1543
44,1544
43,1544
44,1545
43,1545
44,1546
45,1547
45,1548
45,1549
45,1550
45,1551
45,1552
45,1553
45,1554
45,1555
45,1556
45,1557
45,1558
45,1559
45,1560
45,1561
45,1562
45,1563
45,1564
45,1565
45,1566
45,1567
45,1568
45,1569
45,1570
45,1571
45,1572
45,1573
45,1574
45,1575
45,1576
45,1577
45,1578
45,1579
45,1580
45,1581
46,1582
48,1582
49,1582
48,1583
47,1584
49,1584
46,1584
47,1585
48,1586
46,1586
47,1586
46,1587
49,1587
48,1587
46,1588
49,1588
48,1589
46,1589
49,1589
47,1590
49,1591
46,1592
47,1592
49,1592
48,1593
46,1593
49,1593
47,1593
47,1594
49,1594
46,1594
46,1595
49,1596
48,1596
47,1596
48,1597
49,1597
46,1597
47,1597
47,1598
48,1598
49,1598
46,1598
46,1599
47,1600
46,1601
47,1601
49,1602
48,1602
49,1603
46,1603
48,1603
47,1603
47,1604
46,1605
49,1605
48,1605
48,1606
49,1606
46,1606
47,1606
49,1607
48,1607
47,1607
46,1607
46,1608
48,1608
47,1609
49,1609
46,1609
48,1610
46,1610
47,1610
47,1611
46,1611
48,1611
49,1611
46,1612
49,1612
49,1613
48,1613
47,1613
49,1614
46,1614
48,1615
46,1615
47,1615
46,1616
48,1616
47,1616
49,1616
49,1617
46,1617
46,1618
49,1618
47,1618
48,1618
48,1619
47,1620
49,1620
49,1621
47,1622
49,1623
46,1623
47,1624
47,1625
48,1625
49,1625
46,1625
48,1626
47,1626
49,1626
46,1627
47,1628
47,1629
46,1630
47,1630
48,1630
49,1630
46,1631
49,1631
48,1631
47,1631
46,1632
49,1632
46,1633
49,1634
49,1635
48,1635
48,1636
49,1636
47,1636
48,1637
49,1637
47,1638
48,1638
46,1638
49,1638
46,1639
48,1639
47,1639
48,1640
49,1640
46,1640
47,1640
46,1641
46,1642
49,1642
48,1643
47,1643
46,1643
49,1643
46,1644
48,1644
49,1644
47,1644
49,1645
47,1645
48,1646
46,1646
46,1647
48,1647
49,1647
47,1647
47,1648
49,1649
48,1649
46,1649
49,1650
46,1650
46,1651
48,1651
47,1651
48,1652
46,1652
47,1652
49,1652
47,1653
49,1654
46,1655
49,1656
47,1656
46,1656
48,1656
48,1657
47,1657
49,1657
47,1658
46,1658
48,1658
46,1659
49,1659
48,1660
49,1660
46,1660
47,1660
46,1661
48,1661
49,1661
47,1661
46,1662
48,1662
47,1662
49,1662
47,1663
48,1663
49,1663
46,1663
47,1664
47,1665
49,1665
48,1665
46,1665
47,1666
48,1666
46,1667
48,1668
46,1668
46,1669
47,1670
48,1670
47,1671
48,1671
49,1671
46,1671
48,1672
47,1673
46,1673
49,1673
48,1673
48,1674
47,1674
46,1674
49,1675
46,1675
47,1675
47,1676
46,1676
48,1676
49,1676
47,1677
48,1677
46,1677
46,1678
48,1678
46,1679
48,1679
47,1679
49,1679
46,1680
48,1680
47,1680
49,1680
46,1681
47,1682
46,1682
48,1683
46,1684
49,1684
48,1684
47,1684
47,1685
49,1685
46,1685
48,1685
48,1686
47,1686
49,1686
46,1686
49,1687
47,1687
48,1687
46,1688
48,1688
49,1689
46,1689
48,1689
47,1690
49,1690
48,1690
48,1691
49,1691
46,1691
46,1692
49,1692
48,1692
47,1692
48,1693
46,1694
46,1695
49,1695
48,1696
47,1697
48,1697
49,1697
46,1697
49,1698
46,1699
47,1699
48,1699
49,1699
48,1700
47,1700
46,1700
49,1700
46,1701
48,1701
48,1702
47,1703
49,1704
46,1704
46,1705
47,1706
46,1707
49,1707
48,1707
47,1707
48,1708
49,1708
46,1708
47,1708
49,1709
47,1709
47,1710
49,1710
46,1710
48,1710
47,1711
49,1712
46,1712
48,1712
47,1713
46,1713
48,1714
47,1714
46,1714
49,1714
48,1715
49,1716
47,1716
49,1717
46,1717
48,1717
47,1718
49,1718
48,1718
47,1719
47,1720
46,1720
48,1721
47,1721
49,1721
46,1721
47,1722
49,1722
46,1723
48,1723
47,1723
48,1724
48,1725
47,1726
48,1726
48,1727
46,1728
49,1728
48,1729
46,1729
48,1730
49,1731
47,1731
49,1732
48,1732
46,1732
47,1732
49,1733
49,1734
47,1735
48,1735
49,1736
48,1737
47,1738
48,1738
46,1739
49,1740
47,1740
46,1740
48,1741
46,1741
48,1742
49,1742
46,1742
47,1742
47,1743
49,1743
48,1743
46,1743
48,1744
49,1745
48,1745
46,1745
48,1746
49,1746
47,1746
48,1747
49,1747
46,1748
49,1748
48,1749
49,1749
49,1750
47,1750
49,1751
46,1751
48,1751
47,1751
47,1752
48,1752
49,1752
46,1752
47,1753
46,1753
48,1753
47,1754
48,1754
49,1754
46,1754
48,1755
49,1755
46,1756
49,1756
48,1756
47,1756
46,1757
48,1758
46,1758
47,1758
49,1758
47,1759
48,1759
46,1760
49,1761
46,1762
46,1763
47,1763
48,1763
47,1764
48,1764
47,1765
49,1765
47,1766
46,1766
48,1766
46,1767
47,1767
48,1767
49,1767
49,1768
49,1769
46,1770
49,1770
47,1770
48,1770
48,1771
46,1771
48,1772
46,1773
47,1773
49,1773
48,1773
46,1774
47,1774
49,1774
48,1775
46,1775
49,1775
47,1775
48,1776
47,1776
46,1777
46,1778
49,1778
47,1778
48,1778
48,1779
47,1779
49,1779
49,1780
48,1780
47,1780
46,1780
48,1781
49,1781
48,1782
47,1782
46,1783
49,1783
48,1783
47,1783
48,1784
46,1784
47,1784
49,1784
49,1785
47,1785
48,1785
49,1786
46,1786
47,1786
48,1787
46,1788
47,1788
47,1789
49,1789
46,1789
48,1789
47,1790
49,1790
46,1790
48,1790
48,1791
49,1791
48,1792
49,1792
46,1792
47,1792
48,1793
49,1793
48,1794
48,1795
47,1795
49,1795
47,1796
48,1796
46,1796
49,1797
47,1797
46,1797
46,1798
49,1799
48,1799
46,1799
47,1799
47,1800
46,1800
49,1800
48,1800
48,1801
47,1801
46,1801
49,1802
47,1802
48,1802
47,1803
46,1803
49,1803
47,1804
49,1805
47,1805
48,1805
47,1806
49,1806
46,1806
48,1807
46,1807
47,1807
49,1807
48,1808
46,1808
47,1809
46,1809
48,1809
48,1810
47,1810
46,1810
49,1810
48,1811
47,1811
46,1811
47,1812
48,1812
49,1812
46,1812
48,1813
46,1814
47,1814
48,1815
47,1815
47,1816
47,1817
49,1817
48,1818
47,1818
48,1819
49,1819
46,1819
47,1819
49,1820
48,1820
47,1821
47,1822
49,1823
46,1823
48,1823
47,1823
48,1824
46,1824
46,1825
47,1825
49,1825
48,1825
48,1826
49,1826
49,1827
48,1827
46,1828
49,1828
48,1828
47,1828
48,1829
47,1829
46,1829
49,1829
49,1830
47,1831
49,1831
48,1831
47,1832
46,1832
48,1832
49,1832
47,1833
48,1833
49,1833
46,1833
48,1834
47,1834
46,1835
49,1836
48,1836
46,1837
47,1837
47,1838
46,1838
49,1838
48,1838
48,1839
46,1839
46,1840
47,1840
48,1840
49,1840
48,1841
47,1841
49,1841
46,1842
46,1843
48,1843
47,1844
46,1844
48,1844
49,1844
48,1845
50,1846
50,1847
50,1848
50,1849
50,1850
50,1851
50,1852
50,1853
50,1854
50,1855
50,1856
50,1857
50,1858
50,1859
50,1860
50,1861
50,1862
50,1863
50,1864
50,1865
50,1866
50,1867
50,1868
50,1869
50,1870
50,1871
50,1872
50,1873
50,1874
50,1875
50,1876
52,1877
53,1878
51,1879
52,1879
52,1880
51,1881
53,1882
51,1882
53,1883
51,1883
52,1883
51,1884
53,1884
52,1884
52,1885
53,1885
51,1885
51,1886
53,1886
53,1887
51,1888
53,1888
52,1888
51,1889
52,1889
52,1890
53,1891
51,1891
52,1892
52,1893
51,1893
53,1894
52,1894
51,1894
51,1895
53,1895
52,1895
53,1896
52,1897
53,1897
51,1897
51,1898
53,1898
53,1899
51,1900
53,1900
52,1901
51,1902
53,1902
53,1903
51,1903
51,1904
53,1905
51,1905
51,1906
52,1906
53,1906
51,1907
52,1908
53,1909
51,1909
52,1909
53,1910
52,1911
53,1912
53,1913
51,1913
52,1913
51,1914
53,1914
53,1915
51,1916
52,1916
53,1917
51,1917
51,1918
52,1918
53,1918
52,1919
53,1920
51,1921
53,1922
52,1922
51,1922
52,1923
51,1924
53,1924
53,1925
52,1925
51,1925
53,1926
52,1927
53,1927
51,1927
51,1928
53,1928
52,1928
51,1929
52,1929
53,1930
51,1930
52,1931
51,1932
52,1933
51,1934
52,1935
51,1935
53,1935
51,1936
52,1936
53,1936
51,1937
53,1938
52,1938
51,1938
51,1939
52,1939
54,1940
55,1940
55,1941
55,1942
54,1942
54,1943
55,1943
55,1944
55,1945
54,1946
55,1947
54,1947
54,1948
55,1948
54,1949
55,1949
54,1950
54,1951
54,1952
54,1953
55,1953
54,1954
54,1955
55,1955
54,1956
55,1956
55,1957
55,1958
54,1959
55,1959
55,1960
54,1960
55,1961
55,1962
55,1963
54,1964
54,1965
55,1966
55,1967
54,1967
54,1968
56,1969
57,1969
57,1970
56,1970
57,1971
56,1972
57,1972
57,1973
56,1973
56,1974
56,1975
57,1975
56,1976
57,1977
56,1978
56,1979
57,1979
57,1980
56,1980
57,1981
56,1982
57,1983
56,1983
57,1984
57,1985
56,1986
57,1986
56,1987
57,1987
56,1988
57,1989
56,1990
57,1990
56,1991
57,1992
56,1993
57,1994
56,1995
57,1995
56,1996
57,1996
57,1997
57,1998
56,1998
56,1999
56,2000
57,2000
59,2001
58,2001
59,2002
60,2002
58,2003
60,2004
58,2004
59,2005
60,2006
59,2006
59,2007
58,2007
60,2007
58,2008
59,2008
59,2009
60,2009
59,2010
60,2011
58,2011
58,2012
60,2012
59,2012
59,2013
58,2013
60,2013
59,2014
58,2014
60,2014
58,2015
60,2015
59,2015
60,2016
59,2016
60,2017
58,2017
60,2018
60,2019
60,2020
58,2020
59,2021
60,2021
60,2022
58,2022
60,2023
58,2023
59,2023
60,2024
59,2025
60,2025
58,2025
60,2026
59,2027
58,2027
60,2027
58,2028
59,2028
60,2028
60,2029
59,2030
59,2031
58,2031
60,2031
59,2032
60,2032
58,2032
60,2033
59,2034
60,2034
58,2035
60,2035
58,2036
60,2037
58,2037
59,2037
58,2038
59,2038
58,2039
60,2040
59,2040
59,2041
58,2041
60,2041
60,2042
60,2043
58,2043
59,2043
59,2044
58,2044
58,2045
59,2045
58,2046
59,2046
60,2046
60,2047
58,2047
58,2048
59,2049
58,2049
60,2049
58,2050
58,2051
59,2052
60,2052
60,2053
59,2054
58,2054
60,2055
58,2056
59,2056
59,2057
59,2058
58,2058
58,2059
60,2059
59,2060
60,2060
60,2061
59,2061
58,2061
60,2062
58,2062
59,2063
58,2063
60,2064
60,2065
59,2066
59,2067
59,2068
60,2068
58,2068
58,2069
59,2069
60,2069
58,2070
60,2070
59,2070
58,2071
59,2071
60,2071
59,2072
60,2072
60,2073
59,2074
60,2075
59,2075
60,2076
59,2076
60,2077
60,2078
59,2078
59,2079
60,2079
60,2080
59,2081
58,2081
59,2082
60,2082
59,2083
58,2083
58,2084
59,2084
60,2085
58,2086
60,2086
59,2087
60,2087
59,2088
59,2089
58,2089
60,2089
60,2090
59,2090
58,2090
60,2091
58,2092
59,2092
60,2093
60,2094
59,2094
59,2095
58,2095
60,2095
59,2096
60,2096
58,2096
60,2097
60,2098
58,2099
60,2099
59,2099
58,2100
59,2100
58,2101
60,2101
60,2102
58,2102
59,2102
60,2103
59,2103
58,2103
59,2104
60,2104
58,2105
60,2105
59,2105
60,2106
59,2107
58,2107
58,2108
58,2109
60,2109
59,2109
60,2110
58,2110
59,2110
58,2111
60,2111
58,2112
59,2112
60,2112
59,2113
58,2114
58,2115
59,2115
60,2115
60,2116
60,2117
58,2117
59,2117
64,2118
65,2118
61,2118
67,2119
63,2119
68,2119
65,2119
61,2119
62,2119
64,2119
66,2119
62,2120
65,2120
68,2120
66,2120
67,2120
61,2120
63,2120
64,2120
67,2121
64,2121
62,2121
68,2121
65,2121
66,2121
63,2121
61,2121
62,2122
68,2122
64,2123
67,2124
66,2124
66,2125
65,2125
62,2126
63,2126
61,2126
67,2126
64,2127
66,2127
61,2127
67,2128
68,2128
62,2129
64,2130
61,2130
68,2130
62,2131
63,2131
64,2132
63,2132
66,2132
68,2132
62,2132
66,2133
67,2133
63,2133
65,2133
68,2133
62,2133
65,2134
63,2134
62,2134
67,2134
66,2134
68,2134
61,2134
64,2134
65,2135
68,2135
62,2135
63,2135
64,2135
67,2135
61,2136
64,2136
61,2137
67,2137
63,2137
64,2137
66,2137
62,2137
62,2138
61,2138
63,2138
65,2138
64,2139
62,2139
65,2140
64,2140
66,2140
62,2140
67,2140
63,2140
61,2140
68,2140
64,2141
63,2141
68,2141
66,2141
66,2142
67,2142
68,2142
63,2142
64,2142
63,2143
66,2143
61,2143
62,2143
64,2143
67,2143
65,2143
61,2144
62,2144
68,2144
65,2144
65,2145
67,2145
68,2145
64,2145
61,2145
62,2145
66,2145
66,2146
64,2146
68,2146
67,2146
63,2146
61,2146
65,2146
62,2146
67,2147
63,2147
63,2148
65,2148
66,2148
64,2148
61,2148
68,2148
62,2148
67,2148
67,2149
65,2149
68,2149
62,2149
63,2149
66,2149
65,2150
64,2150
68,2150
64,2151
65,2151
66,2151
63,2152
62,2152
68,2152
65,2152
64,2152
66,2152
61,2152
67,2152
67,2153
62,2153
63,2153
64,2153
68,2153
62,2154
64,2154
67,2154
65,2154
63,2154
68,2154
64,2155
62,2156
68,2156
61,2156
68,2157
61,2157
62,2158
68,2158
65,2158
63,2158
64,2158
65,2159
62,2159
66,2159
61,2159
67,2159
67,2160
65,2160
64,2160
62,2160
61,2160
66,2160
68,2160
63,2160
63,2161
61,2161
64,2161
62,2161
65,2162
63,2162
67,2163
62,2163
63,2163
65,2163
61,2164
68,2164
62,2164
66,2164
63,2164
67,2164
64,2164
66,2165
62,2166
68,2167
61,2167
64,2167
62,2167
63,2167
65,2167
66,2167
67,2167
61,2168
65,2168
68,2169
61,2169
65,2169
61,2170
67,2170
68,2170
64,2170
62,2170
65,2171
68,2171
61,2171
65,2172
67,2172
66,2172
63,2172
61,2172
68,2172
63,2173
65,2173
66,2173
64,2173
67,2173
65,2174
64,2174
67,2174
61,2174
63,2174
65,2175
64,2175
62,2175
67,2175
66,2175
63,2175
63,2176
65,2177
63,2177
61,2177
64,2177
68,2178
62,2178
63,2178
64,2178
61,2178
66,2178
65,2178
66,2179
64,2179
62,2180
66,2180
61,2180
65,2180
68,2180
67,2180
64,2180
63,2180
63,2181
65,2181
61,2181
68,2181
64,2182
62,2182
67,2182
67,2183
62,2183
64,2183
61,2183
63,2183
66,2183
68,2183
