id,created_at,type,rating,message,business_branch_id,customer_id
348,2025-07-25 21:26:09.000,REMOTE,2,Disappointing visit.,49,1738
349,2025-05-09 02:31:58.000,REMOTE,2,Disappointing visit.,49,1742
350,2026-05-05 12:58:05.000,LOCAL,5,"Best in the area, no doubt.",46,1745
351,2025-11-14 16:44:32.000,REMOTE,4,Great service and friendly staff.,47,1746
352,2026-02-27 12:44:33.000,REMOTE,3,"Decent, but could improve.",47,1750
353,2026-03-30 16:45:54.000,LOCAL,3,"Average experience, nothing special.",47,1757
354,2026-04-07 22:27:22.000,LOCAL,3,"Average experience, nothing special.",49,1771
355,2025-07-21 01:52:31.000,LOCAL,2,Service was quite slow today.,46,1779
356,2025-12-07 18:43:02.000,LOCAL,5,Always a pleasure coming here.,48,1783
357,2026-03-09 00:48:06.000,REMOTE,1,Completely disappointed.,47,1787
358,2025-07-12 22:21:32.000,REMOTE,2,Service was quite slow today.,48,1791
359,2025-11-06 12:19:43.000,LOCAL,3,"Average experience, nothing special.",46,1798
360,2026-05-05 03:10:35.000,LOCAL,5,"Best in the area, no doubt.",49,1799
361,2026-01-13 00:29:15.000,LOCAL,4,Solid experience overall.,47,1802
362,2026-03-26 04:56:41.000,LOCAL,4,Solid experience overall.,48,1821
363,2026-03-07 19:21:26.000,REMOTE,5,"Best in the area, no doubt.",46,1825
364,2025-06-16 19:55:19.000,LOCAL,4,Solid experience overall.,47,1826
365,2025-06-12 05:25:49.000,REMOTE,4,"Very good, would come again.",47,1836
366,2025-05-11 03:50:01.000,LOCAL,3,"Decent, but could improve.",46,1837
367,2025-06-09 05:10:10.000,REMOTE,4,Solid experience overall.,50,1851
368,2026-03-28 15:05:29.000,LOCAL,4,Happy with my visit.,50,1854
369,2025-11-26 21:44:16.000,LOCAL,5,Will definitely be back!,50,1861
370,2025-10-22 05:56:19.000,REMOTE,4,Great service and friendly staff.,50,1863
371,2025-09-08 09:08:20.000,LOCAL,5,Excellent service! Highly recommended.,50,1864
372,2025-07-24 18:58:47.000,REMOTE,3,"Decent, but could improve.",50,1870
373,2025-06-30 08:51:48.000,REMOTE,4,"Very good, would come again.",50,1871
374,2026-01-17 11:46:00.000,LOCAL,5,Will definitely be back!,50,1872
375,2025-10-22 20:20:52.000,LOCAL,4,Solid experience overall.,50,1873
376,2025-06-18 05:37:54.000,REMOTE,5,Excellent service! Highly recommended.,51,1877
377,2025-07-20 11:37:49.000,LOCAL,5,"Best in the area, no doubt.",52,1880
378,2026-02-24 02:22:30.000,LOCAL,5,"Best in the area, no doubt.",52,1886
379,2026-01-31 11:37:25.000,LOCAL,3,Expected a bit more to be honest.,51,1887
380,2026-01-07 07:58:07.000,LOCAL,5,Always a pleasure coming here.,52,1905
381,2025-12-03 17:01:06.000,LOCAL,4,Great service and friendly staff.,52,1906
382,2025-09-26 11:23:00.000,LOCAL,5,"Best in the area, no doubt.",53,1907
383,2025-12-30 08:38:32.000,LOCAL,4,Solid experience overall.,51,1910
384,2025-05-29 20:06:08.000,REMOTE,4,Happy with my visit.,53,1911
385,2025-10-26 22:49:59.000,REMOTE,3,"Decent, but could improve.",51,1925
386,2025-06-28 04:15:43.000,LOCAL,4,Solid experience overall.,55,1944
387,2025-11-07 14:57:35.000,LOCAL,3,"Decent, but could improve.",54,1951
388,2025-12-04 08:48:34.000,REMOTE,5,"Best in the area, no doubt.",54,1952
389,2026-03-15 18:15:47.000,LOCAL,3,Expected a bit more to be honest.,55,1955
390,2025-07-27 15:50:42.000,LOCAL,4,"Very good, would come again.",54,1959
391,2026-03-22 07:03:24.000,REMOTE,3,Expected a bit more to be honest.,54,1964
392,2025-11-20 05:18:40.000,REMOTE,4,Solid experience overall.,54,1967
393,2026-02-22 07:35:06.000,LOCAL,5,Excellent service! Highly recommended.,57,1970
394,2026-03-16 01:36:33.000,REMOTE,1,Completely disappointed.,57,1976
395,2025-12-16 19:52:57.000,LOCAL,4,Happy with my visit.,57,1983
396,2025-07-17 03:02:26.000,REMOTE,3,"Decent, but could improve.",56,1986
397,2025-10-21 01:54:22.000,LOCAL,4,Solid experience overall.,56,1991
398,2026-01-10 15:57:02.000,LOCAL,5,Always a pleasure coming here.,60,2002
399,2026-02-06 07:22:25.000,REMOTE,1,Not what I expected at all.,58,2005
400,2026-01-11 01:31:28.000,LOCAL,4,Solid experience overall.,60,2012
401,2025-12-12 12:11:47.000,REMOTE,1,Very poor service.,58,2015
402,2025-07-18 14:25:57.000,REMOTE,4,Solid experience overall.,59,2025
403,2026-02-28 22:12:10.000,REMOTE,5,Always a pleasure coming here.,59,2037
404,2025-12-20 11:39:03.000,LOCAL,5,"Best in the area, no doubt.",60,2040
405,2025-10-26 20:41:45.000,REMOTE,5,"Best in the area, no doubt.",58,2043
406,2025-10-21 11:12:48.000,REMOTE,4,Solid experience overall.,58,2050
407,2026-03-04 18:47:25.000,REMOTE,1,Will not return.,58,2058
408,2026-04-15 08:30:49.000,LOCAL,5,Always a pleasure coming here.,58,2059
409,2025-12-26 19:12:14.000,REMOTE,5,"Best in the area, no doubt.",59,2060
410,2025-09-14 19:56:21.000,LOCAL,3,Expected a bit more to be honest.,59,2068
411,2025-12-21 12:39:27.000,REMOTE,4,Solid experience overall.,58,2076
412,2025-08-29 14:01:23.000,LOCAL,5,Excellent service! Highly recommended.,60,2078
413,2025-07-10 03:14:03.000,LOCAL,3,OK but not outstanding.,60,2082
414,2025-10-09 19:16:22.000,LOCAL,1,Very poor service.,59,2091
415,2025-09-26 17:51:26.000,LOCAL,4,Solid experience overall.,60,2092
416,2025-07-20 23:27:56.000,REMOTE,5,"Best in the area, no doubt.",59,2093
417,2025-08-30 19:27:08.000,REMOTE,4,Solid experience overall.,60,2101
418,2025-12-10 01:32:36.000,LOCAL,1,Completely disappointed.,60,2105
419,2026-02-10 22:08:50.000,LOCAL,4,Happy with my visit.,60,2106
420,2025-11-19 01:25:57.000,REMOTE,5,Always a pleasure coming here.,65,2125
421,2025-11-11 11:18:56.000,REMOTE,3,Expected a bit more to be honest.,65,2130
422,2025-06-24 19:35:30.000,REMOTE,4,Solid experience overall.,63,2142
423,2026-03-21 12:36:21.000,LOCAL,1,Will not return.,64,2150
424,2025-09-25 10:14:18.000,LOCAL,5,Will definitely be back!,63,2162
425,2025-11-17 11:13:10.000,REMOTE,3,OK but not outstanding.,63,2163
426,2026-02-23 17:58:39.000,LOCAL,3,"Average experience, nothing special.",64,2164
427,2025-10-19 06:37:42.000,REMOTE,4,Solid experience overall.,66,2173
428,2025-10-02 17:23:32.000,REMOTE,5,Will definitely be back!,63,2179
429,2025-10-24 16:23:16.000,REMOTE,3,Expected a bit more to be honest.,65,2181
430,2026-03-11 09:23:43.000,REMOTE,4,"Very good, would come again.",61,2184
431,2026-04-05 00:46:40.000,REMOTE,4,Happy with my visit.,64,2188
432,2026-05-02 09:58:59.000,REMOTE,4,Happy with my visit.,66,2192
433,2025-10-17 11:37:23.000,REMOTE,5,"Best in the area, no doubt.",68,2196
434,2025-09-18 00:54:27.000,REMOTE,4,Solid experience overall.,62,2197
435,2025-07-29 14:17:26.000,LOCAL,2,Service was quite slow today.,61,2200
436,2025-11-02 00:12:03.000,REMOTE,4,Great service and friendly staff.,62,2204
437,2026-04-23 19:12:58.000,LOCAL,1,Will not return.,64,2212
438,2026-01-07 22:18:48.000,LOCAL,5,"Best in the area, no doubt.",61,2213
439,2026-04-25 17:35:08.000,LOCAL,5,Will definitely be back!,61,2217
440,2025-06-20 15:53:19.000,LOCAL,2,Staff could be more attentive.,66,2225
441,2025-09-07 15:29:30.000,REMOTE,4,Happy with my visit.,61,2228
442,2025-10-27 10:25:45.000,LOCAL,4,Great service and friendly staff.,62,2231
443,2026-03-21 00:24:21.000,REMOTE,5,Will definitely be back!,63,2233
444,2025-12-15 14:54:50.000,REMOTE,3,"Average experience, nothing special.",67,2249
445,2026-03-24 03:12:42.000,LOCAL,3,"Decent, but could improve.",67,2262
446,2025-07-26 00:08:25.000,REMOTE,4,Solid experience overall.,65,2267
447,2025-09-17 03:25:29.000,LOCAL,2,Service was quite slow today.,63,2268
448,2025-10-08 23:30:11.000,LOCAL,3,"Decent, but could improve.",67,2274
449,2025-11-30 04:22:04.000,REMOTE,4,Solid experience overall.,65,2275
450,2025-12-19 01:46:43.000,LOCAL,3,"Decent, but could improve.",66,2278
451,2025-07-13 11:10:58.000,LOCAL,5,Will definitely be back!,68,2280
452,2025-12-18 07:40:34.000,REMOTE,5,Will definitely be back!,67,2282
453,2025-12-28 19:17:12.000,REMOTE,5,"Best in the area, no doubt.",63,2310
454,2025-12-22 07:00:53.000,LOCAL,5,Will definitely be back!,68,2314
455,2026-04-07 00:10:42.000,REMOTE,5,Excellent service! Highly recommended.,65,2328
456,2025-11-09 11:41:39.000,REMOTE,3,Expected a bit more to be honest.,66,2335
457,2026-04-24 16:53:36.000,REMOTE,3,Expected a bit more to be honest.,62,2336
458,2025-11-12 11:50:42.000,REMOTE,2,Product did not meet my expectations.,65,2339
459,2025-10-05 07:43:51.000,REMOTE,4,Happy with my visit.,61,2341
460,2025-10-18 17:47:57.000,LOCAL,3,Expected a bit more to be honest.,67,2345
461,2026-03-29 09:18:54.000,LOCAL,5,"Best in the area, no doubt.",66,2348
462,2025-10-08 22:28:02.000,LOCAL,3,OK but not outstanding.,63,2351
463,2025-07-01 16:12:20.000,REMOTE,4,Happy with my visit.,66,2356
464,2025-09-07 23:28:42.000,REMOTE,5,Will definitely be back!,63,2359
465,2025-11-30 07:36:09.000,REMOTE,4,Great service and friendly staff.,62,2367
466,2025-06-09 23:59:10.000,LOCAL,3,"Average experience, nothing special.",68,2370
467,2026-01-24 02:12:28.000,LOCAL,5,Always a pleasure coming here.,65,2377
468,2026-02-15 03:10:32.000,LOCAL,5,Will definitely be back!,63,2387
469,2025-08-23 08:28:42.000,REMOTE,3,"Decent, but could improve.",68,2399
470,2026-03-01 11:57:42.000,LOCAL,3,Expected a bit more to be honest.,66,2400
471,2026-02-12 07:43:36.000,REMOTE,1,Not what I expected at all.,69,2407
472,2025-07-08 11:50:08.000,LOCAL,3,Expected a bit more to be honest.,69,2410
473,2026-03-11 11:04:34.000,REMOTE,3,Expected a bit more to be honest.,69,2415
474,2026-04-11 17:16:30.000,REMOTE,2,Disappointing visit.,69,2417
475,2025-09-07 05:42:57.000,REMOTE,1,Not what I expected at all.,69,2422
476,2025-05-31 13:35:52.000,REMOTE,3,"Decent, but could improve.",69,2423
477,2026-03-24 13:44:07.000,REMOTE,1,Very poor service.,69,2427
478,2026-03-19 10:27:36.000,REMOTE,4,Great service and friendly staff.,69,2430
479,2025-08-24 13:35:24.000,REMOTE,2,Service was quite slow today.,69,2433
480,2026-01-06 18:33:40.000,REMOTE,5,Excellent service! Highly recommended.,69,2439
481,2025-11-17 17:55:20.000,LOCAL,1,Completely disappointed.,69,2444
482,2025-06-11 03:23:48.000,REMOTE,5,Excellent service! Highly recommended.,69,2445
483,2025-12-24 08:37:09.000,REMOTE,4,Great service and friendly staff.,69,2446
484,2026-03-26 22:51:53.000,LOCAL,4,Solid experience overall.,70,2454
485,2025-12-10 05:17:24.000,LOCAL,3,OK but not outstanding.,70,2461
486,2026-01-04 05:33:01.000,LOCAL,1,Will not return.,71,2466
487,2025-09-26 14:53:35.000,LOCAL,5,Excellent service! Highly recommended.,70,2468
488,2026-04-30 06:35:15.000,REMOTE,2,Service was quite slow today.,71,2469
489,2025-08-11 08:55:36.000,LOCAL,1,Very poor service.,70,2474
490,2025-06-04 16:06:55.000,LOCAL,2,Service was quite slow today.,70,2480
491,2025-07-13 07:08:53.000,REMOTE,3,OK but not outstanding.,70,2483
492,2026-03-27 05:31:28.000,LOCAL,5,Always a pleasure coming here.,71,2486
493,2025-06-05 19:53:24.000,LOCAL,5,"Best in the area, no doubt.",72,2489
494,2025-10-24 13:51:06.000,REMOTE,4,Happy with my visit.,72,2494
495,2025-06-03 17:11:27.000,REMOTE,5,"Best in the area, no doubt.",70,2495
496,2026-01-03 16:57:43.000,REMOTE,5,Will definitely be back!,72,2498
497,2025-08-02 18:04:45.000,REMOTE,5,Will definitely be back!,72,2504
498,2025-05-18 01:01:43.000,REMOTE,1,Not what I expected at all.,72,2505
499,2026-03-05 00:58:50.000,REMOTE,5,Will definitely be back!,72,2506
500,2025-08-02 18:24:34.000,LOCAL,4,Solid experience overall.,72,2512
501,2026-02-24 11:58:28.000,LOCAL,5,Always a pleasure coming here.,71,2516
502,2025-11-23 08:42:25.000,REMOTE,4,"Very good, would come again.",71,2528
503,2026-01-30 14:59:29.000,REMOTE,4,"Very good, would come again.",71,2530
504,2025-05-18 21:50:16.000,LOCAL,4,Great service and friendly staff.,71,2532
505,2025-05-30 09:03:15.000,LOCAL,5,Will definitely be back!,71,2542
506,2025-08-24 20:24:28.000,LOCAL,4,Solid experience overall.,71,2549
507,2025-05-24 00:24:44.000,REMOTE,5,Excellent service! Highly recommended.,72,2559
508,2025-11-30 04:28:33.000,LOCAL,5,Will definitely be back!,70,2563
509,2025-11-11 13:54:02.000,LOCAL,5,Always a pleasure coming here.,72,2565
510,2025-06-12 20:19:37.000,REMOTE,5,Excellent service! Highly recommended.,72,2566
511,2025-10-01 23:31:32.000,REMOTE,4,"Very good, would come again.",71,2571
512,2025-09-28 17:59:56.000,REMOTE,4,Happy with my visit.,71,2579
513,2025-11-13 22:33:45.000,REMOTE,4,"Very good, would come again.",72,2589
514,2025-07-14 01:08:30.000,LOCAL,4,Great service and friendly staff.,70,2591
515,2025-11-04 15:21:22.000,REMOTE,2,Staff could be more attentive.,77,2597
516,2025-05-13 05:28:00.000,LOCAL,4,Solid experience overall.,73,2602
517,2026-03-14 18:54:55.000,LOCAL,5,Will definitely be back!,75,2603
518,2026-03-20 15:11:43.000,LOCAL,3,OK but not outstanding.,74,2607
519,2025-11-13 10:09:59.000,LOCAL,4,Great service and friendly staff.,77,2610
520,2026-03-19 19:08:36.000,LOCAL,5,Always a pleasure coming here.,73,2614
521,2025-10-05 20:52:35.000,REMOTE,5,Always a pleasure coming here.,73,2630
522,2025-09-21 09:10:55.000,REMOTE,2,Disappointing visit.,76,2640
523,2025-11-12 18:56:47.000,LOCAL,4,Great service and friendly staff.,73,2648
524,2025-05-09 22:18:44.000,REMOTE,4,Solid experience overall.,77,2676
525,2025-05-28 16:04:03.000,REMOTE,5,Always a pleasure coming here.,74,2679
526,2026-04-15 11:49:49.000,REMOTE,4,"Very good, would come again.",77,2682
527,2025-09-10 06:05:37.000,LOCAL,3,"Average experience, nothing special.",76,2687
528,2025-12-07 15:03:29.000,REMOTE,5,Excellent service! Highly recommended.,74,2692
529,2025-05-10 14:44:14.000,LOCAL,2,Product did not meet my expectations.,76,2703
530,2026-02-22 07:52:54.000,REMOTE,4,Happy with my visit.,74,2705
531,2025-05-26 16:46:50.000,REMOTE,5,"Best in the area, no doubt.",75,2709
532,2026-01-01 17:30:23.000,LOCAL,1,Will not return.,75,2717
533,2026-03-01 06:50:45.000,REMOTE,1,Will not return.,75,2723
534,2025-10-28 01:57:59.000,LOCAL,5,"Best in the area, no doubt.",76,2725
535,2026-02-07 21:44:15.000,LOCAL,1,Will not return.,74,2728
536,2025-09-07 03:25:11.000,LOCAL,1,Will not return.,73,2729
537,2026-03-05 00:17:55.000,LOCAL,5,Always a pleasure coming here.,76,2730
538,2025-07-27 17:52:44.000,LOCAL,5,"Best in the area, no doubt.",75,2732
539,2025-10-17 22:16:18.000,REMOTE,2,Product did not meet my expectations.,77,2734
540,2026-02-27 00:31:00.000,REMOTE,5,Excellent service! Highly recommended.,76,2735
541,2025-10-16 15:04:25.000,REMOTE,3,"Average experience, nothing special.",77,2741
542,2025-09-29 19:14:31.000,REMOTE,4,Happy with my visit.,75,2764
543,2025-07-11 06:21:32.000,REMOTE,1,Not what I expected at all.,76,2768
544,2025-10-30 05:11:08.000,LOCAL,2,Staff could be more attentive.,74,2775
545,2026-04-28 09:32:57.000,LOCAL,1,Very poor service.,73,2777
546,2025-05-20 06:37:02.000,REMOTE,2,Staff could be more attentive.,77,2779
547,2025-09-17 19:33:20.000,LOCAL,3,Expected a bit more to be honest.,76,2780
548,2025-05-17 02:03:39.000,LOCAL,4,Great service and friendly staff.,76,2783
549,2025-07-19 13:15:38.000,LOCAL,4,Happy with my visit.,77,2785
550,2026-02-22 16:34:57.000,REMOTE,3,"Average experience, nothing special.",75,2787
551,2025-12-22 07:25:09.000,LOCAL,3,"Average experience, nothing special.",74,2788
552,2026-02-07 20:15:12.000,LOCAL,3,"Decent, but could improve.",77,2789
553,2025-07-01 05:07:07.000,LOCAL,3,OK but not outstanding.,73,2792
554,2026-01-02 00:50:04.000,REMOTE,5,Excellent service! Highly recommended.,77,2798
555,2025-10-18 02:11:10.000,LOCAL,5,Always a pleasure coming here.,77,2801
556,2026-04-20 03:01:42.000,REMOTE,3,OK but not outstanding.,77,2818
557,2026-02-21 10:06:41.000,LOCAL,4,Solid experience overall.,74,2819
558,2025-11-17 11:05:27.000,LOCAL,5,Excellent service! Highly recommended.,73,2825
559,2025-11-05 16:55:31.000,LOCAL,5,Excellent service! Highly recommended.,74,2843
560,2026-01-24 11:47:47.000,REMOTE,4,Great service and friendly staff.,75,2844
561,2025-11-06 09:25:21.000,REMOTE,5,Excellent service! Highly recommended.,77,2847
562,2026-01-30 00:48:09.000,REMOTE,3,"Average experience, nothing special.",74,2869
563,2025-09-03 08:58:55.000,LOCAL,5,Will definitely be back!,77,2875
564,2025-09-11 09:41:42.000,LOCAL,4,Happy with my visit.,74,2878
565,2026-03-06 07:43:47.000,REMOTE,4,Happy with my visit.,76,2881
566,2025-07-20 23:50:19.000,LOCAL,5,"Best in the area, no doubt.",73,2883
567,2025-06-01 07:03:03.000,LOCAL,4,"Very good, would come again.",75,2893
568,2026-03-24 15:36:55.000,LOCAL,1,Completely disappointed.,75,2894
569,2026-01-04 19:25:24.000,LOCAL,2,Disappointing visit.,73,2896
570,2026-04-21 23:31:36.000,LOCAL,4,Solid experience overall.,73,2901
571,2025-11-20 07:40:16.000,LOCAL,1,Completely disappointed.,75,2904
572,2026-02-09 10:23:20.000,REMOTE,4,Solid experience overall.,78,2906
573,2025-05-14 01:57:35.000,LOCAL,4,Great service and friendly staff.,78,2918
574,2025-07-25 08:37:10.000,REMOTE,5,Always a pleasure coming here.,78,2925
575,2026-02-19 17:30:05.000,REMOTE,5,Always a pleasure coming here.,78,2929
576,2025-12-09 21:44:19.000,REMOTE,1,Completely disappointed.,78,2938
577,2025-10-26 04:28:20.000,REMOTE,4,"Very good, would come again.",78,2943
578,2025-09-15 20:22:50.000,LOCAL,3,"Decent, but could improve.",78,2944
579,2026-02-22 05:03:18.000,LOCAL,1,Completely disappointed.,78,2954
580,2026-01-05 17:57:45.000,REMOTE,5,Will definitely be back!,78,2955
581,2025-06-11 20:10:41.000,REMOTE,5,Always a pleasure coming here.,78,2957
582,2026-03-14 23:12:42.000,LOCAL,5,"Best in the area, no doubt.",78,2962
583,2025-07-01 23:04:07.000,LOCAL,2,Service was quite slow today.,79,2969
584,2025-06-04 17:09:18.000,LOCAL,1,Will not return.,79,2977
585,2025-08-16 06:11:54.000,LOCAL,3,OK but not outstanding.,79,2984
586,2026-04-27 14:06:13.000,REMOTE,4,Solid experience overall.,79,2985
587,2025-09-04 18:05:33.000,REMOTE,4,"Very good, would come again.",79,2988
588,2026-01-21 08:55:15.000,REMOTE,4,Great service and friendly staff.,79,2995
589,2025-05-24 14:36:55.000,REMOTE,5,"Best in the area, no doubt.",79,2997
590,2026-04-02 03:08:30.000,REMOTE,4,Solid experience overall.,79,3002
591,2026-02-03 12:13:27.000,REMOTE,5,Excellent service! Highly recommended.,79,3006
592,2025-07-30 23:12:45.000,REMOTE,2,Disappointing visit.,79,3007
593,2025-10-06 17:45:54.000,LOCAL,5,"Best in the area, no doubt.",79,3017
594,2025-06-21 12:28:19.000,REMOTE,4,Happy with my visit.,79,3022
595,2025-12-20 18:17:49.000,LOCAL,5,Always a pleasure coming here.,79,3023
596,2025-07-19 02:33:22.000,REMOTE,5,"Best in the area, no doubt.",79,3026
597,2026-04-13 20:15:22.000,LOCAL,4,Happy with my visit.,82,3030
598,2025-05-17 12:25:36.000,LOCAL,4,Solid experience overall.,81,3031
599,2025-11-21 06:58:57.000,REMOTE,2,Staff could be more attentive.,82,3034
600,2025-09-15 06:18:16.000,LOCAL,2,Service was quite slow today.,80,3035
601,2025-06-12 15:26:29.000,REMOTE,1,Completely disappointed.,82,3049
602,2026-04-01 21:15:12.000,REMOTE,5,"Best in the area, no doubt.",80,3050
603,2025-05-24 06:07:32.000,LOCAL,2,Service was quite slow today.,82,3053
604,2025-06-30 11:14:31.000,REMOTE,3,OK but not outstanding.,80,3062
605,2026-04-14 02:59:39.000,LOCAL,5,"Best in the area, no doubt.",82,3069
606,2025-07-16 10:03:15.000,REMOTE,2,Staff could be more attentive.,80,3076
607,2025-11-23 17:03:16.000,LOCAL,5,Will definitely be back!,80,3088
