id,reference,created_at,total,transaction_id,integration_id,business_id,business_branch_id
345,TKT-2F38DB83,2025-09-26 17:10:46.000,174.94,246437,3,116,314
346,TKT-5492457D,2026-02-06 23:37:51.000,349.77,245978,3,116,314
347,TKT-89624465,2025-10-26 05:42:12.000,288.16,,3,116,314
348,TKT-D903F17A,2026-05-02 06:42:34.000,274.36,245970,3,116,314
349,TKT-C5A3C3E4,2025-11-18 23:53:29.000,598.71,246369,3,116,314
350,TKT-33F03422,2026-02-28 06:04:08.000,17.4,246038,3,116,314
351,TKT-86961AE1,2025-08-15 01:58:42.000,202.28,246210,3,116,314
352,TKT-28F5E4C7,2026-03-21 10:11:24.000,210.98,246496,3,116,314
353,TKT-385DCB7A,2026-03-30 11:26:56.000,655.76,245896,3,116,314
354,TKT-FAED635A,2026-03-09 23:30:15.000,294.31,,3,116,314
355,TKT-E104DFA3,2025-09-08 18:43:07.000,327.92,246552,3,116,314
356,TKT-A3F84857,2025-08-12 22:18:12.000,74.28,246537,3,116,314
357,TKT-42C34F97,2025-07-20 10:14:25.000,26.35,,3,116,314
358,TKT-7BEAFA47,2026-03-22 17:09:23.000,457.43,55129,2,27,76
359,TKT-29313CC0,2025-09-20 01:24:42.000,134.24,55669,2,27,74
360,TKT-A91C10B5,2026-04-13 06:06:25.000,401.78,54918,2,27,76
361,TKT-0EB42976,2025-08-12 09:43:15.000,494.17,54753,2,27,73
362,TKT-58DAB53B,2025-10-22 18:31:20.000,421.9,57109,2,27,77
363,TKT-47C7DCDB,2025-08-19 18:15:25.000,403.11,56646,2,27,77
364,TKT-32DCBCE1,2025-10-25 05:07:25.000,489.04,55962,2,27,75
365,TKT-3A185714,2026-03-05 16:54:08.000,261.46,55671,2,27,73
366,TKT-0168988C,2025-10-01 05:29:25.000,195.45,55244,2,27,75
367,TKT-8963A92D,2025-07-17 22:32:48.000,348.27,53560,2,27,73
368,TKT-84867F9A,2026-01-30 11:17:33.000,378.8,,2,27,76
369,TKT-AAAEAF11,2025-08-15 06:31:25.000,758.95,57176,2,27,76
370,TKT-0D8E001E,2025-10-01 07:25:43.000,678.14,56111,2,27,75
371,TKT-86D8CC65,2025-08-05 07:34:11.000,342.4,,2,27,77
372,TKT-3F07F635,2026-02-10 22:44:19.000,105.76,52696,2,27,77
373,TKT-A91F5C94,2026-01-02 07:08:26.000,137.89,54069,2,27,77
374,TKT-272391C1,2025-12-24 02:41:41.000,524.78,57494,2,27,75
375,TKT-04EC7439,2026-04-12 00:43:22.000,520.38,58054,2,27,75
376,TKT-12F1894B,2025-11-21 12:16:17.000,43.2,57738,2,27,73
377,TKT-AB5FF40B,2025-07-25 15:16:57.000,218.18,,2,27,73
378,TKT-04FE9742,2026-02-15 08:03:38.000,167.84,54823,2,27,77
379,TKT-1F7876D5,2026-04-25 07:54:30.000,108.27,,2,27,77
380,TKT-526CE7C9,2026-02-02 14:38:14.000,130.4,,2,27,76
381,TKT-111D4744,2025-10-17 05:48:32.000,384.85,,2,27,73
382,TKT-088EC5BE,2026-02-08 10:00:56.000,39.33,,2,27,73
383,TKT-0FBFB33E,2026-04-23 06:16:05.000,542.0,53738,2,27,73
384,TKT-8997D024,2026-02-02 07:46:06.000,343.18,52560,2,27,75
385,TKT-4A1F13DB,2025-11-19 08:25:19.000,414.44,56079,2,27,76
386,TKT-E830EBBA,2026-04-26 06:53:16.000,595.14,,2,27,77
387,TKT-1177AF24,2026-02-13 10:20:58.000,262.43,57471,2,27,77
388,TKT-24E7A906,2025-07-13 04:16:39.000,372.67,57199,2,27,74
389,TKT-154676B3,2025-10-26 21:23:56.000,195.85,54916,2,27,77
390,TKT-3D59453E,2025-08-13 05:51:35.000,703.81,57823,2,27,73
391,TKT-8E411265,2026-01-17 16:19:48.000,72.08,45236,1,24,64
392,TKT-602B8B1B,2026-04-11 20:01:54.000,146.7,47535,1,24,67
393,TKT-9EA544BA,2026-04-05 12:58:32.000,562.85,42840,1,24,63
394,TKT-012C2BCD,2025-09-27 00:46:55.000,518.71,,1,24,61
395,TKT-F9E8DCE2,2025-07-15 05:44:27.000,631.0,45638,1,24,65
396,TKT-B4FAA7DC,2026-04-02 07:25:24.000,385.85,42512,1,24,64
397,TKT-A235FB25,2025-07-19 09:30:08.000,181.28,44356,1,24,64
398,TKT-0D8A2541,2026-04-06 11:20:17.000,520.52,47380,1,24,68
399,TKT-95878D10,2025-09-21 14:16:51.000,178.27,42843,1,24,62
400,TKT-F5D071F7,2025-10-17 13:19:36.000,204.87,,1,24,67
401,TKT-1575051B,2026-02-27 21:23:04.000,127.8,47377,1,24,62
402,TKT-5995E2E1,2026-01-26 22:33:07.000,169.36,,1,24,62
403,TKT-9317067C,2026-05-05 03:18:46.000,317.85,43337,1,24,65
404,TKT-8608EC13,2026-01-22 04:58:26.000,748.66,46738,1,24,63
405,TKT-7BD56326,2026-03-25 14:26:43.000,199.07,46888,1,24,61
406,TKT-F02E12A6,2026-01-02 04:57:02.000,132.56,46133,1,24,66
407,TKT-638D2A73,2025-08-26 05:19:41.000,223.65,44191,1,24,68
408,TKT-7E8010E5,2025-11-02 15:33:59.000,309.24,42360,1,24,66
409,TKT-3A2FFF31,2026-05-05 20:34:03.000,520.27,,1,24,61
410,TKT-DC8CC971,2026-03-10 02:06:22.000,127.04,,1,24,65
411,TKT-8A6BC74F,2025-08-08 15:07:06.000,63.12,44027,1,24,65
412,TKT-5D18A5B0,2025-12-22 23:07:27.000,525.74,43875,1,24,67
413,TKT-3FCF8F25,2025-10-12 12:26:33.000,408.93,,1,24,63
414,TKT-38FFD2FF,2026-01-30 12:29:25.000,210.24,46310,1,24,64
415,TKT-269C9A96,2025-10-02 15:14:28.000,497.49,46264,1,24,68
416,TKT-1ADF00F3,2025-12-17 16:43:55.000,758.04,,1,24,66
417,TKT-16EE5C71,2026-02-21 11:10:48.000,121.26,45185,1,24,64
418,TKT-C0876A07,2025-11-14 15:15:45.000,695.84,44480,1,24,62
419,TKT-DB1E83CC,2026-01-21 02:19:17.000,203.16,42945,1,24,65
420,TKT-BCB86B01,2025-08-03 20:13:41.000,7.57,45039,1,24,64
421,TKT-0542AA10,2025-10-18 07:01:04.000,390.76,44444,1,24,61
422,TKT-14B2023F,2025-09-19 19:14:34.000,492.5,43527,1,24,67
423,TKT-643C70D5,2026-03-01 13:13:32.000,386.37,45095,1,24,62
424,TKT-D093D827,2026-02-03 21:39:07.000,321.68,42551,1,24,66
425,TKT-475F2D11,2026-03-28 03:20:56.000,487.58,45738,1,24,67
426,TKT-68939F0B,2025-10-15 02:17:54.000,456.75,47006,1,24,67
427,TKT-FC0561D7,2025-07-18 18:33:05.000,105.94,46003,1,24,65
428,TKT-7611D5E1,2026-04-10 20:27:06.000,79.3,42524,1,24,63
429,TKT-A7E6276C,2026-03-10 02:59:59.000,426.01,43212,1,24,63
430,TKT-6706225A,2025-12-16 08:22:57.000,306.0,,5,150,397
431,TKT-C738EBEA,2026-02-04 21:32:20.000,268.48,314349,5,150,398
432,TKT-0DA86FA9,2025-08-08 17:36:45.000,545.96,314211,5,150,399
433,TKT-39B84211,2025-12-22 11:25:41.000,189.39,,5,150,398
434,TKT-F1F913F8,2025-10-20 19:51:38.000,145.76,314092,5,150,398
435,TKT-D1F67ACE,2026-04-15 20:44:54.000,308.95,314181,5,150,398
436,TKT-688A25C8,2026-03-07 14:42:42.000,16.32,314661,5,150,397
437,TKT-8A51DFC5,2026-01-09 19:44:08.000,32.85,314794,5,150,399
438,TKT-87DEFC59,2025-12-21 10:01:13.000,266.25,,5,150,398
439,TKT-3D981EB5,2025-08-29 08:32:25.000,84.39,,5,150,396
440,TKT-C8096440,2025-10-17 14:37:55.000,191.35,,5,150,396
441,TKT-F7C31D9E,2025-08-30 20:58:57.000,223.4,,5,150,396
442,TKT-7CB9DADE,2026-04-24 05:24:17.000,398.82,,5,150,396
443,TKT-E7C33197,2025-09-11 17:56:12.000,76.48,314232,5,150,397
444,TKT-95018395,2025-08-01 12:38:01.000,141.22,,5,150,398
445,TKT-870AB08E,2025-10-25 20:11:12.000,424.05,314195,5,150,398
446,TKT-3E1A199D,2025-07-25 02:44:27.000,295.64,314763,5,150,399
447,TKT-16BCD276,2025-12-06 12:24:09.000,246.4,314721,5,150,397
448,TKT-15399942,2025-11-03 21:28:26.000,62.42,,5,150,399
449,TKT-E6A6A60F,2026-03-08 12:12:59.000,148.06,314752,5,150,398
450,TKT-7BED7E78,2026-03-29 13:04:05.000,310.44,314352,5,150,397
451,TKT-24A5B12E,2025-11-07 09:44:08.000,369.26,,5,150,397
452,TKT-A14CC828,2026-02-26 22:21:28.000,234.2,,5,150,397
453,TKT-75F18026,2026-02-24 08:19:51.000,291.95,,5,150,399
454,TKT-9EAE62A1,2026-04-14 19:40:32.000,510.96,,5,150,399
455,TKT-467C4F4D,2025-12-31 14:31:49.000,145.26,314203,5,150,398
456,TKT-0B87B66F,2026-01-14 16:32:56.000,409.43,,5,150,397
457,TKT-E37E91D4,2026-05-07 13:41:26.000,605.76,,5,150,396
458,TKT-79937907,2025-07-15 01:59:20.000,298.84,,5,150,399
459,TKT-6A6AFD6C,2025-07-25 16:41:35.000,381.12,314584,5,150,396
460,TKT-F8CF0767,2025-10-11 13:59:47.000,211.56,314174,5,150,396
461,TKT-FF4E128C,2026-04-03 19:19:48.000,132.08,314008,5,150,397
462,TKT-57AEC0DA,2025-08-19 00:32:46.000,474.28,314686,5,150,396
463,TKT-177AFF0F,2026-04-06 01:01:02.000,403.4,,5,150,399
464,TKT-06E85CD8,2025-12-02 08:03:52.000,239.84,314279,5,150,397
465,TKT-2C006A1C,2026-03-09 13:01:00.000,248.02,,5,150,397
466,TKT-F15FA74E,2026-04-13 02:41:59.000,21.03,233971,1,109,297
467,TKT-B393D2D1,2025-10-18 23:35:51.000,6.76,235246,1,109,294
468,TKT-A940F93B,2026-04-09 18:31:46.000,196.12,233952,1,109,296
469,TKT-76F931F4,2025-11-08 12:18:56.000,488.78,235590,1,109,296
470,TKT-9B0A23CA,2025-09-08 22:38:43.000,279.6,235651,1,109,295
471,TKT-A50C5E4C,2026-05-01 02:53:30.000,119.0,234546,1,109,297
472,TKT-A8DF43F5,2025-12-05 08:24:35.000,130.35,235027,1,109,296
473,TKT-756457A5,2025-10-17 10:41:56.000,228.12,235524,1,109,294
474,TKT-F68E7957,2025-09-30 12:59:27.000,449.82,234770,1,109,298
475,TKT-965226FA,2025-07-16 15:48:34.000,405.85,,1,109,296
476,TKT-7567F71A,2025-08-11 00:43:17.000,474.99,234029,1,109,294
477,TKT-52E23289,2025-09-12 03:53:57.000,413.63,233803,1,109,295
478,TKT-CC300A98,2026-03-02 18:13:29.000,26.52,234439,1,109,295
479,TKT-955C3F53,2025-09-27 10:32:34.000,153.4,234377,1,109,294
480,TKT-7DE56589,2026-02-04 14:02:18.000,506.35,234478,1,109,298
481,TKT-C51113F9,2026-03-03 04:22:17.000,263.66,235492,1,109,294
482,TKT-06EE6F01,2025-11-10 03:51:09.000,840.38,234898,1,109,297
483,TKT-5C197D57,2026-04-21 04:20:24.000,384.08,,1,109,295
484,TKT-1E7754A8,2025-07-15 12:08:08.000,500.28,234258,1,109,297
485,TKT-611D1011,2026-04-09 15:05:23.000,524.42,,1,109,295
486,TKT-59B8A276,2026-03-06 21:28:23.000,85.16,233763,1,109,295
487,TKT-148F59A8,2025-08-04 00:41:46.000,233.94,232494,1,109,298
488,TKT-56E7C149,2025-10-25 19:05:11.000,377.38,235271,1,109,294
489,TKT-10CFA286,2025-09-17 12:07:44.000,271.88,234359,1,109,297
490,TKT-F30412B2,2026-02-15 16:58:19.000,80.65,234892,1,109,297
491,TKT-EB187D88,2026-02-08 07:34:28.000,94.61,235362,1,109,298
492,TKT-C3863076,2025-09-15 18:46:26.000,407.68,232035,1,109,298
493,TKT-4EC35505,2025-12-25 15:42:50.000,221.02,,1,109,294
494,TKT-A81E0E0E,2026-01-19 18:09:40.000,334.21,902088,5,424,1126
495,TKT-2112AA6D,2026-03-27 20:50:04.000,411.63,,5,424,1125
496,TKT-CD41C3FB,2025-07-25 14:20:44.000,324.65,,5,424,1126
497,TKT-54D8840D,2025-10-25 21:27:15.000,451.64,901176,5,424,1126
498,TKT-9AE29EE9,2025-07-14 05:12:14.000,383.83,902182,5,424,1126
499,TKT-C6CC0ED1,2026-01-15 03:24:32.000,78.42,,5,424,1125
500,TKT-310318E6,2026-01-19 23:29:25.000,111.6,901392,5,424,1125
501,TKT-E585DCE9,2025-12-01 21:09:57.000,721.06,,5,424,1125
502,TKT-FC5CFA08,2025-08-12 20:29:06.000,285.33,902536,5,424,1126
503,TKT-67C0315B,2025-11-12 03:09:28.000,347.22,,5,424,1126
504,TKT-0083A9ED,2025-10-08 13:46:24.000,245.58,902944,5,424,1126
505,TKT-9C9F8790,2026-02-15 01:51:55.000,684.62,901270,5,424,1125
506,TKT-0F07F07B,2025-11-17 05:30:38.000,135.66,900930,5,424,1126
507,TKT-8A071192,2025-10-17 17:09:09.000,445.47,,5,424,1125
508,TKT-A1B6F066,2025-08-08 13:24:31.000,227.2,901060,5,424,1126
509,TKT-B5A7BD58,2025-07-23 10:19:46.000,163.52,902439,5,424,1125
510,TKT-491D38AA,2026-01-16 20:08:53.000,219.9,901369,5,424,1126
511,TKT-8A826D74,2026-02-08 01:42:33.000,551.41,902886,5,424,1125
512,TKT-29E78DEF,2026-01-22 02:26:00.000,207.41,,5,424,1125
513,TKT-BA3F5017,2026-01-05 14:36:48.000,236.76,,5,424,1126
514,TKT-9A2C2D38,2025-10-23 22:34:38.000,69.31,901016,5,424,1125
515,TKT-43E583CC,2025-10-20 23:06:57.000,584.89,902479,5,424,1125
516,TKT-0985B6D0,2026-04-05 21:42:53.000,11.84,901855,5,424,1125
517,TKT-40D09E49,2025-10-17 07:57:23.000,468.22,,5,424,1125
518,TKT-20A0BD84,2025-10-02 01:12:03.000,286.51,902644,5,424,1125
519,TKT-0C9956BD,2025-12-17 15:45:44.000,248.35,901496,5,424,1125
520,TKT-5D364D7E,2026-04-02 16:28:12.000,247.12,901834,5,424,1125
521,TKT-F7542CDC,2026-01-27 23:18:36.000,224.18,,5,424,1125
522,TKT-9380073D,2026-04-23 04:27:00.000,325.71,901343,5,424,1125
523,TKT-2AF39F6A,2025-11-24 07:03:34.000,306.61,,1,481,1263
524,TKT-D5469874,2026-03-06 19:33:03.000,170.09,1025315,1,481,1266
525,TKT-16F557E1,2025-12-17 13:33:41.000,325.0,1025503,1,481,1263
526,TKT-CA3D192F,2025-12-25 06:43:07.000,29.12,1026144,1,481,1267
527,TKT-194A70AB,2026-05-02 06:17:29.000,275.58,1024388,1,481,1262
528,TKT-5D13678D,2025-12-28 12:01:37.000,726.03,1026231,1,481,1263
529,TKT-32DCCEFF,2026-02-06 19:14:15.000,187.07,1025276,1,481,1261
530,TKT-B0487DA0,2025-10-28 22:33:37.000,259.84,1025592,1,481,1263
531,TKT-54B73EE9,2026-04-13 20:25:06.000,215.93,1025226,1,481,1262
532,TKT-4D28A823,2026-02-21 00:40:58.000,266.35,,1,481,1266
533,TKT-73416A3E,2025-10-14 09:21:35.000,535.03,,1,481,1262
534,TKT-F36BBE6D,2025-10-01 21:08:42.000,305.49,1024167,1,481,1263
535,TKT-A90945C6,2026-03-20 22:46:35.000,235.63,,1,481,1266
536,TKT-D8A0F617,2025-07-21 17:00:55.000,63.55,1025628,1,481,1264
537,TKT-B49E46C3,2026-05-02 14:38:10.000,12.31,,1,481,1266
538,TKT-9264B231,2025-11-09 22:24:11.000,44.3,1024429,1,481,1262
539,TKT-21EFE1BD,2026-03-28 01:20:02.000,313.16,1024501,1,481,1265
540,TKT-F4AB11FD,2025-08-15 21:18:04.000,230.76,1024541,1,481,1264
541,TKT-5A210BAF,2026-03-18 22:57:55.000,19.88,1025447,1,481,1261
542,TKT-2985F28D,2026-01-20 16:14:15.000,49.15,1025452,1,481,1265
543,TKT-45546A45,2026-03-15 09:57:33.000,719.6,1024689,1,481,1267
544,TKT-B91357A8,2025-10-24 01:38:27.000,115.61,1024825,1,481,1267
545,TKT-E41C1DB1,2026-01-13 07:39:55.000,588.83,1026117,1,481,1265
546,TKT-921469B9,2025-11-29 16:38:31.000,269.43,1025044,1,481,1263
547,TKT-92ED17E1,2026-05-07 23:09:17.000,136.65,1024325,1,481,1263
548,TKT-A41A6BA4,2026-01-20 13:36:33.000,197.37,,1,481,1262
549,TKT-7818ECF0,2026-04-03 15:41:34.000,255.38,1024383,1,481,1264
550,TKT-EF13AF07,2025-08-30 14:14:34.000,34.57,1025786,1,481,1262
551,TKT-721B1E1A,2025-09-21 04:46:59.000,540.94,1024212,1,481,1265
552,TKT-FF69435C,2025-09-25 11:38:01.000,213.8,1026136,1,481,1263
553,TKT-48478209,2025-10-08 00:27:01.000,335.31,1024397,1,481,1267
554,TKT-77B798A1,2025-10-13 02:19:09.000,295.0,1025455,1,481,1261
555,TKT-9007425F,2026-02-25 23:10:31.000,65.8,,1,481,1262
556,TKT-826F607A,2025-10-29 07:23:24.000,46.0,1026062,1,481,1261
557,TKT-E07D42D7,2026-04-24 09:50:19.000,7.98,1025711,1,481,1265
558,TKT-EAF86D1B,2026-03-11 08:37:41.000,424.16,1024234,1,481,1263
559,TKT-9F59AE94,2026-03-21 10:59:06.000,768.99,1025479,1,481,1264
560,TKT-1F46A835,2025-09-15 05:15:26.000,198.35,1024705,1,481,1265
561,TKT-55D79C5F,2025-11-01 11:42:19.000,385.89,,1,481,1265
562,TKT-4E16BB2D,2026-01-19 19:49:38.000,15.98,,1,481,1264
563,TKT-782C5EC2,2025-07-19 06:42:27.000,379.34,1025365,1,481,1263
564,TKT-B5E18950,2026-04-13 18:39:31.000,703.97,,1,481,1262
565,TKT-14E47510,2025-11-18 18:49:40.000,64.56,1025510,1,481,1264
566,TKT-1E76398C,2025-12-19 06:40:19.000,606.09,,1,481,1266
567,TKT-1A24C60F,2025-12-16 23:00:38.000,212.32,1024336,1,481,1267
568,TKT-E840C552,2026-01-20 09:02:34.000,228.95,1025302,1,481,1267
569,TKT-242623BE,2025-10-07 03:54:09.000,376.76,1026274,1,481,1266
570,TKT-573875DA,2025-09-15 16:01:03.000,638.19,,1,481,1264
571,TKT-2BD06F78,2025-08-01 16:17:27.000,670.09,,1,481,1262
572,TKT-FD4075FD,2025-09-27 02:41:47.000,382.53,,1,481,1262
573,TKT-5C7FEBE1,2025-07-21 07:13:49.000,196.41,1025338,1,481,1265
574,TKT-427DC339,2025-09-05 02:37:11.000,210.48,1025521,1,481,1263
575,TKT-2FBA06C0,2025-09-02 08:51:09.000,662.01,1025872,1,481,1266
576,TKT-2F988F2B,2025-11-03 17:04:48.000,64.86,,3,298,829
577,TKT-B4A96653,2025-11-04 22:42:57.000,531.61,,3,298,829
578,TKT-3F013D7F,2025-11-24 08:21:28.000,137.58,666629,3,298,829
579,TKT-BBB75A1A,2025-08-09 10:14:13.000,278.47,,3,298,829
580,TKT-6B44355F,2026-03-23 19:29:17.000,497.66,,3,298,829
581,TKT-ABBE43BF,2025-09-02 06:13:53.000,346.6,666800,3,298,829
582,TKT-CAB2DA3C,2025-08-28 21:58:10.000,102.19,,3,298,829
583,TKT-66118459,2025-11-18 06:52:30.000,157.42,666520,3,298,829
584,TKT-31416B91,2026-02-25 21:47:35.000,299.72,,3,298,829
585,TKT-72A7791A,2025-08-01 07:57:51.000,348.1,666764,3,298,829
586,TKT-A972892B,2026-04-06 16:50:19.000,320.85,666577,3,298,829
587,TKT-A85CC0F3,2025-12-13 20:51:58.000,111.22,666802,3,298,829
588,TKT-C2E89CF2,2025-09-08 06:14:15.000,264.52,,3,298,829
589,TKT-A6EEF23A,2025-07-14 16:51:56.000,365.44,666375,3,298,829
590,TKT-827FF92A,2026-04-04 09:18:50.000,86.31,,3,298,829
591,TKT-5EF92B7D,2026-03-10 01:16:49.000,171.69,,3,298,829
592,TKT-E9310873,2025-12-29 00:08:40.000,638.22,666653,3,298,829
593,TKT-7353AFF0,2025-08-16 23:13:04.000,639.74,666188,3,298,829
594,TKT-19042A2F,2025-11-13 18:19:56.000,495.83,666344,3,298,829
595,TKT-C709BB30,2026-02-24 05:30:00.000,95.78,,3,298,829
596,TKT-0FC29A20,2026-03-05 16:37:45.000,258.5,666230,3,298,829
597,TKT-891CAD83,2025-10-16 04:26:27.000,275.86,,3,298,829
598,TKT-C2ACA437,2025-11-12 11:21:32.000,413.6,,3,298,829
599,TKT-D7C72C49,2026-04-27 17:19:54.000,156.87,666579,3,298,829
600,TKT-213C5169,2026-02-15 10:08:28.000,400.88,666810,3,298,829
601,TKT-68E69333,2025-08-28 21:38:46.000,19.47,,3,298,829
602,TKT-3C956191,2025-08-23 09:47:29.000,515.08,,3,298,829
603,TKT-A5CCEE00,2026-04-16 07:29:13.000,677.9,666305,3,298,829
604,TKT-FD4397DC,2025-10-29 18:05:04.000,215.75,666655,3,298,829
605,TKT-83B1DE6F,2026-02-01 06:01:44.000,187.07,666633,3,298,829
606,TKT-8697E71F,2026-03-13 10:47:07.000,54.84,666680,3,298,829
607,TKT-8F171878,2025-09-22 16:16:38.000,381.95,666679,3,298,829
608,TKT-455BDB1C,2025-09-16 19:38:20.000,252.33,666304,3,298,829
609,TKT-057B064C,2025-08-18 23:10:40.000,6.58,,3,298,829
610,TKT-0656D369,2025-12-16 22:51:35.000,303.88,,3,298,829
611,TKT-C4FDA6C7,2026-04-24 02:01:23.000,420.62,666267,3,298,829
612,TKT-444B1A80,2026-04-04 06:26:16.000,113.8,666436,3,298,829
613,TKT-7ED0BBBB,2025-08-17 01:04:07.000,433.0,,3,298,829
614,TKT-45E6D1D5,2025-09-29 02:20:14.000,86.38,,3,298,829
615,TKT-6061D458,2025-10-21 00:21:53.000,183.93,666200,3,298,829
616,TKT-D45B4765,2025-11-19 15:28:13.000,404.98,666513,3,298,829
617,TKT-4031CF5F,2025-10-21 19:14:57.000,484.41,666809,3,298,829
618,TKT-365F5AF7,2026-03-25 10:54:28.000,582.62,,3,298,829
619,TKT-DA3ABAA2,2025-10-29 04:54:27.000,652.73,666436,3,298,829
620,TKT-469438AA,2026-03-12 15:40:03.000,477.32,666304,3,298,829
621,TKT-A4D514AD,2025-10-16 13:08:40.000,357.22,,3,298,829
622,TKT-D868B111,2026-04-22 20:47:56.000,253.08,666728,3,298,829
623,TKT-2A811EF0,2025-07-26 17:15:25.000,407.17,666408,3,298,829
624,TKT-0FD1A50F,2026-01-02 01:20:06.000,221.34,666731,3,298,829
625,TKT-1A19715F,2025-10-17 03:32:37.000,153.0,,3,298,829
626,TKT-6AECB953,2025-11-26 01:48:35.000,517.31,666726,3,298,829
627,TKT-7D3E52D9,2025-07-25 13:51:00.000,767.49,,3,298,829
628,TKT-7431F8A8,2026-04-01 01:03:09.000,259.92,666209,3,298,829
629,TKT-38F3729E,2026-04-22 10:00:10.000,145.08,666493,3,298,829
630,TKT-097AE608,2025-11-14 10:32:41.000,84.54,745273,1,336,927
631,TKT-7ED8A5CA,2026-03-02 18:16:37.000,217.84,743714,1,336,926
632,TKT-B3FABA7F,2026-05-08 19:32:01.000,47.8,,1,336,926
633,TKT-D90779A8,2025-09-01 00:09:37.000,459.61,745772,1,336,926
634,TKT-AEF35454,2025-12-30 02:50:38.000,26.1,743944,1,336,927
635,TKT-B77EEE84,2025-12-16 23:27:01.000,413.17,,1,336,929
636,TKT-015AB68C,2025-09-06 18:38:12.000,186.01,745784,1,336,929
637,TKT-CBA7CF2A,2026-04-26 00:50:30.000,294.55,744673,1,336,929
638,TKT-CCCC9FFF,2025-12-05 21:51:56.000,201.2,743818,1,336,928
639,TKT-A9765F0C,2025-09-15 08:04:19.000,421.76,745321,1,336,928
640,TKT-41725201,2026-03-30 23:57:09.000,638.85,744194,1,336,926
641,TKT-60332BC0,2025-10-21 05:54:42.000,380.07,,1,336,926
642,TKT-CCAB2928,2025-12-27 08:47:09.000,436.14,744063,1,336,927
643,TKT-0C52103F,2026-02-22 01:49:37.000,165.79,,1,336,926
644,TKT-8A047919,2026-01-20 22:57:05.000,568.98,744705,1,336,927
645,TKT-0788FCC2,2025-09-10 08:18:01.000,455.77,743337,1,336,927
646,TKT-E804022E,2025-09-04 10:13:50.000,190.89,,1,336,928
647,TKT-FEB21E34,2026-01-09 01:24:33.000,282.05,744322,1,336,926
648,TKT-BB71C99B,2026-04-29 03:24:45.000,308.43,745554,1,336,926
649,TKT-AB1F5EB1,2026-01-25 01:42:09.000,194.64,745503,1,336,929
650,TKT-099BA965,2025-07-28 20:15:57.000,264.97,744177,1,336,926
651,TKT-9E447410,2025-08-02 10:48:56.000,87.34,743319,1,336,929
652,TKT-9E01CD71,2026-04-23 04:22:47.000,258.07,744220,1,336,927
653,TKT-83955D18,2026-04-11 05:27:25.000,68.44,745441,1,336,926
654,TKT-9DFAD43D,2025-07-15 13:01:54.000,130.76,,1,336,929
655,TKT-4B38783D,2026-03-15 15:31:03.000,87.81,744442,1,336,927
656,TKT-BA01A360,2025-11-07 23:41:56.000,722.88,,1,336,928
657,TKT-B135B18B,2025-07-30 09:30:59.000,261.68,745792,1,336,929
658,TKT-7CC83F84,2026-02-13 21:20:49.000,186.84,,1,336,928
659,TKT-02DDE062,2025-10-03 08:26:00.000,289.04,743332,1,336,929
660,TKT-4D48FD31,2025-08-30 22:14:57.000,310.05,744820,1,336,929
661,TKT-633D0870,2026-04-25 11:59:55.000,95.96,,1,336,928
662,TKT-83DF652F,2025-07-31 15:46:43.000,497.04,743478,1,336,926
663,TKT-D3541EB6,2025-11-23 20:04:22.000,654.45,744220,1,336,927
664,TKT-B8ACFE40,2025-08-09 12:15:36.000,171.4,744271,1,336,926
665,TKT-6CD607D5,2026-04-01 12:47:04.000,237.29,745524,1,336,927
666,TKT-FA3BBB44,2026-01-06 05:47:32.000,215.91,743507,1,336,929
667,TKT-7857DC75,2026-03-15 21:12:09.000,577.56,,1,336,926
668,TKT-FCDDBBFD,2026-03-14 13:09:04.000,513.89,744677,1,336,926
669,TKT-678144A3,2026-04-15 13:56:27.000,166.44,744720,1,336,928
670,TKT-61882F5F,2025-07-20 07:04:45.000,348.88,743349,1,336,926
671,TKT-1EA5B489,2025-11-07 02:42:58.000,830.66,743378,1,336,927
672,TKT-06F72929,2026-01-14 11:56:42.000,76.77,745597,1,336,929
673,TKT-DFDE6C63,2025-11-28 03:13:32.000,321.3,745393,1,336,929
674,TKT-C954FFAC,2026-02-02 17:49:38.000,187.18,744190,1,336,929
675,TKT-73BFADD3,2026-02-03 09:06:46.000,73.42,744686,1,336,926
676,TKT-760306AA,2025-08-07 10:24:54.000,546.27,,1,336,928
677,TKT-6073E0E2,2025-09-12 01:37:40.000,401.91,,1,336,927
678,TKT-D2B08360,2025-08-18 21:40:11.000,22.84,745169,1,336,926
679,TKT-7C26B55C,2026-03-31 21:43:31.000,15.48,743787,1,336,929
680,TKT-AF4B4D69,2025-08-10 13:06:57.000,397.82,745770,1,336,926
681,TKT-12063519,2025-07-14 14:01:30.000,59.62,744919,1,336,929
682,TKT-F5D18D51,2025-09-28 14:46:08.000,682.95,744760,1,336,929
683,TKT-D0DD745B,2026-01-15 00:17:37.000,406.81,744992,1,336,928
684,TKT-EE1EA267,2026-01-31 23:37:48.000,576.95,,1,336,928
685,TKT-28CDF869,2026-03-20 03:31:28.000,472.73,743822,1,336,926
686,TKT-A9093C6D,2026-03-07 18:31:13.000,268.47,,1,336,926
687,TKT-5CED01AA,2026-02-13 06:33:38.000,397.3,,3,161,430
688,TKT-97A67DC7,2025-10-01 08:01:40.000,194.04,343210,3,161,430
689,TKT-36631724,2026-01-30 16:33:27.000,599.01,343630,3,161,430
690,TKT-12F58C83,2026-03-12 16:55:13.000,21.18,343652,3,161,430
